Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_Peer_Group,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
GALAPREC,GALAPREC,Industrials,Specialty Industrial Machinery,1012.7999877929688,False,37.0,True,True,Sector: Industrials,24.52,24.74,True,327.0,314.0,True,HOLD
PRECAM,Precision Camshafts Limited,Consumer Cyclical,Auto Parts,132.64999389648438,False,41.0,False,False,Sector: Consumer Cyclical,-25.84,-29.08,False,766.0,1080.0,False,EXIT
GPTHEALTH,GPT Healthcare Limited,Healthcare,Medical Care Facilities,152.1999969482422,False,47.0,False,True,Sector: Healthcare,-17.37,-6.5,False,492.0,473.0,True,EXIT
ELECTHERM,Electrotherm (India) Limited,Basic Materials,Steel,1026.0,False,-36.0,False,True,Sector: Basic Materials,28.4,28.15,True,3771.0,4272.0,False,HOLD
DHANBANK,Dhanlaxmi Bank Limited,Financial Services,Banks - Regional,32.29999923706055,False,115.0,True,True,Sector: Financial Services,16.09,16.56,True,1683.0,1601.0,True,HOLD
EXCELINDUS,Excel Industries Limited,Basic Materials,Specialty Chemicals,1116.050048828125,False,71.0,False,True,Sector: Basic Materials,-14.65,-14.77,False,1079.0,1178.0,False,EXIT
JYOTISTRUC,Jyoti Structures Limited,Industrials,Specialty Industrial Machinery,10.699999809265137,False,64.0,True,False,Sector: Industrials,-35.74,-35.38,False,846.0,3636.0,False,EXIT
EXPLEOSOL,Expleo Solutions Limited,Technology,Information Technology Services,884.0999755859375,False,138.0,True,True,Sector: Technology,-13.93,-15.59,False,1140.0,1108.0,True,HOLD
SULA,Sula Vineyards Limited,Consumer Defensive,Beverages - Wineries & Distilleries,145.67999267578125,False,25.0,False,False,Sector: Consumer Defensive,-46.03,-46.03,False,559.0,579.0,False,EXIT
GODAVARIB,GODAVARIB,Basic Materials,Chemicals,246.39999389648438,False,0.0,False,False,Sector: Basic Materials,-8.23,-8.37,False,2013.0,2015.0,False,EXIT
STLNETWORK,STLNETWORK,Communication Services,Telecom Services,25.329999923706055,False,-99.0,False,True,Sector: Communication Services,,,False,945.0,1475.0,False,EXIT
FINOPB,Fino Payments Bank Limited,Financial Services,Banks - Regional,146.91000366210938,False,21.0,False,False,Sector: Financial Services,-47.21,-46.43,False,259.0,248.0,True,EXIT
ROTO,Roto Pumps Limited,Industrials,Specialty Industrial Machinery,65.55999755859375,False,28.0,False,True,Sector: Industrials,-27.3,-26.97,False,294.0,298.0,False,EXIT
CENTENKA,Century Enka Limited,Consumer Cyclical,Textile Manufacturing,569.8499755859375,False,147.0,True,True,Sector: Consumer Cyclical,15.77,12.43,True,1858.0,2072.0,False,HOLD
GYFTR,Gyftr Limited,Industrials,Specialty Business Services,160.7899932861328,True,17.0,False,False,Sector: Industrials,,,False,537.0,380.0,True,EXIT
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,Specialty Chemicals,398.6000061035156,False,72.0,True,True,Sector: Basic Materials,11.25,11.05,True,1002.0,977.0,True,HOLD
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Industrials,Metal Fabrication,126.2699966430664,False,41.0,True,True,Sector: Industrials,-19.89,-19.58,False,897.0,884.0,True,HOLD
ALLDIGI,Alldigi Tech Limited,Industrials,Specialty Business Services,802.0,False,85.0,True,False,Sector: Industrials,-21.34,-21.02,False,605.0,599.0,True,EXIT
EKC,Everest Kanto Cylinder Limited,Industrials,Specialty Industrial Machinery,112.19000244140625,False,125.0,False,False,Sector: Industrials,-24.45,-24.12,False,1430.0,1699.0,False,EXIT
AVTNPL,AVT Natural Products Limited,Basic Materials,Specialty Chemicals,88.0,False,84.0,True,True,Sector: Basic Materials,18.59,18.37,True,822.0,713.0,True,HOLD
WAAREEINDO,Indosolar Limited,Technology,Solar,288.6499938964844,False,166.0,False,False,Sector: Technology,-24.6,-26.18,False,554.0,680.0,False,EXIT
LINCOLN,Lincoln Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,621.1500244140625,False,96.0,True,True,Sector: Healthcare,-1.44,9.3,False,694.0,671.0,True,HOLD
MWL,MWL,Basic Materials,Steel,41.2400016784668,True,52.0,True,True,Sector: Basic Materials,114.65,114.15,True,1248.0,1207.0,True,ADD
CENTRUM,Centrum Capital Limited,Financial Services,Financial Conglomerates,23.450000762939453,False,-323.0,False,False,Sector: Financial Services,-41.16,-40.41,False,3643.0,9895.0,False,EXIT
RAJRILTD,Raj Rayon Industries Limited,Consumer Cyclical,Textile Manufacturing,22.899999618530273,False,35.0,False,True,Sector: Consumer Cyclical,-11.27,-14.55,False,1124.0,1180.0,False,EXIT
DOLATALGO,Dolat Algotech Limited,Financial Services,Capital Markets,77.01000213623047,False,144.0,False,True,Sector: Financial Services,-9.07,-8.47,False,433.0,530.0,False,EXIT
ARROWGREEN,Arrow Greentech Limited,Consumer Cyclical,Packaging & Containers,692.0499877929688,False,64.0,True,True,Sector: Consumer Cyclical,29.92,26.54,True,247.0,243.0,True,HOLD
PLATIND,Platinum Industries Limited,Basic Materials,Specialty Chemicals,209.42999267578125,False,49.0,False,False,Sector: Basic Materials,-25.11,-25.2,False,444.0,450.0,False,EXIT
RUBYMILLS,The Ruby Mills Limited,Consumer Cyclical,Textile Manufacturing,402.5,True,43.0,False,True,Sector: Consumer Cyclical,73.42,69.93,True,380.0,359.0,True,HOLD
HMAAGRO,HMA Agro Industries Limited,Consumer Defensive,Packaged Foods,22.1200008392334,False,215.0,True,False,Sector: Consumer Defensive,-29.09,-29.22,False,7904.0,6916.0,True,EXIT
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",649.9500122070312,False,48.0,False,False,Sector: Consumer Cyclical,-10.46,-13.74,False,970.0,1057.0,False,EXIT
IRMENERGY,IRM Energy Limited,Utilities,Utilities - Regulated Gas,287.0,False,73.0,False,True,Sector: Utilities,31.24,2.74,True,1130.0,1067.0,True,HOLD
MUNJALAU,Munjal Auto Industries Limited,Consumer Cyclical,Auto Parts,115.26000213623047,False,55.0,True,True,Sector: Consumer Cyclical,40.4,37.0,True,2503.0,2295.0,True,HOLD
RUPA,Rupa & Company Limited,Consumer Cyclical,Apparel Manufacturing,155.64999389648438,False,75.0,False,False,Sector: Consumer Cyclical,-20.55,-23.8,False,1278.0,1475.0,False,EXIT
MANALIPETC,Manali Petrochemicals Limited,Basic Materials,Specialty Chemicals,76.7300033569336,False,180.0,False,True,Sector: Basic Materials,10.83,10.64,True,1062.0,1672.0,False,HOLD
BOROSCI,Borosil Scientific Limited,Consumer Cyclical,Packaging & Containers,128.22000122070312,False,43.0,True,False,Sector: Consumer Cyclical,-5.99,-9.28,False,478.0,467.0,True,EXIT
ANDHRAPAP,Andhra Paper Limited,Basic Materials,Paper & Paper Products,60.7400016784668,False,28.0,False,False,Sector: Basic Materials,-20.24,-20.34,False,1702.0,2098.0,False,EXIT
ICEMAKE,Ice Make Refrigeration Limited,Industrials,Specialty Industrial Machinery,725.0,False,12.0,False,False,Sector: Industrials,-3.97,-3.69,False,736.0,668.0,True,EXIT
ORIENTTECH,ORIENTTECH,Technology,Information Technology Services,243.35000610351562,False,-3.0,False,False,Sector: Technology,-9.99,-11.67,False,852.0,865.0,False,EXIT
FAZE3Q,Faze Three Limited,Consumer Cyclical,Textile Manufacturing,495.0,False,30.0,False,True,Sector: Consumer Cyclical,-0.18,-3.48,False,940.0,923.0,True,EXIT
ALICON,Alicon Castalloy Limited,Industrials,Metal Fabrication,751.5999755859375,False,37.0,False,True,Sector: Industrials,-14.26,-13.96,False,1931.0,1776.0,True,EXIT
BIRLANU,BirlaNu Limited,Industrials,Building Products & Equipment,1548.0,False,-109.0,False,True,Sector: Industrials,-20.73,-20.41,False,3852.0,3730.0,True,EXIT
GCSL,Gretex Corporate Services Limited,Financial Services,Capital Markets,505.1499938964844,True,40.0,True,True,Sector: Financial Services,,,False,194.0,262.0,False,HOLD
OAL,Oriental Aromatics Limited,Basic Materials,Specialty Chemicals,339.0,False,5.0,False,True,Sector: Basic Materials,0.02,-0.15,False,1065.0,1031.0,True,EXIT
GULPOLY,Gulshan Polyols Limited,Basic Materials,Chemicals,190.7899932861328,False,43.0,False,True,Sector: Basic Materials,12.3,12.1,True,2260.0,2020.0,True,HOLD
BHAGYANGR,Bhagyanagar India Limited,Basic Materials,Copper,384.45001220703125,False,63.0,True,True,Sector: Basic Materials,325.95,324.83,True,2597.0,2378.0,True,HOLD
BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,52.709999084472656,False,1.0,False,False,Sector: Industrials,-28.36,-28.03,False,1388.0,1379.0,True,EXIT
COMSYN,Commercial Syn Bags Limited,Consumer Cyclical,Packaging & Containers,291.5,True,30.0,True,True,Sector: Consumer Cyclical,109.24,105.67,True,406.0,387.0,True,ADD
ULTRAMAR,Ultramarine & Pigments Limited,Basic Materials,Specialty Chemicals,421.0,True,92.0,True,False,Sector: Basic Materials,,,False,830.0,775.0,True,EXIT
YUKEN,Yuken India Limited,Industrials,Specialty Industrial Machinery,967.6500244140625,False,16.0,False,True,Sector: Industrials,-7.58,-7.3,False,492.0,462.0,True,EXIT
EIMCOELECO,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,2192.89990234375,False,40.0,False,True,Sector: Industrials,-7.03,-6.75,False,241.0,246.0,False,EXIT
ARIHANT,Arihant Foundations & Housing Limited,Real Estate,Real Estate - Development,1034.9000244140625,False,68.0,True,False,Sector: Real Estate,,,False,472.0,420.0,True,EXIT
GHCLTEXTIL,GHCL Textiles Limited,Consumer Cyclical,Textile Manufacturing,123.98999786376953,True,96.0,True,True,Sector: Consumer Cyclical,55.88,52.44,True,1460.0,1319.0,True,ADD
BALAJITELE,Balaji Telefilms Limited,Communication Services,Entertainment,91.91999816894531,False,-21.0,False,False,Sector: Communication Services,16.76,-2.71,False,378.0,625.0,False,EXIT
BIL,Bhartiya International Ltd.,Consumer Cyclical,Footwear & Accessories,831.0499877929688,False,26.0,False,True,Sector: Consumer Cyclical,0.21,-3.1,False,1451.0,1358.0,True,EXIT
RIIL,Reliance Industrial Infrastructure Limited,Industrials,Engineering & Construction,739.7000122070312,False,12.0,False,False,Sector: Industrials,-21.27,-20.95,False,42.0,102.0,False,EXIT
SEPC,SEPC Limited,Industrials,Engineering & Construction,5.889999866485596,False,26.0,False,False,Sector: Industrials,-53.94,-53.54,False,1126.0,1208.0,False,EXIT
GREENPOWER,Orient Green Power Company Limited,Utilities,Utilities - Independent Power Producers,9.470000267028809,False,67.0,False,False,Sector: Utilities,-10.36,-36.54,False,287.0,380.0,False,EXIT
MATRIMONY,Matrimony.com Limited,Communication Services,Internet Content & Information,555.2000122070312,False,45.0,False,True,Sector: Communication Services,26.22,6.62,True,475.0,481.0,False,HOLD
SRM,SRM,Industrials,Engineering & Construction,484.0,False,118.0,True,False,Sector: Industrials,-2.29,-2.01,False,1079.0,1026.0,True,EXIT
GENESYS,Genesys International Corporation Limited,Technology,Software - Application,184.60000610351562,False,31.0,False,False,Sector: Technology,-69.78,-71.07,False,338.0,328.0,True,EXIT
LAXMIDENTL,LAXMIDENTL,Healthcare,Medical Instruments & Supplies,198.5500030517578,False,31.0,False,False,Sector: Healthcare,-55.63,-44.47,False,287.0,278.0,True,EXIT
BAJAJHCARE,Bajaj HealthCare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,325.75,False,18.0,False,False,Sector: Healthcare,-40.37,-29.33,False,628.0,680.0,False,EXIT
AWHCL,Antony Waste Handling Cell Limited,Industrials,Waste Management,381.3500061035156,False,70.0,False,False,Sector: Industrials,-38.52,-38.16,False,1067.0,1053.0,True,EXIT
MODISONLTD,Modison Limited,Industrials,Electrical Equipment & Parts,407.0,True,102.0,True,True,Sector: Industrials,142.3,142.24,True,847.0,710.0,True,ADD
VHL,Vardhman Holdings Limited,Financial Services,Credit Services,3494.699951171875,False,252.0,False,False,Sector: Financial Services,-13.07,-12.46,False,20.0,70.0,False,EXIT
ARIS,Arisinfra Solutions Limited,Industrials,Engineering & Construction,139.5,False,75.0,True,True,Sector: Industrials,-5.17,-4.88,False,1146.0,1067.0,True,HOLD
HARIOMPIPE,Hariom Pipe Industries Limited,Basic Materials,Steel,348.0,False,69.0,False,False,Sector: Basic Materials,-31.8,-31.87,False,1635.0,1667.0,False,EXIT
NAHARSPING,Nahar Spinning Mills Limited,Consumer Cyclical,Textile Manufacturing,295.3999938964844,False,76.0,False,True,Sector: Consumer Cyclical,39.87,36.47,True,3365.0,3594.0,False,HOLD
JINDALPHOT,Jindal Photo Limited,Financial Services,Asset Management,1060.0,False,-62.0,False,False,Sector: Financial Services,22.27,22.72,True,20.0,1412.0,False,EXIT
GKSL,GKSL,Healthcare,Medical Care Facilities,158.3000030517578,True,17.0,True,False,Sector: Healthcare,,,False,101.0,82.0,True,EXIT
GANDHITUBE,Gandhi Special Tubes Limited,Industrials,Metal Fabrication,891.9500122070312,False,75.0,True,True,Sector: Industrials,11.76,12.0,True,201.0,192.0,True,HOLD
STEL,STEL Holdings Limited,Financial Services,Asset Management,586.0,False,20.0,True,True,Sector: Financial Services,31.6,32.0,True,27.0,27.0,True,HOLD
GRPLTD,GRP Limited,Consumer Cyclical,Auto Parts,1973.0999755859375,False,6.0,False,True,Sector: Consumer Cyclical,-8.92,-12.21,False,568.0,550.0,True,EXIT
ARIHANTSUP,Arihant Superstructures Limited,Real Estate,Real Estate - Development,249.6999969482422,False,40.0,False,False,Sector: Real Estate,-23.77,-39.82,False,561.0,551.0,True,EXIT
SHREDIGCEM,Shree Digvijay Cement Company Limited,Basic Materials,Building Materials,70.2300033569336,False,18.0,False,False,Sector: Basic Materials,-29.07,-29.15,False,890.0,792.0,True,EXIT
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,Asset Management,977.0999755859375,False,809.0,False,False,Sector: Financial Services,33.67,34.06,True,1037.0,3125.0,False,EXIT
AMNPLST,Amines & Plasticizers Limited,Basic Materials,Chemicals,182.82000732421875,False,39.0,False,False,Sector: Basic Materials,-20.99,-21.09,False,581.0,661.0,False,EXIT
MADRASFERT,Madras Fertilizers Limited,Basic Materials,Agricultural Inputs,65.05000305175781,False,71.0,False,False,Sector: Basic Materials,-32.52,-32.59,False,2442.0,3447.0,False,EXIT
MONTECARLO,Monte Carlo Fashions Limited,Consumer Cyclical,Apparel Manufacturing,544.0,False,105.0,False,False,Sector: Consumer Cyclical,-6.8,-10.09,False,1286.0,1276.0,True,EXIT
ESTER,Ester Industries Limited,Basic Materials,Specialty Chemicals,96.2699966430664,False,-2.0,False,False,Sector: Basic Materials,-11.99,-12.12,False,1469.0,1375.0,True,EXIT
BCLIND,BCL Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,37.16999816894531,False,128.0,True,True,Sector: Consumer Defensive,-12.76,-13.0,False,2583.0,2815.0,False,HOLD
MAMATA,MAMATA,Industrials,Specialty Industrial Machinery,405.1000061035156,False,9.0,False,False,Sector: Industrials,-4.45,-4.17,False,231.0,255.0,False,EXIT
SIGACHI,Sigachi Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,31.450000762939453,False,26.0,False,True,Sector: Healthcare,-12.52,-1.69,False,471.0,488.0,False,EXIT
KRISHIVAL,KRISHIVAL,Consumer Defensive,Packaged Foods,382.1000061035156,False,23.0,True,False,Sector: Consumer Defensive,-1.94,-2.26,False,332.0,293.0,True,EXIT
SALASAR,Salasar Techno Engineering Limited,Basic Materials,Steel,6.019999980926514,False,14.0,False,False,Sector: Basic Materials,-25.47,-25.56,False,1498.0,1503.0,False,EXIT
AFSL,Abans Financial Services Limited,Financial Services,Capital Markets,203.58999633789062,False,138.0,True,True,Sector: Financial Services,-9.86,-9.26,False,25747.0,23874.0,True,HOLD
UNITECH,Unitech Limited,Real Estate,Real Estate - Diversified,3.950000047683716,False,-2982.0,False,False,Sector: Real Estate,-31.62,-47.56,False,513.0,3431.0,False,EXIT
HITECHGEAR,The Hi-Tech Gears Limited,Consumer Cyclical,Auto Parts,534.0,False,20.0,False,False,Sector: Consumer Cyclical,-17.56,-20.82,False,931.0,1169.0,False,EXIT
DHAMPURSUG,Dhampur Sugar Mills Limited,Consumer Defensive,Confectioners,188.7100067138672,False,71.0,False,True,Sector: Consumer Defensive,40.75,40.12,True,1999.0,4157.0,False,HOLD
SURAJEST,SURAJEST,Real Estate,Real Estate - Development,199.25,False,92.0,False,False,Sector: Real Estate,-22.32,-38.39,False,568.0,556.0,True,EXIT
NELCAST,Nelcast Limited,Industrials,Metal Fabrication,117.13999938964844,False,41.0,False,False,Sector: Industrials,-31.49,-31.15,False,1338.0,1328.0,True,EXIT
DAMCAPITAL,DAMCAPITAL,Financial Services,Capital Markets,146.6300048828125,False,73.0,False,False,Sector: Financial Services,-37.6,-36.86,False,236.0,250.0,False,EXIT
SUMEETINDS,Sumeet Industries Limited,Consumer Cyclical,Textile Manufacturing,13.369999885559082,False,25.0,False,False,Sector: Consumer Cyclical,-37.69,-40.9,False,1074.0,1406.0,False,EXIT
CREST,Crest Ventures Limited,Financial Services,Financial Conglomerates,356.5,False,34.0,False,False,Sector: Financial Services,-9.3,-8.7,False,126.0,651.0,False,EXIT
FINKURVE,Finkurve Financial Services Limited,Financial Services,Credit Services,76.05999755859375,False,29.0,True,False,Sector: Financial Services,,,False,242.0,207.0,True,EXIT
JARO,JARO,Consumer Defensive,Education & Training Services,445.75,False,57.0,True,False,Sector: Consumer Defensive,,,False,284.0,274.0,True,EXIT
SALZERELEC,Salzer Electronics Limited,Industrials,Electrical Equipment & Parts,570.0,False,45.0,False,False,Sector: Industrials,-35.9,-35.54,False,1815.0,1758.0,True,EXIT
UTTAMSUGAR,Uttam Sugar Mills Limited,Consumer Defensive,Confectioners,322.8800048828125,False,87.0,False,True,Sector: Consumer Defensive,19.47,19.0,True,2179.0,2202.0,False,HOLD
TNPETRO,Tamilnadu Petroproducts Limited,Basic Materials,Specialty Chemicals,116.19000244140625,False,142.0,False,True,Sector: Basic Materials,1.01,0.84,True,1783.0,2150.0,False,HOLD
INDOTHAI,Indo Thai Securities Limited,Financial Services,Capital Markets,62.79999923706055,False,69.0,True,False,Sector: Financial Services,-59.75,-58.92,False,110.0,104.0,True,EXIT
IRISDOREME,Iris Clothings Limited,Consumer Cyclical,Apparel Manufacturing,59.29999923706055,False,18.0,True,True,Sector: Consumer Cyclical,79.33,75.83,True,201.0,191.0,True,HOLD
GAYAPROJ,Gayatri Projects Limited,Industrials,Engineering & Construction,21.209999084472656,False,2080.0,True,True,Sector: Industrials,148.25,148.18,True,999.0,3901.0,False,HOLD
KAMDHENU,Kamdhenu Limited,Basic Materials,Steel,33.810001373291016,False,86.0,True,True,Sector: Basic Materials,12.58,12.38,True,781.0,1232.0,False,HOLD
TNPL,Tamil Nadu Newsprint and Papers Limited,Basic Materials,Paper & Paper Products,139.17999267578125,False,261.0,False,False,Sector: Basic Materials,-11.97,-12.1,False,4649.0,5180.0,False,EXIT
SUYOG,Suyog Telematics Limited,Communication Services,Telecom Services,755.0,False,60.0,False,True,Sector: Communication Services,10.64,-8.75,False,251.0,276.0,False,EXIT
THEMISMED,Themis Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,105.48999786376953,False,40.0,False,True,Sector: Healthcare,-11.45,-0.64,False,332.0,406.0,False,EXIT
UNIECOM,UNIECOM,Technology,Software - Application,88.6500015258789,False,21.0,True,False,Sector: Technology,-38.85,-40.34,False,211.0,204.0,True,EXIT
MASTERTR,Master Trust Limited,Financial Services,Capital Markets,78.56999969482422,False,134.0,True,False,Sector: Financial Services,-54.91,-54.09,False,594.0,584.0,True,EXIT
IFBAGRO,IFB Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,1002.7000122070312,False,60.0,True,False,Sector: Consumer Defensive,25.27,24.75,True,1509.0,1404.0,True,HOLD
SALSTEEL,S.A.L. Steel Limited,Basic Materials,Steel,78.41000366210938,True,12.0,False,True,Sector: Basic Materials,339.35,338.19,True,167.0,577.0,False,HOLD
WEALTH,Wealth First Portfolio Managers Limited,Financial Services,Capital Markets,842.0999755859375,False,33.0,False,False,Sector: Financial Services,-32.67,-31.96,False,58.0,331.0,False,EXIT
GKWLIMITED,GKW Limited,Industrials,Specialty Business Services,1610.0999755859375,False,-5.34,False,False,Sector: Industrials,-14.4,-14.1,False,32.41,39.1,False,EXIT
NEUEON,Neueon Corporation Limited,Basic Materials,Steel,16.25,False,-305.0,False,True,Sector: Basic Materials,235.24,234.39,True,12.0,2268.0,False,HOLD
SWELECTES,Swelect Energy Systems Limited,Technology,Solar,612.6500244140625,False,44.0,False,False,Sector: Technology,-17.45,-19.08,False,611.0,657.0,False,EXIT
PRIMESECU,Prime Securities Limited,Financial Services,Capital Markets,277.0,False,5.0,False,False,Sector: Financial Services,2.94,3.48,True,125.0,137.0,False,EXIT
SUDARCOLOR,Sudarshan Colorants India Limited,Basic Materials,Specialty Chemicals,402.04998779296875,False,48.0,False,True,Sector: Basic Materials,-32.67,-32.74,False,792.0,1140.0,False,EXIT
KECL,Kirloskar Electric Company Limited,Industrials,Specialty Industrial Machinery,130.22999572753906,False,7.0,False,True,Sector: Industrials,9.81,10.06,True,561.0,589.0,False,HOLD
SOLEX,SOLEX,Technology,Solar,787.6500244140625,False,82.0,False,False,Sector: Technology,-43.78,-45.24,False,1619.0,1618.0,True,EXIT
INDOAMIN,Indo Amines Limited,Basic Materials,Chemicals,122.80999755859375,False,81.0,True,True,Sector: Basic Materials,-24.45,-24.54,False,1247.0,1160.0,True,HOLD
RSWM,RSWM Limited,Consumer Cyclical,Textile Manufacturing,196.0,False,63.0,False,True,Sector: Consumer Cyclical,27.78,24.41,True,4545.0,4826.0,False,HOLD
DVL,Dhunseri Ventures Limited,Financial Services,Capital Markets,264.0,False,191.0,False,True,Sector: Financial Services,-28.07,-27.39,False,443.0,4172.0,False,EXIT
CONTROLPR,Control Print Limited,Industrials,Business Equipment & Supplies,566.4500122070312,False,39.0,False,False,Sector: Industrials,-28.87,-28.53,False,486.0,482.0,True,EXIT
BSHSL,Bombay Super Hybrid Seeds Limited,Basic Materials,Agricultural Inputs,88.0,False,29.0,True,False,Sector: Basic Materials,-37.87,-37.92,False,374.0,358.0,True,EXIT
SADHNANIQ,Sadhana Nitro Chem Limited,Basic Materials,Chemicals,2.9200000762939453,False,-85.0,False,False,Sector: Basic Materials,-57.17,-57.17,False,49.0,267.0,False,EXIT
ZUARI,Zuari Agro Chemicals Limited,Basic Materials,Agricultural Inputs,226.6999969482422,False,974.0,False,False,Sector: Basic Materials,-41.87,-41.91,False,2569.0,8103.0,False,EXIT
SICALLOG,Sical Logistics Limited,Industrials,Integrated Freight & Logistics,112.5,False,74.0,True,True,Sector: Industrials,7.25,7.51,True,421.0,1732.0,False,HOLD
HEALTHX,Health X Platform Limited,Healthcare,Pharmaceutical Retailers,312.45001220703125,False,-26.0,False,True,Sector: Healthcare,0.58,11.3,True,1468.0,1798.0,False,HOLD
PVP,PVP Ventures Limited,Industrials,Conglomerates,42.40999984741211,False,1.0,False,True,Sector: Industrials,98.37,98.42,True,118.0,176.0,False,HOLD
KOPRAN,Kopran Limited,Healthcare,Drug Manufacturers - General,201.0,False,25.0,False,True,Sector: Healthcare,16.39,26.99,True,700.0,681.0,True,HOLD
HIMATSEIDE,Himatsingka Seide Limited,Consumer Cyclical,Textile Manufacturing,71.72000122070312,False,56.0,False,False,Sector: Consumer Cyclical,-44.54,-47.74,False,2479.0,3184.0,False,EXIT
AMBIKCO,Ambika Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,1647.0999755859375,False,81.0,False,True,Sector: Consumer Cyclical,9.99,6.66,True,847.0,921.0,False,HOLD
WANBURY,Wanbury Limited,Healthcare,Drug Manufacturers - Specialty & Generic,268.75,False,43.0,False,True,Sector: Healthcare,-23.55,-12.64,False,630.0,661.0,False,EXIT
DHARMAJ,Dharmaj Crop Guard Limited,Basic Materials,Agricultural Inputs,270.45001220703125,False,60.0,True,True,Sector: Basic Materials,-28.27,-28.35,False,1153.0,1138.0,True,HOLD
LGHL,LGHL,Consumer Cyclical,Luxury Goods,174.33999633789062,False,2.0,False,False,Sector: Consumer Cyclical,-36.89,-40.1,False,113.0,202.0,False,EXIT
RAJOOENG,Rajoo Engineers Limited,Industrials,Specialty Industrial Machinery,50.45000076293945,False,52.0,True,False,Sector: Industrials,-55.11,-54.71,False,382.0,344.0,True,EXIT
VALIANTORG,Valiant Organics Limited,Basic Materials,Chemicals,315.3500061035156,False,54.0,False,True,Sector: Basic Materials,-16.52,-16.64,False,766.0,1153.0,False,EXIT
XTRANET,XTRANET,Technology,Information Technology Services,162.22000122070312,False,,False,False,Sector: Technology,,,False,,,False,EXIT
GAUDIUMIVF,GAUDIUMIVF,Healthcare,Medical Care Facilities,113.68000030517578,False,23.0,False,False,Sector: Healthcare,,,False,106.0,104.0,True,EXIT
NRAIL,N R Agarwal Industries Limited,Basic Materials,Paper & Paper Products,508.5,False,62.0,False,True,Sector: Basic Materials,36.05,35.79,True,2340.0,2145.0,True,HOLD
SUPREMEINF,Supreme Infrastructure India Limited,Industrials,Engineering & Construction,85.76000213623047,False,6137.0,True,True,Sector: Industrials,-25.88,-25.55,False,81.0,1814.0,False,HOLD
REGAAL,REGAAL,Consumer Defensive,Packaged Foods,97.05000305175781,False,60.0,True,True,Sector: Consumer Defensive,-26.03,-26.18,False,1090.0,1134.0,False,HOLD
MAFATIND,Mafatlal Industries Limited,Unknown,Unknown,123.56999969482422,False,58.0,False,False,Sector: Unknown,,,False,3573.0,3871.0,False,EXIT
FAIRCHEMOR,Fairchem Organics Limited,Basic Materials,Specialty Chemicals,647.0499877929688,False,14.0,False,False,Sector: Basic Materials,-20.29,-20.4,False,505.0,648.0,False,EXIT
WCIL,WCIL,Industrials,Integrated Freight & Logistics,86.80000305175781,False,37.0,False,False,Sector: Industrials,-35.78,-35.43,False,1878.0,1829.0,True,EXIT
MICEL,MIC Electronics Limited,Technology,Electronic Components,35.900001525878906,False,-12.0,False,False,Sector: Technology,-27.89,-29.45,False,223.0,218.0,True,EXIT
GEMAROMA,GEMAROMA,Basic Materials,Chemicals,178.94000244140625,False,-14.0,False,True,Sector: Basic Materials,,,False,378.0,504.0,False,EXIT
CONSOFINVT,Consolidated Finvest & Holdings Limited,Financial Services,Capital Markets,272.0,False,450.0,True,True,Sector: Financial Services,40.02,40.38,True,26.0,210.0,False,HOLD
SGIL,Synergy Green Industries Limited,Industrials,Metal Fabrication,560.9500122070312,False,-9.0,False,True,Sector: Industrials,-2.72,-2.44,False,358.0,366.0,False,EXIT
BHAGERIA,Bhageria Industries Limited,Basic Materials,Specialty Chemicals,205.3000030517578,False,68.0,False,True,Sector: Basic Materials,13.3,13.1,True,1003.0,874.0,True,HOLD
SVLL,Shree Vasu Logistics Limited,Industrials,Trucking,772.0,False,7.0,True,True,Sector: Industrials,-4.36,-4.07,False,239.0,224.0,True,HOLD
HEXATRADEX,Hexa Tradex Limited,Financial Services,Credit Services,161.0,False,-6.89,False,False,Sector: Financial Services,-12.78,-12.17,False,4.58,133.23,False,EXIT
KRYSTAL,KRYSTAL,Industrials,Specialty Business Services,623.6500244140625,False,65.0,True,True,Sector: Industrials,-2.93,-2.65,False,1315.0,1277.0,True,HOLD
BIRLACABLE,Birla Cable Limited,Technology,Communication Equipment,285.8999938964844,False,46.0,True,True,Sector: Technology,81.79,79.51,True,861.0,792.0,True,HOLD
