Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA200_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,Signal
SHAILY,Shaily Engineering Plastics Limited,Basic Materials,Specialty Chemicals,2768.3,True,158.35,True,True,90.06,84.83,True,787.0,ADD
ABLBL,ABLBL,Consumer Cyclical,Apparel Retail,104.08,False,185.96,False,False,-37.82,-36.76,False,7830.0,EXIT
TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,24.7,False,407.7,False,False,-21.0,-19.99,False,6998.0,EXIT
TBOTEK,TBOTEK,Consumer Cyclical,Travel Services,1177.0,False,225.54999999999998,False,False,7.46,8.41,True,1737.0,EXIT
GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,Specialty Chemicals,5403.4,True,338.22999999999996,True,True,95.12,89.88,True,2109.0,ADD
PARADEEP,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,120.46,False,807.28,False,False,-29.11,-34.0,False,13820.0,EXIT
UTIAMC,UTI Asset Management Company Limited,Financial Services,Asset Management,965.05,False,511.98999999999995,False,False,-34.73,-35.15,False,1851.0,EXIT
INDGN,INDGN,Healthcare,Health Information Services,516.1,False,446.59999999999997,False,False,-12.13,-7.51,False,2839.0,EXIT
AFCONS,AFCONS,Industrials,Engineering & Construction,336.5,False,450.83,False,False,-29.75,-33.96,False,13268.0,EXIT
MINDACORP,Minda Corporation Limited,Consumer Cyclical,Auto Parts,525.2,True,267.87,False,False,36.48,37.35,True,5056.0,EXIT
GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,1688.1,False,377.94,True,True,-11.85,-16.1,False,3869.0,HOLD
PRIVISCL,Privi Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,3091.8,True,250.88,True,True,41.83,36.74,True,2101.0,ADD
HEG,HEG Limited,Industrials,Electrical Equipment & Parts,624.6,False,528.8,False,True,25.35,21.02,True,6591.0,HOLD
BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,5071.0,False,253.32,False,False,-16.63,-20.87,False,5720.0,EXIT
SIGNATURE,Signatureglobal (India) Limited,Real Estate,Real Estate - Development,851.3,False,187.72,True,False,-14.16,-30.35,False,2498.0,EXIT
TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,1585.3,False,201.9,False,False,-20.45,-24.69,False,1639.0,EXIT
CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,1135.3,False,311.15,False,False,-26.7,-21.99,False,1200.0,EXIT
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,451.1,False,405.27,True,True,49.87,50.71,True,7723.0,HOLD
INDIAMART,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,1956.5,False,392.04999999999995,False,False,-13.94,-32.87,False,1388.0,EXIT
JWL,Jupiter Wagons Limited,Industrials,Railroads,275.15,False,245.51,False,False,-23.73,-27.95,False,3871.0,EXIT
PRUDENT,Prudent Corporate Advisory Services Limited,Financial Services,Asset Management,2832.3,False,220.26000000000002,False,True,3.38,2.79,True,1133.0,HOLD
NUVOCO,Nuvoco Vistas Corporation Limited,Basic Materials,Building Materials,326.8,False,488.55999999999995,True,False,-17.41,-22.33,False,10733.0,EXIT
JUBLINGREA,Jubilant Ingrevia Limited,Basic Materials,Specialty Chemicals,731.8,False,265.44,False,True,-7.57,-12.52,False,4949.0,EXIT
HONASA,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,354.0,False,155.73,False,True,71.46,63.28,True,2067.0,HOLD
MEDPLUS,MedPlus Health Services Limited,Healthcare,Pharmaceutical Retailers,951.0,False,197.39999999999998,False,True,-30.63,-25.89,False,6136.0,EXIT
CANFINHOME,Can Fin Homes Limited,Financial Services,Mortgage Finance,849.55,False,1068.24,False,True,8.69,8.07,True,,HOLD
HOMEFIRST,Home First Finance Company India Limited,Financial Services,Mortgage Finance,1075.8,False,513.22,False,False,-7.99,-8.53,False,,EXIT
SANOFICONR,SANOFICONR,Healthcare,Drug Manufacturers - General,4868.4,False,257.90000000000003,False,True,-13.85,-9.22,False,,EXIT
RPOWER,Reliance Power Limited,Utilities,Utilities - Independent Power Producers,27.12,False,282.71,False,False,-48.93,-57.99,False,10396.0,EXIT
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,3594.2,False,230.08,False,True,199.98,200.46,True,,HOLD
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,1636.1,False,249.12,True,True,39.08,39.95,True,3637.0,HOLD
IEX,Indian Energy Exchange Limited,Financial Services,Capital Markets,125.27,False,486.69,True,False,-4.08,-4.64,False,535.0,EXIT
NAZARA,Nazara Technologies Limited,Communication Services,Electronic Gaming & Multimedia,299.95,False,108.12,False,True,7.38,-11.85,False,1624.0,EXIT
ZENSARTECH,Zensar Technologies Limited,Technology,Information Technology Services,488.4,False,768.8,True,False,-35.84,-38.08,False,5281.0,EXIT
SHADOWFAX,SHADOWFAX,Industrials,Integrated Freight & Logistics,188.57,True,0.0,False,False,,,False,2485.0,EXIT
AAVAS,Aavas Financiers Limited,Financial Services,Mortgage Finance,1384.7,False,654.8800000000001,True,False,-24.45,-24.92,False,,EXIT
METROPOLIS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,528.85,False,115.59,False,True,9.02,13.49,True,1331.0,HOLD
GODREJAGRO,Godrej Agrovet Limited,Consumer Defensive,Packaged Foods,569.75,False,450.97,False,False,-29.15,-36.66,False,9561.0,EXIT
SANDUMA,The Sandur Manganese & Iron Ores Limited,Basic Materials,Steel,224.24,False,577.39,False,True,44.23,39.13,True,3135.0,HOLD
JKTYRE,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,378.05,False,522.74,False,False,16.01,16.93,True,10313.0,EXIT
BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,539.6,False,448.01,False,True,6.2,-1.54,False,5594.0,EXIT
ELECON,Elecon Engineering Company Limited,Industrials,Specialty Industrial Machinery,484.85,False,399.90999999999997,False,False,-24.67,-28.9,False,2227.0,EXIT
FIRSTCRY,FIRSTCRY,Consumer Cyclical,Internet Retail,224.22,False,186.64999999999998,True,False,-42.4,-41.33,False,7660.0,EXIT
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,55.83,True,654.3000000000001,False,True,60.55,59.69,True,,HOLD
WHIRLPOOL,Whirlpool of India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",855.25,False,335.38,False,False,-43.29,-42.22,False,7919.0,EXIT
PCBL,PCBL Chemical Limited,Basic Materials,Specialty Chemicals,274.3,False,289.29,False,False,-16.77,-21.7,False,8404.0,EXIT
LLOYDSENT,Lloyds Enterprises Limited,Basic Materials,Steel,70.5,False,299.15999999999997,True,True,-5.15,-10.1,False,1488.0,HOLD
MGL,Mahanagar Gas Limited,Utilities,Utilities - Regulated Gas,1087.6,False,890.39,False,False,-13.17,-23.19,False,7264.0,EXIT
EDELWEISS,Edelweiss Financial Services Limited,Financial Services,Financial Conglomerates,113.39,False,564.37,False,True,9.97,9.35,True,11078.0,HOLD
MANYAVAR,Vedant Fashions Limited,Consumer Cyclical,Apparel Manufacturing,439.8,False,464.24,True,False,-50.53,-49.45,False,1368.0,EXIT
IIFLCAPS,IIFL Capital Services Limited,Financial Services,Capital Markets,342.95,False,561.36,False,True,-0.21,-0.79,False,2520.0,EXIT
TI,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,431.45,False,323.95000000000005,False,False,-0.95,-8.64,False,1434.0,EXIT
STAR,Strides Pharma Science Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1153.7,False,471.86,False,True,6.61,11.1,True,4565.0,HOLD
BBTC,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,1522.8,False,1107.3600000000001,False,False,-15.86,-23.45,False,18298.0,EXIT
TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,668.05,True,1311.94,False,True,83.72,82.76,True,,HOLD
ACE,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,888.25,False,444.37,True,False,-5.16,-9.42,False,3327.0,EXIT
PARKHOSPS,PARKHOSPS,Healthcare,Medical Care Facilities,244.46,True,169.82,True,False,,,False,109.93,EXIT
APOLLO,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,294.55,False,76.45,True,True,126.71,122.14,True,562.0,HOLD
ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,1106.6,True,160.47,True,True,94.65,91.62,True,1044.0,ADD
RKFORGE,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,573.95,False,90.78999999999999,False,True,13.7,9.39,True,4034.0,HOLD
BLS,BLS International Services Limited,Industrials,Specialty Business Services,252.9,False,644.04,True,False,-34.9,-39.09,False,2193.0,EXIT
DIACABS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,196.45,False,105.22,False,True,93.49,89.0,True,3153.0,HOLD
TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,763.3,False,181.71,False,False,-3.3,-7.57,False,3868.0,EXIT
RAILTEL,RailTel Corporation of India Limited,Communication Services,Telecom Services,320.1,False,307.0,True,False,-5.94,-24.98,False,1964.0,EXIT
FINPIPE,Finolex Industries Limited,Industrials,Building Products & Equipment,165.97,False,502.38,False,False,-21.6,-25.83,False,4647.0,EXIT
SKFINDUS,SKFINDUS,Industrials,Tools & Accessories,2064.2,False,50.09,False,False,,,False,,EXIT
SOUTHBANK,The South Indian Bank Limited,Financial Services,Banks - Regional,38.83,True,1446.46,True,True,55.64,54.8,True,,ADD
OLECTRA,Olectra Greentech Limited,Industrials,Farm & Heavy Construction Machinery,1237.7,False,142.98,True,False,-4.13,-8.4,False,1802.0,EXIT
RITES,RITES Limited,Industrials,Engineering & Construction,211.21,False,413.01,False,False,-14.53,-18.78,False,2662.0,EXIT
ESABINDIA,ESAB India Limited,Industrials,Tools & Accessories,6587.5,False,210.57,True,True,5.2,0.91,True,339.0,HOLD
SBFC,SBFC Finance Limited,Financial Services,Credit Services,91.4,False,436.1,True,False,-16.84,-17.35,False,,EXIT
SWANDEF,SWANDEF,Industrials,Aerospace & Defense,1917.9,False,106.56,False,False,660.65,654.86,True,2534.0,EXIT
JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,Steel,104.05,False,459.62,False,True,73.87,68.69,True,6297.0,HOLD
NCC,NCC Limited,Industrials,Engineering & Construction,160.68,False,761.5899999999999,False,False,-34.94,-39.14,False,22199.0,EXIT
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,Specialty Industrial Machinery,70.59,True,189.88,True,True,25.3,20.96,True,846.0,ADD
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,1541.4,False,292.59999999999997,True,True,14.31,10.0,True,1640.0,HOLD
SWANCORP,Swan Corp Limited,Industrials,Conglomerates,318.55,False,50.55,False,False,-34.16,-38.36,False,5017.0,EXIT
PVRINOX,PVR INOX Limited,Communication Services,Entertainment,1009.9,False,310.59999999999997,False,False,31.73,12.18,True,6107.0,EXIT
EUREKAFORB,Eureka Forbes Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",511.8,False,161.1,False,False,-22.72,-21.7,False,2437.0,EXIT
WAAREERTL,Waaree Renewable Technologies Limited,Utilities,Utilities - Renewable,942.4,False,456.21000000000004,True,False,-6.14,-16.35,False,1598.0,EXIT
VIYASH,Viyash Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,224.54,False,76.81,False,False,39.88,44.16,True,1551.0,EXIT
EMBDL,Embassy Developments Limited,Real Estate,Real Estate - Diversified,70.24,False,602.01,True,False,-28.4,-44.41,False,2111.0,EXIT
VESUVIUS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,477.85,False,260.62,False,False,-11.94,-16.19,False,,EXIT
BLACKBUCK,BlackBuck Limited,Technology,Software - Application,530.7,False,374.79,True,False,17.82,15.25,True,867.0,HOLD
CYIENT,Cyient Limited,Industrials,Conglomerates,870.7,False,470.79999999999995,False,False,-28.93,-33.14,False,7360.0,EXIT
VOLTAMP,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,9501.0,False,305.38,False,True,6.52,2.23,True,,HOLD
INTELLECT,Intellect Design Arena Limited,Technology,Software - Application,686.6,False,328.45,False,False,-33.46,-35.71,False,2506.0,EXIT
HCG,HealthCare Global Enterprises Limited,Healthcare,Medical Care Facilities,637.2,False,37.81,False,False,1.41,5.93,True,2218.0,EXIT
MMTC,MMTC Limited,Industrials,Conglomerates,62.99,False,263.57000000000005,False,False,-6.5,-10.77,False,30000.0,EXIT
MARKSANS,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,207.45,False,360.31,False,True,2.56,7.08,True,2623.0,HOLD
SHILPAMED,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,478.4,False,150.05,False,True,24.44,28.82,True,1281.0,HOLD
KTKBANK,The Karnataka Bank Limited,Financial Services,Banks - Regional,246.1,True,1155.13,False,True,56.07,55.23,True,,HOLD
ASKAUTOLTD,ASKAUTOLTD,Consumer Cyclical,Auto Parts,458.95,False,269.5,False,False,-4.85,-3.87,False,3601.0,EXIT
GRINFRA,G R Infraprojects Limited,Industrials,Engineering & Construction,934.9,False,1099.78,False,False,-26.57,-30.78,False,9482.0,EXIT
TARIL,TARIL,Industrials,Electrical Equipment & Parts,300.8,False,264.39,True,False,-40.19,-44.38,False,2017.0,EXIT
INDIASHLTR,India Shelter Finance Corporation Limited,Financial Services,Mortgage Finance,826.55,False,383.58,False,False,-23.69,-24.17,False,,EXIT
BATAINDIA,Bata India Limited,Consumer Cyclical,Footwear & Accessories,694.1,False,222.71999999999997,False,False,-45.01,-43.95,False,3489.0,EXIT
GMRP&UI,GMR Power And Urban Infra Limited,Energy,Thermal Coal,113.9,False,1108.44,False,True,-18.25,-11.43,False,6344.0,EXIT
AVALON,Avalon Technologies Limited,Technology,Electronic Components,1323.1,True,96.07,False,True,114.34,111.19,True,1098.0,HOLD
ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,1722.6,False,183.09,False,True,-18.41,-23.33,False,993.0,EXIT
LEMONTREE,Lemon Tree Hotels Limited,Consumer Cyclical,Lodging,111.23,False,220.24,True,False,-30.35,-29.31,False,1286.0,EXIT
PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,5300.0,False,293.49,False,False,2.43,6.95,True,,EXIT
TIMETECHNO,Time Technoplast Limited,Consumer Cyclical,Packaging & Containers,178.12,False,446.39,True,False,-15.12,-14.12,False,5457.0,EXIT
BSOFT,Birlasoft Limited,Technology,Information Technology Services,314.4,False,524.35,False,False,-22.83,-25.14,False,5375.0,EXIT
CELLO,Cello World Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",397.0,False,310.51,False,False,-45.9,-44.83,False,2136.0,EXIT
AXISCADES,AXISCADES Technologies Limited,Industrials,Engineering & Construction,2058.3,False,102.25,True,True,19.18,14.86,True,1031.0,HOLD
SEDEMAC,SEDEMAC,Consumer Cyclical,Auto Parts,1982.0,False,0.0,False,False,,,False,,EXIT
AMAGI,AMAGI,Technology,Software - Application,404.5,True,0.0,False,False,,,False,1163.0,EXIT
CARTRADE,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,1824.8,False,205.16,False,False,30.25,31.14,True,641.0,EXIT
SHARDACROP,Sharda Cropchem Limited,Basic Materials,Agricultural Inputs,969.0,False,522.62,True,True,-24.48,-29.39,False,4320.0,HOLD
BANCOINDIA,Banco Products (India) Limited,Consumer Cyclical,Auto Parts,608.35,False,487.75,True,False,0.31,1.26,True,1105.0,HOLD
JLHL,Jupiter Life Line Hospitals Limited,Healthcare,Medical Care Facilities,1326.5,True,188.74,False,False,9.05,13.53,True,1262.0,EXIT
STARCEMENT,Star Cement Limited,Basic Materials,Building Materials,215.12,False,305.73,False,False,-12.69,-17.62,False,3163.0,EXIT
GENUSPOWER,Genus Power Infrastructures Limited,Industrials,Electrical Equipment & Parts,313.95,False,457.53,True,True,-11.77,-16.02,False,2442.0,HOLD
NESCO,Nesco Limited,Industrials,Conglomerates,1230.4,False,408.3,True,False,-15.13,-19.37,False,732.0,EXIT
ORKLAINDIA,ORKLAINDIA,Consumer Defensive,Packaged Foods,631.25,False,157.73,False,False,,,False,2395.0,EXIT
TSFINV,TSF Investments Limited,Financial Services,Asset Management,391.7,False,467.85,False,False,-9.76,-10.3,False,291.0,EXIT
MAHSEAMLES,Maharashtra Seamless Limited,Basic Materials,Steel,644.75,False,865.6800000000001,False,True,-14.47,-19.4,False,5716.0,EXIT
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,1386.1,False,341.8,True,True,26.65,22.31,True,3457.0,HOLD
VARROC,Varroc Engineering Limited,Consumer Cyclical,Auto Parts,557.85,False,196.88,False,False,23.21,24.11,True,12036.0,EXIT
QPOWER,QPOWER,Industrials,Electrical Equipment & Parts,1098.7,False,106.81,False,True,42.89,38.51,True,337.0,HOLD
ZEEL,Zee Entertainment Enterprises Limited,Communication Services,Broadcasting,88.34,False,651.0,False,False,13.1,-6.2,False,8637.0,EXIT
UTLSOLAR,UTLSOLAR,Technology,Solar,274.5,False,216.11,False,False,,,False,1541.0,EXIT
SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,1691.0,False,488.98,False,False,-68.07,-72.19,False,4920.0,EXIT
V2RETAIL,V2 Retail Limited,Consumer Cyclical,Apparel Retail,228.24,False,150.4,True,True,8.5,9.44,True,1884.0,HOLD
KPIGREEN,KPI Green Energy Limited,Utilities,Utilities - Renewable,420.6,False,491.67999999999995,True,False,-17.94,-27.83,False,1735.0,EXIT
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,646.65,False,194.17000000000002,False,True,27.56,8.07,True,,HOLD
TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,42.01,False,1362.76,True,False,-15.93,-34.84,False,2972.0,EXIT
TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,374.15,False,319.65,False,True,-30.47,-37.96,False,5689.0,EXIT
CLEAN,Clean Science and Technology Limited,Basic Materials,Specialty Chemicals,766.65,False,255.67000000000002,False,False,-39.03,-43.89,False,936.0,EXIT
PCJEWELLER,PC Jeweller Limited,Consumer Cyclical,Luxury Goods,8.36,False,656.3499999999999,False,False,-44.28,-43.21,False,9610.0,EXIT
JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,653.7,False,368.21,False,False,-39.39,-44.25,False,6788.0,EXIT
JYOTHYLAB,Jyothy Labs Limited,Consumer Defensive,Household & Personal Products,219.3,False,341.97,False,False,-33.52,-40.99,False,2847.0,EXIT
RHIM,RHI Magnesita India Limited,Industrials,Metal Fabrication,388.3,False,171.36,False,False,-19.03,-23.27,False,2892.0,EXIT
ISGEC,Isgec Heavy Engineering Limited,Industrials,Specialty Industrial Machinery,1085.7,False,237.08,False,True,-22.3,-26.52,False,6422.0,EXIT
SAREGAMA,Saregama India Limited,Communication Services,Entertainment,415.75,False,210.35,True,True,25.01,5.55,True,1171.0,HOLD
IMFA,Indian Metals and Ferro Alloys Limited,Basic Materials,Other Industrial Metals & Mining,1476.5,False,364.21999999999997,False,True,101.19,95.93,True,2780.0,HOLD
JSLL,JSLL,Healthcare,Medical Care Facilities,639.1,False,212.81,False,False,-4.76,-0.19,False,469.0,EXIT
AKUMS,AKUMS,Healthcare,Drug Manufacturers - Specialty & Generic,516.95,False,318.2,False,True,15.72,20.16,True,4178.0,HOLD
TEJASNET,Tejas Networks Limited,Technology,Communication Equipment,445.75,False,673.56,True,False,-12.09,-14.47,False,8923.0,EXIT
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Medical Care Facilities,815.6,False,167.35,True,True,20.32,24.72,True,860.0,HOLD
BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,1018.65,False,519.4200000000001,False,False,-33.59,-38.47,False,9656.0,EXIT
MANORAMA,Manorama Industries Limited,Consumer Defensive,Packaged Foods,1305.6,True,189.72,True,False,10.83,3.06,True,771.0,ADD
PNGJL,PNGJL,Consumer Cyclical,Luxury Goods,573.9,False,381.55,True,False,11.46,12.4,True,7586.0,HOLD
EQUITASBNK,Equitas Small Finance Bank Limited,Financial Services,Banks - Regional,67.96,False,422.2,False,True,18.97,18.3,True,,HOLD
KRBL,KRBL Limited,Consumer Defensive,Packaged Foods,338.85,False,646.8700000000001,False,False,-5.51,-13.17,False,5594.0,EXIT
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,2441.0,False,338.59000000000003,True,False,-13.12,-17.37,False,5234.0,EXIT
PGIL,Pearl Global Industries Limited,Consumer Cyclical,Apparel Manufacturing,1671.6,True,262.64,True,True,20.45,21.36,True,4699.0,ADD
MIDHANI,Mishra Dhatu Nigam Limited,Basic Materials,Steel,408.05,False,109.77000000000001,False,True,-0.9,-5.87,False,1074.0,EXIT
ABFRL,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,62.66,False,460.10999999999996,True,False,-24.45,-23.43,False,12418.0,EXIT
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,514.35,False,623.77,False,True,-3.06,-8.02,False,10227.0,EXIT
SGMART,SG Mart Limited,Industrials,Industrial Distribution,599.25,True,117.66000000000001,True,False,,,False,5856.0,EXIT
VIKRAMSOLR,VIKRAMSOLR,Technology,Solar,207.29,False,207.78,False,False,,,False,3423.0,EXIT
PRICOLLTD,Pricol Limited,Consumer Cyclical,Auto Parts,614.7,True,189.98000000000002,True,True,52.17,53.0,True,2692.0,ADD
GAEL,Gujarat Ambuja Exports Limited,Consumer Defensive,Packaged Foods,162.79,False,200.85999999999999,False,True,61.83,53.71,True,4927.0,HOLD
BLUEJET,Blue Jet Healthcare Limited,Healthcare,Biotechnology,430.4,False,340.41,False,False,-30.21,-25.47,False,538.0,EXIT
63MOONS,63 moons technologies limited,Technology,Software - Application,645.95,False,59.79,False,False,-14.89,-17.25,False,568.0,EXIT
SANOFI,Sanofi India Limited,Healthcare,Drug Manufacturers - General,3217.9,False,353.3,False,False,-50.01,-45.14,False,2013.0,EXIT
RELIGARE,Religare Enterprises Limited,Financial Services,Insurance - Life,221.93,False,193.47,False,False,-6.4,-6.95,False,7385.0,EXIT
RATEGAIN,RateGain Travel Technologies Limited,Technology,Software - Application,625.35,False,179.2,False,True,103.52,100.44,True,1077.0,HOLD
KIRLFER,Kirloskar Ferrous Industries Limited,Industrials,Metal Fabrication,446.55,False,271.53999999999996,False,False,,,False,,EXIT
SONATSOFTW,Sonata Software Limited,Technology,Information Technology Services,265.75,False,464.39,True,False,-25.46,-27.76,False,991.0,EXIT
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,462.15,True,89.53999999999999,False,True,24.25,28.62,True,687.0,HOLD
WESTLIFE,Westlife Foodworld Limited,Consumer Cyclical,Restaurants,473.2,False,10.78,False,False,-33.74,-32.7,False,2491.0,EXIT
SUDEEPPHRM,SUDEEPPHRM,Healthcare,Drug Manufacturers - Specialty & Generic,648.95,True,151.13,False,False,,,False,502.0,EXIT
GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,151.05,False,423.96,True,False,-3.22,-7.49,False,988.0,EXIT
DYNAMATECH,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,10736.0,False,35.94,False,True,50.17,51.01,True,1626.0,HOLD
KRN,KRN,Technology,Electronic Components,1172.6,False,63.67999999999999,True,True,34.76,32.1,True,430.0,HOLD
CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,238.23,False,140.98000000000002,False,False,-21.96,-20.95,False,1194.0,EXIT
CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,5635.5,False,212.51,False,True,-4.2,-8.47,False,1926.0,EXIT
IXIGO,IXIGO,Consumer Cyclical,Travel Services,165.62,False,75.58,False,False,-19.05,-18.04,False,914.0,EXIT
BLUESTONE,BLUESTONE,Consumer Cyclical,Luxury Goods,475.35,True,180.79999999999998,True,False,,,False,1770.0,EXIT
TTKPRESTIG,TTK Prestige Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",526.05,False,158.61,False,False,-1.5,-0.54,False,2626.0,EXIT
RELAXO,Relaxo Footwears Limited,Consumer Cyclical,Footwear & Accessories,288.4,False,167.82,False,False,-18.88,-17.87,False,,EXIT
DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,441.5,False,1411.1399999999999,True,False,-10.74,-14.99,False,10537.0,EXIT
REDTAPE,REDTAPE Limited,Consumer Cyclical,Footwear & Accessories,129.36,False,211.89,True,True,-0.52,0.44,False,2021.0,HOLD
SAFARI,Safari Industries (India) Limited,Consumer Cyclical,Footwear & Accessories,1458.1,False,168.66,False,False,-26.58,-25.56,False,1772.0,EXIT
INOXGREEN,Inox Green Energy Services Limited,Utilities,Utilities - Renewable,177.64,False,80.19,True,False,12.67,1.95,True,368.0,HOLD
AVL,Aditya Vision Limited,Consumer Cyclical,Specialty Retail,552.1,False,111.17999999999999,False,True,55.83,56.66,True,2260.0,HOLD
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,240.04,False,299.57,True,True,51.63,43.58,True,19551.0,HOLD
SHREEJISPG,SHREEJISPG,Industrials,Marine Shipping,431.4,True,136.44,False,False,,,False,731.0,EXIT
BAJAJCON,Bajaj Consumer Care Limited,Consumer Defensive,Household & Personal Products,537.45,False,190.19,False,True,141.59,132.94,True,984.0,HOLD
BORORENEW,Borosil Renewables Limited,Technology,Solar,500.2,False,313.18,True,False,-7.63,-10.04,False,1476.0,EXIT
KINGFA,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,5177.1,False,168.0,False,True,47.95,42.85,True,1745.0,HOLD
JAIBALAJI,Jai Balaji Industries Limited,Basic Materials,Steel,76.58,False,184.06,False,False,-46.16,-51.0,False,6414.0,EXIT
MAHLIFE,Mahindra Lifespace Developers Limited,Real Estate,Real Estate - Development,326.45,False,335.31,True,False,19.64,3.01,True,1086.0,HOLD
POWERICA,POWERICA,Industrials,Specialty Industrial Machinery,549.85,False,0.0,False,False,,,False,2653.0,EXIT
WELENT,Welspun Enterprises Limited,Industrials,Engineering & Construction,510.75,False,299.73,False,True,20.87,16.55,True,3584.0,HOLD
JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,381.65,False,250.21999999999997,False,True,9.49,4.5,True,6718.0,HOLD
SKYGOLD,Sky Gold and Diamonds Limited,Consumer Cyclical,Luxury Goods,446.2,True,229.29000000000002,True,True,119.8,120.47,True,3548.0,ADD
EPL,EPL Limited,Consumer Cyclical,Packaging & Containers,215.29,False,400.3,True,True,-0.77,0.19,False,4213.0,HOLD
TRANSRAILL,TRANSRAILL,Industrials,Engineering & Construction,513.35,False,433.09,False,False,-29.4,-33.61,False,5308.0,EXIT
RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,Agricultural Inputs,124.63,False,313.19,False,False,-13.84,-18.77,False,21452.0,EXIT
PRECWIRE,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,376.05,False,129.98000000000002,True,True,98.08,93.58,True,881.0,HOLD
ALOKINDS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,13.8,False,656.2,False,False,-40.7,-39.64,False,24153.0,EXIT
TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,890.75,False,436.17999999999995,True,False,-20.21,-24.44,False,4492.0,EXIT
