Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,ATH_Sales_Flag,Signal
FINPIPE,Finolex Industries Limited,Industrials,Building Products & Equipment,159.24000549316406,False,599.05,False,False,-20.89,-19.16,False,4647.0,False,EXIT
TIMETECHNO,Time Technoplast Limited,Consumer Cyclical,Packaging & Containers,193.27000427246094,False,468.72,True,True,-23.39,-17.3,False,5457.0,True,HOLD
HCG,HealthCare Global Enterprises Limited,Healthcare,Medical Care Facilities,714.2999877929688,False,32.62,False,True,-7.48,4.01,False,2218.0,True,EXIT
AFCONS,AFCONS,Industrials,Engineering & Construction,268.79998779296875,False,428.29999999999995,False,False,-41.97,-40.19,False,13268.0,False,EXIT
VOLTAMP,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,10141.0,False,317.04999999999995,False,True,22.79,24.42,True,,False,HOLD
INTELLECT,Intellect Design Arena Limited,Technology,Software - Application,700.5999755859375,False,345.24,False,False,-27.88,-28.55,False,2506.0,False,EXIT
SANDUMA,The Sandur Manganese & Iron Ores Limited,Basic Materials,Steel,198.00999450683594,False,657.11,False,False,24.23,24.64,True,3135.0,True,EXIT
SAREGAMA,Saregama India Limited,Communication Services,Entertainment,527.2999877929688,False,223.44,True,True,24.63,5.88,True,1171.0,True,HOLD
BANCOINDIA,Banco Products (India) Limited,Consumer Cyclical,Auto Parts,618.0999755859375,False,481.67999999999995,True,False,5.07,11.09,True,1105.0,True,HOLD
ELECON,Elecon Engineering Company Limited,Industrials,Specialty Industrial Machinery,432.3500061035156,False,323.78,False,False,-27.53,-25.78,False,2227.0,True,EXIT
ELANTAS,ELANTAS Beck India Limited,Basic Materials,Specialty Chemicals,11807.5,True,141.31,False,False,,,False,,False,EXIT
TSFINV,TSF Investments Limited,Financial Services,Asset Management,415.45001220703125,False,521.78,False,False,-18.48,-17.44,False,291.0,False,EXIT
ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,1916.9000244140625,False,231.7,True,True,-12.09,-11.58,False,993.0,True,HOLD
SWANCORP,Swan Corp Limited,Industrials,Conglomerates,304.6000061035156,False,301.5,False,False,-35.51,-33.74,False,5017.0,False,EXIT
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,624.0499877929688,True,128.32,False,True,19.95,31.27,True,687.0,True,HOLD
MMTC,MMTC Limited,Industrials,Conglomerates,64.3499984741211,False,387.38,False,True,-2.15,-0.46,False,30000.0,False,EXIT
PCJEWELLER,PC Jeweller Limited,Consumer Cyclical,Luxury Goods,9.640000343322754,False,714.46,False,False,-35.65,-29.54,False,9610.0,False,EXIT
WAAREERTL,Waaree Renewable Technologies Limited,Industrials,Engineering & Construction,891.5499877929688,False,478.3,True,False,-16.34,-14.62,False,1598.0,True,EXIT
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,1524.699951171875,False,245.9,True,True,12.37,14.02,True,1640.0,True,HOLD
RAILTEL,RailTel Corporation of India Limited,Communication Services,Telecom Services,282.1499938964844,False,336.03,True,False,-4.36,-22.72,False,1964.0,True,EXIT
BATAINDIA,Bata India Limited,Consumer Cyclical,Footwear & Accessories,755.7000122070312,False,166.23,False,False,-38.17,-32.04,False,3489.0,True,EXIT
STAR,Strides Pharma Science Limited,Healthcare,Drug Manufacturers - Specialty & Generic,967.7999877929688,False,585.57,False,True,-7.41,4.08,False,4565.0,True,EXIT
WESTLIFE,Westlife Foodworld Limited,Consumer Cyclical,Restaurants,582.9000244140625,False,5.22,False,True,-22.41,-16.33,False,2491.0,True,EXIT
NCC,NCC Limited,Industrials,Engineering & Construction,140.64999389648438,False,774.4300000000001,False,False,-41.42,-39.64,False,22199.0,True,EXIT
TEJASNET,Tejas Networks Limited,Technology,Communication Equipment,538.5,False,804.0000000000001,True,True,-6.16,-6.97,False,8923.0,True,HOLD
VESUVIUS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,431.54998779296875,False,260.62,False,False,-20.93,-19.2,False,,False,EXIT
LOTUSDEV,LOTUSDEV,Industrials,Engineering & Construction,172.4499969482422,False,256.94,True,True,-13.8,-12.08,False,548.0,True,HOLD
SUDARSCHEM,Sudarshan Chemical Industries Limited,Basic Materials,Specialty Chemicals,1118.0999755859375,False,252.89999999999998,False,True,-27.24,-26.69,False,3346.0,True,EXIT
ZEEL,Zee Entertainment Enterprises Limited,Communication Services,Broadcasting,102.27999877929688,False,589.8000000000001,False,True,2.4,-16.05,False,8637.0,False,EXIT
SGMART,SG Mart Limited,Industrials,Industrial Distribution,735.8499755859375,True,130.1,True,True,,,False,5856.0,True,HOLD
SUVEN,Suven Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,342.3500061035156,True,276.35,True,True,30.28,41.52,True,625.0,False,ADD
JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,Steel,88.93000030517578,False,551.9,False,True,50.45,50.79,True,6297.0,False,HOLD
TARIL,TARIL,Industrials,Electrical Equipment & Parts,298.04998779296875,False,258.56,True,False,-46.89,-45.09,False,2017.0,True,EXIT
CYIENT,Cyient Limited,Industrials,Conglomerates,867.0499877929688,False,404.5,False,False,-31.87,-30.12,False,7360.0,True,EXIT
BSOFT,Birlasoft Limited,Technology,Information Technology Services,312.04998779296875,False,563.25,False,False,-18.77,-19.5,False,5375.0,True,EXIT
SONATSOFTW,Sonata Software Limited,Technology,Information Technology Services,325.8999938964844,False,464.39,True,True,-12.66,-13.43,False,991.0,True,HOLD
LEMONTREE,Lemon Tree Hotels Limited,Consumer Cyclical,Lodging,108.91999816894531,False,227.08999999999997,True,False,-35.16,-29.04,False,1286.0,True,EXIT
PNGJL,PNGJL,Consumer Cyclical,Luxury Goods,610.7000122070312,False,445.82,True,True,-1.97,4.07,False,7586.0,True,HOLD
EUREKAFORB,Eureka Forbes Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",442.75,False,162.63,False,False,-30.61,-24.5,False,2437.0,True,EXIT
QPOWER,QPOWER,Industrials,Electrical Equipment & Parts,1249.300048828125,False,121.33,False,True,55.41,56.97,True,337.0,True,HOLD
ESABINDIA,ESAB India Limited,Industrials,Tools & Accessories,6232.0,False,206.69,True,True,18.73,20.37,True,339.0,True,HOLD
KRBL,KRBL Limited,Consumer Defensive,Packaged Foods,386.3999938964844,False,648.0400000000001,False,True,-18.57,-21.74,False,5594.0,True,EXIT
EQUITASBNK,Equitas Small Finance Bank Limited,Financial Services,Banks - Regional,74.5199966430664,False,710.08,False,True,35.94,36.73,True,,False,HOLD
RHIM,RHI Magnesita India Limited,Industrials,Metal Fabrication,379.8500061035156,False,653.2900000000001,True,False,-27.93,-26.18,False,2892.0,True,EXIT
GENUSPOWER,Genus Power Infrastructures Limited,Industrials,Electrical Equipment & Parts,309.1000061035156,False,572.63,True,True,-17.96,-16.23,False,2442.0,True,HOLD
CLEAN,Clean Science and Technology Limited,Basic Materials,Specialty Chemicals,821.5,False,247.56,False,False,-35.05,-34.47,False,936.0,False,EXIT
ICIL,Indo Count Industries Limited,Consumer Cyclical,Textile Manufacturing,379.8999938964844,False,125.44999999999999,False,True,44.75,50.68,True,3772.0,True,HOLD
TTKPRESTIG,TTK Prestige Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",595.9000244140625,False,155.68,False,True,-15.77,-9.7,False,2626.0,False,EXIT
GRINFRA,G R Infraprojects Limited,Industrials,Engineering & Construction,872.7000122070312,False,902.8399999999999,False,False,-36.79,-35.02,False,9482.0,False,EXIT
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Medical Care Facilities,844.7000122070312,False,176.15,True,True,3.12,14.55,True,860.0,True,HOLD
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,2455.199951171875,False,363.89,True,True,-27.65,-25.9,False,5234.0,True,HOLD
MAHLIFE,Mahindra Lifespace Developers Limited,Real Estate,Real Estate - Development,384.8999938964844,False,335.76,True,True,23.97,8.87,True,1086.0,False,HOLD
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,670.9000244140625,False,207.26000000000002,False,True,28.87,10.06,True,,False,HOLD
CELLO,Cello World Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",377.6000061035156,False,312.44,False,False,-38.97,-32.84,False,2136.0,True,EXIT
KWIL,KWIL,Consumer Defensive,Packaged Foods,35.9900016784668,True,285.5,False,False,,,False,,False,EXIT
STARCEMENT,Star Cement Limited,Basic Materials,Building Materials,200.05999755859375,False,444.64,False,False,-35.31,-34.73,False,3163.0,True,EXIT
MIDHANI,Mishra Dhatu Nigam Limited,Basic Materials,Steel,416.70001220703125,False,131.47,False,True,0.62,1.1,True,1074.0,True,HOLD
TANLA,Tanla Platforms Limited,Technology,Software - Application,582.0499877929688,False,526.27,False,True,-7.66,-8.47,False,4028.0,True,EXIT
SMLMAH,SMLMAH,Consumer Cyclical,Auto Manufacturers,5134.5,False,201.07,False,True,8.71,14.73,True,,False,HOLD
V2RETAIL,V2 Retail Limited,Consumer Cyclical,Apparel Retail,216.39999389648438,False,161.47,True,False,15.95,21.95,True,1884.0,True,HOLD
AVL,Aditya Vision Limited,Consumer Cyclical,Specialty Retail,624.6500244140625,False,138.98000000000002,False,True,37.02,42.96,True,2260.0,True,HOLD
WELENT,Welspun Enterprises Limited,Industrials,Engineering & Construction,561.7000122070312,False,305.64,False,True,18.76,20.4,True,3584.0,True,HOLD
IMFA,Indian Metals and Ferro Alloys Limited,Basic Materials,Other Industrial Metals & Mining,1404.5,False,374.12,False,True,66.42,66.71,True,2780.0,False,HOLD
RELIGARE,Religare Enterprises Limited,Financial Services,Insurance - Life,234.75,False,176.62,False,False,-13.37,-12.35,False,7385.0,True,EXIT
GARFIBRES,Garware Technical Fibres Limited,Consumer Cyclical,Textile Manufacturing,755.5,False,198.56,False,True,-14.29,-8.22,False,1540.0,True,EXIT
KRN,KRN,Technology,Electronic Components,1468.300048828125,True,73.31,True,True,69.37,68.1,True,430.0,True,ADD
MAHSEAMLES,Maharashtra Seamless Limited,Basic Materials,Steel,612.4500122070312,False,818.05,False,True,-13.74,-13.23,False,5716.0,False,EXIT
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,568.9500122070312,False,808.0,False,True,8.94,9.39,True,10227.0,False,HOLD
SJS,S.J.S. Enterprises Limited,Consumer Cyclical,Auto Parts,2532.5,True,161.07,False,True,105.46,111.24,True,398.0,True,HOLD
CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,5872.0,False,204.22,False,True,-13.97,-12.25,False,1926.0,True,EXIT
NEWGEN,Newgen Software Technologies Limited,Technology,Software - Infrastructure,535.1500244140625,False,281.65999999999997,False,False,-43.08,-43.66,False,1487.0,True,EXIT
BORORENEW,Borosil Renewables Limited,Technology,Solar,577.0499877929688,False,382.49,True,True,-1.17,-2.01,False,1476.0,True,HOLD
IXIGO,IXIGO,Consumer Cyclical,Travel Services,174.02999877929688,False,92.02,False,False,-45.38,-39.24,False,914.0,True,EXIT
ORKLAINDIA,ORKLAINDIA,Consumer Defensive,Packaged Foods,549.75,False,231.16,False,False,,,False,2395.0,True,EXIT
GAEL,Gujarat Ambuja Exports Limited,Consumer Defensive,Packaged Foods,172.80999755859375,False,416.03000000000003,False,True,68.71,64.96,True,4927.0,False,HOLD
DYNAMATECH,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,11188.0,False,32.41,False,True,63.73,69.61,True,1626.0,False,HOLD
REDTAPE,REDTAPE Limited,Consumer Cyclical,Footwear & Accessories,122.19000244140625,False,240.54999999999998,True,False,-8.74,-2.68,False,2021.0,True,EXIT
SANOFI,Sanofi India Limited,Healthcare,Drug Manufacturers - General,3242.89990234375,False,353.3,False,False,-51.94,-40.15,False,2013.0,True,EXIT
ABFRL,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,55.97999954223633,False,551.23,True,False,-35.51,-29.39,False,12418.0,False,EXIT
TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,38.59000015258789,False,1128.49,True,False,-19.52,-37.68,False,2972.0,False,EXIT
INDIAGLYCO,India Glycols Limited,Basic Materials,Chemicals,1061.0999755859375,False,292.76,False,True,27.08,27.49,True,3768.0,True,HOLD
GMRP&UI,GMR Power And Urban Infra Limited,Energy,Thermal Coal,97.06999969482422,False,1176.4399999999998,False,False,-31.68,-20.88,False,6344.0,True,EXIT
SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,1573.300048828125,False,305.46,False,False,-70.4,-68.56,False,4920.0,True,EXIT
JYOTHYLAB,Jyothy Labs Limited,Consumer Defensive,Household & Personal Products,199.36000061035156,False,333.19,False,False,-40.82,-43.85,False,2847.0,True,EXIT
PRECWIRE,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,458.3500061035156,True,155.27,True,True,158.74,160.07,True,881.0,False,ADD
INDIASHLTR,India Shelter Finance Corporation Limited,Financial Services,Mortgage Finance,670.7000122070312,False,383.58,False,False,-32.09,-30.99,False,,False,EXIT
KINGFA,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,5870.0,True,185.24999999999997,True,True,49.38,49.72,True,1745.0,True,ADD
RAIN,Rain Industries Limited,Basic Materials,Specialty Chemicals,208.69000244140625,False,333.34999999999997,False,True,29.73,30.13,True,21011.0,False,HOLD
ETHOSLTD,Ethos Limited,Consumer Cyclical,Luxury Goods,2747.39990234375,False,103.88,True,True,-10.92,-4.86,False,1252.0,True,HOLD
JSLL,JSLL,Healthcare,Medical Care Facilities,521.3499755859375,False,221.81,False,False,-36.7,-25.01,False,469.0,True,EXIT
SUPRIYA,Supriya Lifescience Limited,Healthcare,Biotechnology,791.6500244140625,False,209.13,False,True,6.32,17.72,True,696.0,True,HOLD
SFL,Sheela Foam Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",699.9500122070312,False,163.92000000000002,False,True,-6.0,0.05,False,3439.0,True,EXIT
NESCO,Nesco Limited,Industrials,Conglomerates,1038.0,False,416.55999999999995,True,False,-29.24,-27.48,False,732.0,True,EXIT
UNIMECH,UNIMECH,Industrials,Aerospace & Defense,1522.5999755859375,True,63.28,False,True,37.15,38.75,True,243.0,True,HOLD
SHARDACROP,Sharda Cropchem Limited,Basic Materials,Agricultural Inputs,786.4000244140625,False,694.5799999999999,True,False,-22.41,-21.87,False,4320.0,True,EXIT
KIRLFER,Kirloskar Ferrous Industries Limited,Industrials,Metal Fabrication,432.29998779296875,False,271.53999999999996,False,False,,,False,,False,EXIT
GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,158.67999267578125,False,466.78999999999996,True,False,-2.57,-0.88,False,988.0,True,EXIT
KPIGREEN,KPI Green Energy Limited,Utilities,Utilities - Renewable,319.0,False,491.67999999999995,True,False,-31.16,-41.32,False,1735.0,True,EXIT
GALAXYSURF,Galaxy Surfactants Limited,Basic Materials,Specialty Chemicals,2508.39990234375,False,267.38,False,True,6.07,6.53,True,4462.0,False,HOLD
PICCADIL,Piccadily Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,641.9000244140625,False,138.07,True,True,2.73,-0.58,False,797.0,True,HOLD
DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,412.3500061035156,False,1302.36,True,False,-19.7,-17.97,False,10537.0,False,EXIT
SAFARI,Safari Industries (India) Limited,Consumer Cyclical,Footwear & Accessories,1498.5,False,165.05,False,False,-37.23,-31.11,False,1772.0,True,EXIT
KENNAMET,Kennametal India Limited,Industrials,Tools & Accessories,3513.300048828125,True,138.5,False,False,,,False,,False,EXIT
HMT,HMT Limited,Industrials,Farm & Heavy Construction Machinery,58.7400016784668,False,131.54,False,True,-0.9,0.79,False,275.0,False,EXIT
SAPPHIRE,Sapphire Foods India Limited,Consumer Cyclical,Restaurants,234.72000122070312,False,33.23,False,True,-33.52,-27.4,False,2451.0,True,EXIT
INOXGREEN,Inox Green Energy Services Limited,Utilities,Utilities - Renewable,187.07000732421875,False,102.41,True,False,28.91,17.17,True,368.0,False,HOLD
EPL,EPL Limited,Consumer Cyclical,Packaging & Containers,244.60000610351562,False,388.90000000000003,True,True,-3.84,2.2,False,4213.0,True,HOLD
SUPRAJIT,Suprajit Engineering Limited,Consumer Cyclical,Auto Parts,524.5999755859375,False,182.67000000000002,True,True,8.75,14.76,True,3277.0,True,HOLD
OMNI,OMNI,Industrials,Specialty Industrial Machinery,579.0,False,49.769999999999996,False,False,,,False,343.0,True,EXIT
ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,603.4500122070312,False,401.41,False,False,16.94,17.37,True,2739.0,True,EXIT
BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,904.9000244140625,False,553.75,False,False,-33.44,-32.87,False,9656.0,False,EXIT
TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,915.2000122070312,False,450.5,True,False,-24.9,-23.16,False,4492.0,True,EXIT
BAJAJCON,Bajaj Consumer Care Limited,Consumer Defensive,Household & Personal Products,500.6000061035156,False,223.01,True,True,123.83,119.72,True,984.0,False,HOLD
JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,379.8999938964844,False,328.62,False,True,2.15,2.62,True,6718.0,True,HOLD
SUNFLAG,Sunflag Iron and Steel Company Limited,Basic Materials,Steel,355.1499938964844,False,202.35000000000002,False,True,14.59,15.03,True,3536.0,True,HOLD
JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,549.0499877929688,False,331.15,False,False,-43.42,-42.81,False,6788.0,False,EXIT
RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,Agricultural Inputs,124.05000305175781,False,427.45,False,False,-19.1,-18.56,False,21452.0,False,EXIT
GREENLAM,Greenlam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",251.3000030517578,False,87.32000000000001,False,True,5.77,11.79,True,2569.0,True,HOLD
HNDFDS,Hindustan Foods Limited,Industrials,Conglomerates,591.4000244140625,False,144.62999999999997,True,True,8.35,10.02,True,3564.0,True,HOLD
NEPHROPLUS,NEPHROPLUS,Healthcare,Medical Care Facilities,696.7000122070312,False,107.59,False,False,,,False,756.0,True,EXIT
MBAPL,Madhya Bharat Agro Products Limited,Basic Materials,Agricultural Inputs,168.4600067138672,True,119.72999999999999,False,True,95.33,95.54,True,,False,HOLD
SPARC,Sun Pharma Advanced Research Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,197.97999572753906,False,1969.4799999999998,True,True,25.86,37.14,True,239.0,False,HOLD
BECTORFOOD,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,240.3699951171875,False,140.88,True,True,-14.71,-17.9,False,1742.0,True,HOLD
CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,218.39999389648438,False,150.08999999999997,False,False,-23.94,-17.84,False,1194.0,True,EXIT
AXISCADES,AXISCADES Technologies Limited,Industrials,Engineering & Construction,1484.800048828125,False,71.92,False,False,16.95,18.6,True,1031.0,True,EXIT
FIEMIND,Fiem Industries Limited,Consumer Cyclical,Auto Parts,2350.39990234375,False,255.59,True,True,18.3,24.29,True,2423.0,True,HOLD
RBA,Restaurant Brands Asia Limited,Consumer Cyclical,Restaurants,99.08000183105469,False,156.84,True,True,15.72,21.72,True,2551.0,True,HOLD
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,231.64999389648438,True,421.34,True,True,53.59,49.94,True,19551.0,True,ADD
POWERICA,POWERICA,Industrials,Specialty Industrial Machinery,549.9500122070312,False,0.0,False,False,,,False,2653.0,True,EXIT
STYL,STYL,Technology,Software - Infrastructure,408.29998779296875,True,263.76,False,True,,,False,1558.0,False,EXIT
IBULLSLTD,IBULLSLTD,Real Estate,Real Estate - Development,27.079999923706055,False,419.07,False,True,79.65,63.85,True,310.0,False,HOLD
BALAMINES,Balaji Amines Limited,Basic Materials,Specialty Chemicals,2133.800048828125,False,204.14000000000001,False,True,33.34,33.73,True,2346.0,False,HOLD
MAXESTATES,MAXESTATES,Real Estate,Real Estate - Development,441.95001220703125,False,29.549999999999997,False,True,9.28,-5.64,False,160.0,True,EXIT
AJAXENGG,AJAXENGG,Industrials,Farm & Heavy Construction Machinery,582.2000122070312,False,225.14999999999998,False,True,-23.44,-21.7,False,,False,EXIT
GSFC,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,Agricultural Inputs,160.25,False,672.78,False,False,-25.55,-25.0,False,11369.0,False,EXIT
KOVAI,Kovai Medical Center and Hospital Limited,Healthcare,Medical Care Facilities,6038.5,True,240.79999999999998,False,False,,,False,,False,EXIT
EMIL,Electronics Mart India Limited,Consumer Cyclical,Specialty Retail,189.44000244140625,False,107.13000000000001,False,True,48.95,54.87,True,6965.0,True,HOLD
SENCO,Senco Gold Limited,Consumer Cyclical,Luxury Goods,341.8500061035156,False,574.31,True,True,-15.38,-9.31,False,6328.0,True,HOLD
SHAKTIPUMP,Shakti Pumps (India) Limited,Industrials,Specialty Industrial Machinery,500.29998779296875,False,212.32999999999998,False,False,-47.99,-46.19,False,2516.0,True,EXIT
DBREALTY,Valor Estate Limited,Real Estate,Real Estate - Development,111.91000366210938,False,143.98,False,False,-27.72,-42.17,False,1133.0,True,EXIT
VMART,V-Mart Retail Limited,Consumer Cyclical,Department Stores,807.5,False,155.35,False,True,-1.12,4.91,False,,False,EXIT
TRANSRAILL,TRANSRAILL,Industrials,Engineering & Construction,468.95001220703125,False,403.04,False,False,-46.49,-44.7,False,5308.0,True,EXIT
GANESHHOU,Ganesh Housing Limited,Real Estate,Real Estate - Development,835.5999755859375,False,250.12,False,True,7.43,-7.47,False,959.0,True,EXIT
DODLA,Dodla Dairy Limited,Consumer Defensive,Food Distribution,1109.4000244140625,False,241.98000000000002,False,False,-15.85,-19.04,False,3720.0,True,EXIT
ACI,Archean Chemical Industries Limited,Basic Materials,Chemicals,503.29998779296875,False,96.83000000000001,False,False,-30.11,-29.54,False,1441.0,False,EXIT
PAISALO,Paisalo Digital Limited,Financial Services,Credit Services,68.66999816894531,False,237.2,True,True,120.84,121.26,True,,False,HOLD
KMEW,Knowledge Marine & Engineering Works Limited,Industrials,Marine Shipping,2730.800048828125,True,82.08,True,True,222.0,223.19,True,195.0,False,ADD
AARTIPHARM,Aarti Pharmalabs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,851.2000122070312,False,186.5,False,True,-3.14,8.33,False,2115.0,True,EXIT
DCBBANK,DCB Bank Limited,Financial Services,Banks - Regional,182.0399932861328,False,760.85,True,True,45.6,46.35,True,,False,HOLD
SENORES,SENORES,Healthcare,Drug Manufacturers - General,1477.699951171875,True,126.37,True,True,104.05,114.8,True,398.0,True,ADD
LATENTVIEW,Latent View Analytics Limited,Industrials,Consulting Services,285.20001220703125,False,151.01,False,False,-34.28,-32.52,False,848.0,True,EXIT
SIS,SIS Limited,Industrials,Security & Protection Services,429.6499938964844,False,414.55,True,True,16.24,17.89,True,4931.0,True,HOLD
ARVINDFASN,Arvind Fashions Limited,Consumer Cyclical,Apparel Retail,447.8500061035156,False,94.68,True,False,-20.42,-14.34,False,4644.0,False,EXIT
HAPPSTMNDS,Happiest Minds Technologies Limited,Technology,Information Technology Services,420.20001220703125,False,226.2,False,True,-31.2,-31.86,False,2061.0,True,EXIT
TIIL,Technocraft Industries (India) Limited,Industrials,Tools & Accessories,3088.699951171875,False,285.30999999999995,True,True,9.91,11.57,True,2596.0,True,HOLD
KSHINTL,KSHINTL,Industrials,Electrical Equipment & Parts,1028.5999755859375,True,99.0,False,False,,,False,1928.0,True,EXIT
CORDELIA,CORDELIA,Industrials,Marine Shipping,837.8499755859375,False,28.93,False,False,,,False,,False,EXIT
FDC,FDC Limited,Healthcare,Drug Manufacturers - Specialty & Generic,354.20001220703125,False,281.42,False,False,-41.48,-29.76,False,2108.0,True,EXIT
ITDC,India Tourism Development Corporation Limited,Consumer Cyclical,Lodging,696.75,False,82.69999999999999,True,True,19.6,25.58,True,570.0,True,HOLD
PTC,PTC India Limited,Utilities,Utilities - Independent Power Producers,161.47000122070312,False,605.63,False,False,-6.65,-17.45,False,18346.0,False,EXIT
STYLAMIND,Stylam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3642.0,True,169.77,True,True,109.47,115.25,True,1025.0,True,ADD
EBGNG,EBGNG,Technology,Computer Hardware,565.2000122070312,False,142.43,False,True,72.76,71.47,True,1411.0,True,HOLD
ISGEC,Isgec Heavy Engineering Limited,Industrials,Specialty Industrial Machinery,732.1500244140625,False,239.20999999999998,False,False,-31.79,-30.03,False,6422.0,True,EXIT
JAIBALAJI,Jai Balaji Industries Limited,Basic Materials,Steel,70.5999984741211,False,129.95,False,False,-34.98,-34.4,False,6414.0,False,EXIT
CCAVENUE,AvenuesAI Limited,Technology,Software - Infrastructure,15.430000305175781,False,279.03,True,False,1.22,0.37,True,3993.0,True,HOLD
PRAJIND,Praj Industries Limited,Industrials,Engineering & Construction,335.25,False,69.15,False,False,-24.26,-22.52,False,3528.0,False,EXIT
VIKRAMSOLR,VIKRAMSOLR,Technology,Solar,160.14999389648438,False,318.2,False,False,,,False,3423.0,True,EXIT
ALOKINDS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,11.619999885559082,False,719.98,False,False,-45.08,-38.93,False,24153.0,False,EXIT
KALPATARU,KALPATARU,Real Estate,Real Estate - Development,286.25,False,282.26,True,False,-15.82,-30.42,False,3633.0,False,EXIT
TVSSCS,TVS Supply Chain Solutions Limited,Industrials,Integrated Freight & Logistics,123.38999938964844,False,114.28,True,True,-12.59,-10.87,False,9996.0,True,HOLD
GOKEX,Gokaldas Exports Limited,Consumer Cyclical,Apparel Manufacturing,783.6500244140625,False,100.12,False,True,-0.46,5.58,False,3864.0,True,EXIT
RPTECH,Rashi Peripherals Limited,Technology,Electronics & Computer Distribution,834.0499877929688,False,277.58,True,True,192.34,190.32,True,13258.0,True,HOLD
GULFOILLUB,Gulf Oil Lubricants India Limited,Basic Materials,Specialty Chemicals,1159.300048828125,False,374.91,True,True,-4.65,-4.16,False,3554.0,True,HOLD
SKIPPER,Skipper Limited,Industrials,Engineering & Construction,525.3499755859375,False,213.14,True,True,-5.16,-3.46,False,4624.0,True,HOLD
JUSTDIAL,Just Dial Limited,Communication Services,Internet Content & Information,681.0,False,543.8000000000001,True,True,-2.67,-21.06,False,1043.0,True,HOLD
JSFB,Jana Small Finance Bank Limited,Financial Services,Banks - Regional,577.75,False,406.65999999999997,False,True,20.32,21.18,True,,False,HOLD
CEIGALL,CEIGALL,Industrials,Engineering & Construction,318.3999938964844,False,311.88,False,True,23.81,25.45,True,3437.0,True,HOLD
JAMNAAUTO,Jamna Auto Industries Limited,Consumer Cyclical,Auto Parts,123.12000274658203,False,230.98000000000002,False,True,25.87,31.85,True,2361.0,False,HOLD
RPEL,Raghav Productivity Enhancers Limited,Basic Materials,Chemicals,1433.9000244140625,True,60.53,True,True,133.07,133.17,True,200.0,True,ADD
PNCINFRA,PNC Infratech Limited,Industrials,Engineering & Construction,217.9199981689453,False,831.6600000000001,False,False,-35.12,-33.36,False,8650.0,False,EXIT
IFBIND,IFB Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1383.5999755859375,False,111.64,False,True,-2.21,3.82,False,5092.0,True,EXIT
MASTEK,Mastek Limited,Technology,Information Technology Services,1832.199951171875,False,412.43,True,False,-30.22,-30.88,False,3455.0,True,EXIT
CENTUM,Centum Electronics Limited,Technology,Electronic Components,3538.5,False,72.10000000000001,True,True,39.5,38.41,True,750.0,True,HOLD
