Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_Peer_Group,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,TTM_Net_Sales,ATH_Sales,ATH_Sales_Flag,Signal
ASIANHOTNR,Asian Hotels (North) Limited,Consumer Cyclical,Lodging,300.0,False,-92.0,False,False,Sector: Consumer Cyclical,-9.33,-14.75,False,348.0,341.0,True,EXIT
MENONBE,Menon Bearings Limited,Consumer Cyclical,Auto Parts,241.16000366210938,True,34.0,True,True,Sector: Consumer Cyclical,87.56,81.91,True,232.0,219.0,True,ADD
GALAPREC,GALAPREC,Industrials,Specialty Industrial Machinery,1018.0,False,37.0,True,True,Sector: Industrials,21.41,19.77,True,327.0,314.0,True,HOLD
PASHUPATI,Pashupati Cotspin Limited,Consumer Cyclical,Textile Manufacturing,84.79000091552734,False,16.0,False,False,Sector: Consumer Cyclical,26.57,21.06,True,672.0,661.0,True,EXIT
RGL,Renaissance Global Limited,Consumer Cyclical,Luxury Goods,121.9000015258789,False,29.0,False,True,Sector: Consumer Cyclical,6.99,1.54,True,1543.0,1517.0,True,HOLD
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,Basic Materials,Specialty Chemicals,376.3500061035156,False,46.0,True,True,Sector: Basic Materials,7.6,4.75,True,581.0,567.0,True,HOLD
RUPA,Rupa & Company Limited,Consumer Cyclical,Apparel Manufacturing,149.10000610351562,False,76.0,False,False,Sector: Consumer Cyclical,-21.7,-27.09,False,1278.0,1430.0,False,EXIT
GPTHEALTH,GPT Healthcare Limited,Healthcare,Medical Care Facilities,153.32000732421875,False,47.0,False,True,Sector: Healthcare,-14.73,-6.5,False,492.0,473.0,True,EXIT
KALAMANDIR,Sai Silks (Kalamandir) Limited,Consumer Cyclical,Apparel Retail,86.16000366210938,False,137.0,False,False,Sector: Consumer Cyclical,-50.24,-55.56,False,1650.0,1654.0,False,EXIT
KROSS,KROSS,Consumer Cyclical,Auto Parts,205.1999969482422,False,58.0,True,True,Sector: Consumer Cyclical,12.16,6.69,True,718.0,673.0,True,HOLD
DEN,DEN Networks Limited,Communication Services,Entertainment,27.780000686645508,False,105.0,False,False,Sector: Communication Services,-7.9,-27.36,False,1012.0,1240.0,False,EXIT
NIITLTD,NIIT Limited,Consumer Defensive,Education & Training Services,95.62999725341797,False,1.0,False,True,Sector: Consumer Defensive,-14.08,-18.04,False,221.0,401.0,False,EXIT
SURAKSHA,SURAKSHA,Healthcare,Diagnostics & Research,308.45001220703125,False,37.0,True,True,Sector: Healthcare,-13.28,-5.07,False,314.0,301.0,True,HOLD
EXPLEOSOL,Expleo Solutions Limited,Technology,Information Technology Services,923.0499877929688,False,115.0,False,True,Sector: Technology,-12.04,-15.59,False,973.0,1025.0,False,EXIT
DHANBANK,Dhanlaxmi Bank Limited,Financial Services,Banks - Regional,32.38999938964844,False,115.0,True,True,Sector: Financial Services,17.73,16.56,True,1683.0,1601.0,True,HOLD
ICEMAKE,Ice Make Refrigeration Limited,Industrials,Specialty Industrial Machinery,722.4500122070312,False,11.0,False,False,Sector: Industrials,-2.89,-4.47,False,732.0,667.0,True,EXIT
EXCELINDUS,Excel Industries Limited,Basic Materials,Specialty Chemicals,990.5499877929688,False,69.0,False,True,Sector: Basic Materials,-22.98,-25.74,False,1078.0,1178.0,False,EXIT
FINOPB,Fino Payments Bank Limited,Financial Services,Banks - Regional,146.9499969482422,False,21.0,False,False,Sector: Financial Services,-47.32,-48.18,False,259.0,248.0,True,EXIT
INDOBORAX,Indo Borax & Chemicals Limited,Basic Materials,Chemicals,420.25,False,56.0,True,True,Sector: Basic Materials,55.85,52.85,True,232.0,215.0,True,HOLD
INDOTHAI,Indo Thai Securities Limited,Financial Services,Capital Markets,73.2300033569336,False,70.0,True,False,Sector: Financial Services,-58.11,-58.92,False,110.0,103.0,True,EXIT
RSL,RSL,Basic Materials,Steel,164.89999389648438,True,59.0,True,False,Sector: Basic Materials,,,False,1082.0,1007.0,True,EXIT
ROTO,Roto Pumps Limited,Industrials,Specialty Industrial Machinery,65.68000030517578,False,24.0,False,True,Sector: Industrials,-26.19,-27.71,False,229.0,240.0,False,EXIT
GULPOLY,Gulshan Polyols Limited,Basic Materials,Chemicals,192.05999755859375,False,147.0,True,True,Sector: Basic Materials,14.97,12.1,True,2359.0,2312.0,True,HOLD
OAL,Oriental Aromatics Limited,Basic Materials,Specialty Chemicals,349.45001220703125,False,28.0,False,True,Sector: Basic Materials,2.69,-0.15,False,1057.0,1026.0,True,EXIT
ELECTHERM,Electrotherm (India) Limited,Basic Materials,Steel,974.7999877929688,False,-37.0,False,True,Sector: Basic Materials,24.56,21.67,True,3771.0,4272.0,False,HOLD
RUBYMILLS,The Ruby Mills Limited,Consumer Cyclical,Textile Manufacturing,382.45001220703125,False,43.0,False,True,Sector: Consumer Cyclical,66.98,61.38,True,380.0,359.0,True,HOLD
EKC,Everest Kanto Cylinder Limited,Industrials,Specialty Industrial Machinery,109.52999877929688,False,77.0,False,False,Sector: Industrials,-24.43,-25.96,False,932.0,1268.0,False,EXIT
SYNCOMF,Syncom Formulations (India) Limited,Healthcare,Drug Manufacturers - Specialty & Generic,15.220000267028809,False,85.0,True,True,Sector: Healthcare,-22.94,-14.65,False,495.0,487.0,True,HOLD
GODAVARIB,GODAVARIB,Basic Materials,Chemicals,245.60000610351562,False,-3.0,False,False,Sector: Basic Materials,-7.32,-10.13,False,1983.0,2000.0,False,EXIT
BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,53.72999954223633,False,19.0,False,True,Sector: Industrials,-26.5,-28.03,False,1357.0,1348.0,True,EXIT
GYFTR,Gyftr Limited,Industrials,Specialty Business Services,162.22000122070312,True,17.0,False,False,Sector: Industrials,,,False,537.0,380.0,True,EXIT
BOROSCI,Borosil Scientific Limited,Consumer Cyclical,Packaging & Containers,132.69000244140625,False,46.0,True,True,Sector: Consumer Cyclical,-3.85,-9.28,False,438.0,428.0,True,HOLD
BHAGYANGR,Bhagyanagar India Limited,Basic Materials,Copper,382.5,False,1.53,False,True,Sector: Basic Materials,308.83,305.09,True,5.58,1387.01,False,HOLD
MWL,MWL,Basic Materials,Steel,40.90999984741211,True,52.0,True,True,Sector: Basic Materials,115.54,112.37,True,1248.0,1207.0,True,ADD
DOLATALGO,Dolat Algotech Limited,Financial Services,Capital Markets,71.18000030517578,False,144.0,False,False,Sector: Financial Services,-14.53,-15.54,False,334.0,424.0,False,EXIT
HARIOMPIPE,Hariom Pipe Industries Limited,Basic Materials,Steel,346.45001220703125,False,70.0,False,False,Sector: Basic Materials,-30.42,-33.16,False,1635.0,1667.0,False,EXIT
ALLDIGI,Alldigi Tech Limited,Industrials,Specialty Business Services,809.25,False,82.0,False,False,Sector: Industrials,-20.02,-21.56,False,347.0,346.0,True,EXIT
PLATIND,Platinum Industries Limited,Basic Materials,Specialty Chemicals,214.1999969482422,False,51.0,False,False,Sector: Basic Materials,-22.44,-25.2,False,442.0,434.0,True,EXIT
RAJRILTD,Raj Rayon Industries Limited,Consumer Cyclical,Textile Manufacturing,21.93000030517578,False,35.0,False,False,Sector: Consumer Cyclical,-12.84,-18.25,False,1124.0,1180.0,False,EXIT
ARIHANT,Arihant Foundations & Housing Limited,Real Estate,Real Estate - Development,1031.5999755859375,False,29.0,False,False,Sector: Real Estate,,,False,299.0,307.0,False,EXIT
MANAKCOAT,Manaksia Coated Metals & Industries Limited,Industrials,Metal Fabrication,121.87999725341797,False,41.0,True,False,Sector: Industrials,-20.89,-22.44,False,897.0,884.0,True,EXIT
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",655.9000244140625,False,48.0,False,False,Sector: Consumer Cyclical,-8.39,-13.81,False,970.0,1057.0,False,EXIT
STLNETWORK,STLNETWORK,Communication Services,Telecom Services,25.3700008392334,False,-40.0,False,True,Sector: Communication Services,,,False,831.0,1303.0,False,EXIT
ALICON,Alicon Castalloy Limited,Industrials,Metal Fabrication,726.0999755859375,False,42.0,False,False,Sector: Industrials,-15.98,-17.54,False,1830.0,1661.0,True,EXIT
IRMENERGY,IRM Energy Limited,Utilities,Utilities - Regulated Gas,292.1000061035156,False,77.0,False,True,Sector: Utilities,32.12,2.74,True,1130.0,1067.0,True,HOLD
AVADHSUGAR,Avadh Sugar & Energy Limited,Consumer Defensive,Confectioners,725.25,False,66.0,False,True,Sector: Consumer Defensive,61.96,57.44,True,2756.0,2798.0,False,HOLD
SEPC,SEPC Limited,Industrials,Engineering & Construction,5.849999904632568,False,-4.0,False,False,Sector: Industrials,-52.4,-53.87,False,588.0,741.0,False,EXIT
LINCOLN,Lincoln Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,623.3499755859375,False,96.0,True,True,Sector: Healthcare,1.2,9.3,True,694.0,671.0,True,HOLD
SUMEETINDS,Sumeet Industries Limited,Consumer Cyclical,Textile Manufacturing,14.079999923706055,False,25.0,False,False,Sector: Consumer Cyclical,-35.55,-40.9,False,1074.0,1198.0,False,EXIT
ULTRAMAR,Ultramarine & Pigments Limited,Basic Materials,Specialty Chemicals,394.20001220703125,False,84.0,True,False,Sector: Basic Materials,,,False,757.0,707.0,True,EXIT
SRM,SRM,Industrials,Engineering & Construction,471.5,False,88.0,True,False,Sector: Industrials,-4.93,-6.51,False,857.0,850.0,True,EXIT
ANDHRSUGAR,The Andhra Sugars Limited,Basic Materials,Chemicals,101.9800033569336,False,104.0,False,True,Sector: Basic Materials,28.23,25.32,True,1479.0,1453.0,True,HOLD
CENTRUM,Centrum Capital Limited,Financial Services,Financial Conglomerates,24.299999237060547,False,137.0,False,False,Sector: Financial Services,-39.51,-40.41,False,58.0,556.0,False,EXIT
ANDHRAPAP,Andhra Paper Limited,Basic Materials,Paper & Paper Products,59.959999084472656,False,28.0,False,False,Sector: Basic Materials,-20.17,-22.94,False,1702.0,2098.0,False,EXIT
LAXMIDENTL,LAXMIDENTL,Healthcare,Medical Instruments & Supplies,200.63999938964844,False,18.0,False,False,Sector: Healthcare,-52.99,-44.47,False,214.0,209.0,True,EXIT
GCSL,Gretex Corporate Services Limited,Financial Services,Capital Markets,492.3999938964844,False,15.0,True,True,Sector: Financial Services,,,False,33.0,34.0,False,HOLD
ORIENTTECH,ORIENTTECH,Technology,Information Technology Services,254.85000610351562,False,-3.0,False,False,Sector: Technology,-8.1,-11.67,False,852.0,865.0,False,EXIT
AWHCL,Antony Waste Handling Cell Limited,Industrials,Waste Management,385.8999938964844,False,11.0,False,False,Sector: Industrials,-36.65,-38.16,False,652.0,640.0,True,EXIT
ARROWGREEN,Arrow Greentech Limited,Consumer Cyclical,Packaging & Containers,768.6500244140625,False,59.0,False,True,Sector: Consumer Cyclical,32.06,26.54,True,201.0,201.0,True,HOLD
APEX,Apex Frozen Foods Limited,Consumer Defensive,Farm Products,422.54998779296875,False,51.0,False,True,Sector: Consumer Defensive,77.35,72.71,True,927.0,1070.0,False,HOLD
GHCLTEXTIL,GHCL Textiles Limited,Consumer Cyclical,Textile Manufacturing,120.08000183105469,True,96.0,True,True,Sector: Consumer Cyclical,48.52,42.96,True,1460.0,1319.0,True,ADD
GREENPOWER,Orient Green Power Company Limited,Utilities,Utilities - Independent Power Producers,9.550000190734863,False,-3.76,False,False,Sector: Utilities,-9.48,-36.54,False,25.51,74.17,False,EXIT
ARIHANTSUP,Arihant Superstructures Limited,Real Estate,Real Estate - Development,257.6000061035156,False,2.0,False,False,Sector: Real Estate,-22.32,-39.82,False,105.0,151.0,False,EXIT
RIIL,Reliance Industrial Infrastructure Limited,Industrials,Engineering & Construction,747.0499877929688,False,10.0,False,False,Sector: Industrials,-19.41,-20.95,False,42.0,93.0,False,EXIT
NAHARSPING,Nahar Spinning Mills Limited,Consumer Cyclical,Textile Manufacturing,296.70001220703125,False,76.0,False,True,Sector: Consumer Cyclical,38.95,33.41,True,3365.0,3594.0,False,HOLD
VHL,Vardhman Holdings Limited,Financial Services,Credit Services,3473.800048828125,False,46.0,False,False,Sector: Financial Services,-11.97,-12.99,False,61.0,189.0,False,EXIT
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial Services,Asset Management,1006.5999755859375,False,886.0,True,False,Sector: Financial Services,35.31,34.06,True,1037.0,1037.0,True,HOLD
BIL,Bhartiya International Ltd.,Consumer Cyclical,Footwear & Accessories,854.9000244140625,False,39.0,True,True,Sector: Consumer Cyclical,2.35,-3.1,False,1192.0,1131.0,True,HOLD
HMAAGRO,HMA Agro Industries Limited,Consumer Defensive,Packaged Foods,22.950000762939453,False,152.0,True,False,Sector: Consumer Defensive,-25.33,-29.22,False,7753.0,6769.0,True,EXIT
MANALIPETC,Manali Petrochemicals Limited,Basic Materials,Specialty Chemicals,67.63999938964844,False,87.0,False,True,Sector: Basic Materials,0.14,-2.69,False,852.0,1444.0,False,EXIT
BAJAJHCARE,Bajaj HealthCare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,323.04998779296875,False,18.0,False,False,Sector: Healthcare,-38.33,-29.93,False,628.0,680.0,False,EXIT
NELCAST,Nelcast Limited,Industrials,Metal Fabrication,116.94000244140625,False,41.0,False,False,Sector: Industrials,-30.47,-31.99,False,1338.0,1328.0,True,EXIT
JINDALPHOT,Jindal Photo Limited,Financial Services,Asset Management,1057.5999755859375,False,11.0,False,False,Sector: Financial Services,22.94,21.75,True,20.0,161.0,False,EXIT
AVTNPL,AVT Natural Products Limited,Basic Materials,Specialty Chemicals,88.0999984741211,False,68.0,False,True,Sector: Basic Materials,21.26,18.37,True,790.0,684.0,True,HOLD
BCLIND,BCL Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,36.36000061035156,False,82.0,False,True,Sector: Consumer Defensive,-10.95,-14.94,False,1723.0,1988.0,False,EXIT
AMBIKCO,Ambika Cotton Mills Limited,Consumer Cyclical,Textile Manufacturing,1615.9000244140625,False,81.0,False,True,Sector: Consumer Cyclical,10.07,4.61,True,847.0,921.0,False,HOLD
YUKEN,Yuken India Limited,Industrials,Specialty Industrial Machinery,821.9500122070312,False,14.0,False,True,Sector: Industrials,-19.98,-21.53,False,425.0,397.0,True,EXIT
TNPL,Tamil Nadu Newsprint and Papers Limited,Basic Materials,Paper & Paper Products,140.8800048828125,False,261.0,False,False,Sector: Basic Materials,-9.3,-12.1,False,4649.0,5180.0,False,EXIT
ARIS,Arisinfra Solutions Limited,Industrials,Engineering & Construction,136.25,False,42.0,True,True,Sector: Industrials,-5.57,-7.14,False,658.0,656.0,True,HOLD
GANDHITUBE,Gandhi Special Tubes Limited,Industrials,Metal Fabrication,877.25,False,75.0,True,True,Sector: Industrials,11.74,10.12,True,201.0,192.0,True,HOLD
SALZERELEC,Salzer Electronics Limited,Industrials,Electrical Equipment & Parts,570.2999877929688,False,45.0,False,False,Sector: Industrials,-34.03,-35.54,False,1769.0,1715.0,True,EXIT
DAMCAPITAL,DAMCAPITAL,Financial Services,Capital Markets,146.38999938964844,False,72.0,False,False,Sector: Financial Services,-36.24,-37.15,False,236.0,250.0,False,EXIT
SHREDIGCEM,Shree Digvijay Cement Company Limited,Basic Materials,Building Materials,70.47000122070312,False,18.0,False,False,Sector: Basic Materials,-26.4,-29.15,False,890.0,792.0,True,EXIT
AMNPLST,Amines & Plasticizers Limited,Basic Materials,Chemicals,185.5500030517578,False,39.0,False,True,Sector: Basic Materials,-18.44,-21.21,False,581.0,656.0,False,EXIT
MADRASFERT,Madras Fertilizers Limited,Basic Materials,Agricultural Inputs,65.02999877929688,False,71.0,False,False,Sector: Basic Materials,-29.87,-32.61,False,2442.0,3447.0,False,EXIT
GRPLTD,GRP Limited,Consumer Cyclical,Auto Parts,2049.199951171875,False,10.0,False,True,Sector: Consumer Cyclical,-6.78,-12.21,False,562.0,534.0,True,EXIT
EIMCOELECO,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,2189.10009765625,False,40.0,False,True,Sector: Industrials,-5.33,-6.91,False,241.0,246.0,False,EXIT
CREST,Crest Ventures Limited,Financial Services,Financial Conglomerates,355.29998779296875,False,21.0,False,False,Sector: Financial Services,-7.97,-9.02,False,87.0,816.0,False,EXIT
GKSL,GKSL,Healthcare,Medical Care Facilities,151.36000061035156,True,8.04,False,False,Sector: Healthcare,,,False,37.88,40.1,False,EXIT
HITECHGEAR,The Hi-Tech Gears Limited,Consumer Cyclical,Auto Parts,544.2999877929688,False,30.0,False,False,Sector: Consumer Cyclical,-15.42,-20.82,False,678.0,782.0,False,EXIT
MAMATA,MAMATA,Industrials,Specialty Industrial Machinery,405.6000061035156,False,8.0,False,True,Sector: Industrials,-3.91,-5.49,False,193.0,223.0,False,EXIT
BALAJITELE,Balaji Telefilms Limited,Communication Services,Entertainment,92.72000122070312,False,-24.0,False,False,Sector: Communication Services,17.01,-2.78,False,378.0,621.0,False,EXIT
SWELECTES,Swelect Energy Systems Limited,Technology,Solar,629.7000122070312,False,34.0,False,False,Sector: Technology,-15.56,-19.08,False,430.0,431.0,False,EXIT
MONTECARLO,Monte Carlo Fashions Limited,Consumer Cyclical,Apparel Manufacturing,524.2999877929688,False,105.0,False,False,Sector: Consumer Cyclical,-8.22,-13.64,False,1286.0,1276.0,True,EXIT
SUYOG,Suyog Telematics Limited,Communication Services,Telecom Services,813.8499755859375,False,59.0,False,True,Sector: Communication Services,10.97,-8.75,False,235.0,263.0,False,EXIT
SALASAR,Salasar Techno Engineering Limited,Basic Materials,Steel,6.070000171661377,False,40.0,False,False,Sector: Basic Materials,-22.8,-25.56,False,1457.0,1459.0,False,EXIT
THEMISMED,Themis Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,104.08999633789062,False,30.0,False,True,Sector: Healthcare,-11.42,-3.22,False,332.0,406.0,False,EXIT
MUNJALAU,Munjal Auto Industries Limited,Consumer Cyclical,Auto Parts,119.72000122070312,False,39.0,False,True,Sector: Consumer Cyclical,42.55,37.0,True,1557.0,1982.0,False,HOLD
AFSL,Abans Financial Services Limited,Financial Services,Capital Markets,201.1999969482422,False,17.0,True,False,Sector: Financial Services,-10.18,-11.22,False,22.0,31.0,False,EXIT
STEL,STEL Holdings Limited,Financial Services,Asset Management,591.4000244140625,True,20.0,True,True,Sector: Financial Services,33.24,32.0,True,27.0,27.0,True,ADD
JARO,JARO,Consumer Defensive,Education & Training Services,449.1000061035156,False,57.0,True,False,Sector: Consumer Defensive,,,False,284.0,274.0,True,EXIT
LGHL,LGHL,Consumer Cyclical,Luxury Goods,177.6199951171875,False,2.0,False,False,Sector: Consumer Cyclical,-35.85,-41.2,False,113.0,202.0,False,EXIT
HIMATSEIDE,Himatsingka Seide Limited,Consumer Cyclical,Textile Manufacturing,70.5,False,60.0,False,False,Sector: Consumer Cyclical,-43.32,-48.66,False,1839.0,2859.0,False,EXIT
PRIMESECU,Prime Securities Limited,Financial Services,Capital Markets,283.29998779296875,False,26.0,False,False,Sector: Financial Services,4.58,3.48,True,56.0,56.0,True,EXIT
WEALTH,Wealth First Portfolio Managers Limited,Financial Services,Capital Markets,876.75,False,34.0,False,False,Sector: Financial Services,-31.02,-31.96,False,53.0,331.0,False,EXIT
KRISHIVAL,KRISHIVAL,Consumer Defensive,Packaged Foods,408.29998779296875,False,21.0,True,True,Sector: Consumer Defensive,1.82,-2.26,False,206.0,203.0,True,HOLD
MATRIMONY,Matrimony.com Limited,Communication Services,Internet Content & Information,543.0499877929688,False,44.0,False,True,Sector: Communication Services,24.14,4.24,True,467.0,473.0,False,HOLD
KAMDHENU,Kamdhenu Limited,Basic Materials,Steel,33.849998474121094,False,86.0,True,True,Sector: Basic Materials,15.25,12.38,True,781.0,1232.0,False,HOLD
SOLEX,SOLEX,Technology,Solar,789.0,False,74.0,False,False,Sector: Technology,-43.3,-46.65,False,1566.0,1555.0,True,EXIT
MASTERTR,Master Trust Limited,Financial Services,Capital Markets,78.4800033569336,False,14.0,True,False,Sector: Financial Services,-53.32,-54.15,False,31.0,29.0,True,EXIT
RSWM,RSWM Limited,Consumer Cyclical,Textile Manufacturing,194.52000427246094,False,62.0,False,True,Sector: Consumer Cyclical,26.3,20.8,True,4546.0,4825.0,False,HOLD
PRECOT,Precot Limited,Consumer Cyclical,Textile Manufacturing,698.4500122070312,False,51.0,False,True,Sector: Consumer Cyclical,45.42,39.87,True,925.0,993.0,False,HOLD
HEALTHX,Health X Platform Limited,Healthcare,Pharmaceutical Retailers,291.5,False,-1.35,False,False,Sector: Healthcare,-4.43,3.72,False,0.36,2.47,False,EXIT
SUDARCOLOR,Sudarshan Colorants India Limited,Basic Materials,Specialty Chemicals,409.1000061035156,False,48.0,False,True,Sector: Basic Materials,-30.0,-32.74,False,792.0,1140.0,False,EXIT
GKWLIMITED,GKW Limited,Industrials,Specialty Business Services,1607.9000244140625,False,-5.34,False,False,Sector: Industrials,-12.66,-14.22,False,32.41,39.1,False,EXIT
DHAMPURSUG,Dhampur Sugar Mills Limited,Consumer Defensive,Confectioners,170.8699951171875,False,69.0,False,True,Sector: Consumer Defensive,31.0,26.7,True,1997.0,3353.0,False,HOLD
GEMAROMA,GEMAROMA,Basic Materials,Chemicals,169.66000366210938,False,27.0,False,False,Sector: Basic Materials,,,False,378.0,497.0,False,EXIT
SURAJEST,SURAJEST,Real Estate,Real Estate - Development,211.3699951171875,False,74.0,False,False,Sector: Real Estate,-20.87,-38.39,False,364.0,507.0,False,EXIT
UTTAMSUGAR,Uttam Sugar Mills Limited,Consumer Defensive,Confectioners,283.0,False,84.0,False,True,Sector: Consumer Defensive,8.2,4.07,True,2093.0,2110.0,False,HOLD
SIGACHI,Sigachi Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,26.350000381469727,False,26.0,False,True,Sector: Healthcare,-26.24,-17.93,False,366.0,408.0,False,EXIT
EXCELSOFT,EXCELSOFT,Technology,Software - Application,73.06999969482422,False,45.0,True,False,Sector: Technology,,,False,298.0,273.0,True,EXIT
MAXIND,Max India Limited,Healthcare,Medical Care Facilities,150.3300018310547,False,-11.0,False,False,Sector: Healthcare,-41.76,-33.33,False,10.0,74.0,False,EXIT
CONSOFINVT,Consolidated Finvest & Holdings Limited,Financial Services,Capital Markets,271.95001220703125,False,54.0,False,True,Sector: Financial Services,41.63,40.35,True,61.0,417.0,False,HOLD
ZUARI,Zuari Agro Chemicals Limited,Basic Materials,Agricultural Inputs,222.7100067138672,False,957.0,True,False,Sector: Basic Materials,-40.26,-42.96,False,0.0,5504.0,False,EXIT
BSHSL,Bombay Super Hybrid Seeds Limited,Basic Materials,Agricultural Inputs,88.6500015258789,False,29.0,True,False,Sector: Basic Materials,-35.2,-37.92,False,374.0,358.0,True,EXIT
TVSELECT,TVS Electronics Limited,Technology,Computer Hardware,450.3500061035156,False,-2.0,False,False,Sector: Technology,9.76,6.07,True,464.0,4107.0,False,EXIT
MAFATIND,Mafatlal Industries Limited,Unknown,Unknown,124.20999908447266,False,60.0,False,False,Sector: Unknown,,,False,3573.0,3870.0,False,EXIT
GAUDIUMIVF,GAUDIUMIVF,Healthcare,Medical Care Facilities,120.7699966430664,False,22.0,True,False,Sector: Healthcare,,,False,73.0,72.0,True,EXIT
KECL,Kirloskar Electric Company Limited,Industrials,Specialty Industrial Machinery,137.5,False,4.0,False,True,Sector: Industrials,11.68,10.06,True,561.0,589.0,False,HOLD
INDOAMIN,Indo Amines Limited,Basic Materials,Chemicals,123.79000091552734,False,85.0,True,True,Sector: Basic Materials,-21.78,-24.54,False,1214.0,1118.0,True,HOLD
UNIECOM,UNIECOM,Technology,Software - Application,84.94999694824219,False,29.0,True,False,Sector: Technology,-39.54,-42.91,False,123.0,120.0,True,EXIT
FAIRCHEMOR,Fairchem Organics Limited,Basic Materials,Specialty Chemicals,687.4000244140625,False,14.0,False,True,Sector: Basic Materials,-17.62,-20.4,False,505.0,648.0,False,EXIT
TEMBO,Tembo Global Industries Limited,Industrials,Metal Fabrication,60.349998474121094,False,93.0,True,True,Sector: Industrials,0.37,-1.22,False,1061.0,1028.0,True,HOLD
DVL,Dhunseri Ventures Limited,Financial Services,Capital Markets,265.9200134277344,False,12.0,False,True,Sector: Financial Services,-26.43,-27.39,False,291.0,947.0,False,EXIT
SGIL,Synergy Green Industries Limited,Industrials,Metal Fabrication,549.6500244140625,False,-9.0,False,True,Sector: Industrials,-2.86,-4.44,False,358.0,366.0,False,EXIT
GAYAPROJ,Gayatri Projects Limited,Industrials,Engineering & Construction,22.200000762939453,False,2087.0,True,True,Sector: Industrials,150.12,148.18,True,999.0,3901.0,False,HOLD
IRISDOREME,Iris Clothings Limited,Consumer Cyclical,Apparel Manufacturing,58.29999923706055,False,18.0,True,True,Sector: Consumer Cyclical,78.47,72.84,True,201.0,191.0,True,HOLD
PDMJEPAPER,Pudumjee Paper Products Limited,Basic Materials,Paper & Paper Products,87.81999969482422,False,91.0,False,False,Sector: Basic Materials,-33.03,-35.76,False,814.0,809.0,True,EXIT
NRAIL,N R Agarwal Industries Limited,Basic Materials,Paper & Paper Products,509.8999938964844,False,62.0,False,True,Sector: Basic Materials,38.73,35.79,True,2340.0,2145.0,True,HOLD
CONTROLPR,Control Print Limited,Industrials,Business Equipment & Supplies,569.7000122070312,False,71.0,False,False,Sector: Industrials,-27.72,-29.24,False,450.0,446.0,True,EXIT
RAJOOENG,Rajoo Engineers Limited,Industrials,Specialty Industrial Machinery,50.16999816894531,False,42.0,False,False,Sector: Industrials,-53.9,-55.36,False,290.0,298.0,False,EXIT
IFBAGRO,IFB Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,1038.1500244140625,False,64.0,True,False,Sector: Consumer Defensive,29.03,24.75,True,1509.0,1404.0,True,HOLD
ESTER,Ester Industries Limited,Basic Materials,Specialty Chemicals,98.95999908447266,False,9.0,False,True,Sector: Basic Materials,-9.32,-12.12,False,1105.0,1110.0,False,EXIT
TNPETRO,Tamilnadu Petroproducts Limited,Basic Materials,Specialty Chemicals,114.16000366210938,False,133.0,False,True,Sector: Basic Materials,1.88,-0.95,False,1783.0,2150.0,False,EXIT
COMSYN,Commercial Syn Bags Limited,Consumer Cyclical,Packaging & Containers,281.69000244140625,True,32.0,True,True,Sector: Consumer Cyclical,104.38,98.68,True,403.0,384.0,True,ADD
BHAGERIA,Bhageria Industries Limited,Basic Materials,Specialty Chemicals,202.0800018310547,False,74.0,True,True,Sector: Basic Materials,14.16,11.29,True,997.0,871.0,True,HOLD
MODISONLTD,Modison Limited,Industrials,Electrical Equipment & Parts,356.1000061035156,True,102.0,True,True,Sector: Industrials,113.57,111.72,True,847.0,710.0,True,ADD
BORANA,BORANA,Consumer Cyclical,Textile Manufacturing,321.1000061035156,False,69.0,True,True,Sector: Consumer Cyclical,47.85,42.29,True,408.0,389.0,True,HOLD
PVP,PVP Ventures Limited,Industrials,Conglomerates,37.0099983215332,False,15.0,False,True,Sector: Industrials,74.68,72.92,True,37.0,160.0,False,HOLD
HEXATRADEX,Hexa Tradex Limited,Financial Services,Credit Services,157.30999755859375,False,-2.74,False,False,Sector: Financial Services,-13.21,-14.23,False,0.02,35.62,False,EXIT
WCIL,WCIL,Industrials,Integrated Freight & Logistics,87.98999786376953,False,37.0,False,False,Sector: Industrials,-33.92,-35.43,False,1878.0,1829.0,True,EXIT
DHARMAJ,Dharmaj Crop Guard Limited,Basic Materials,Agricultural Inputs,269.25,False,60.0,True,True,Sector: Basic Materials,-25.92,-28.67,False,1155.0,1138.0,True,HOLD
SADHNANIQ,Sadhana Nitro Chem Limited,Basic Materials,Chemicals,3.0899999141693115,False,-86.0,False,False,Sector: Basic Materials,-54.5,-57.17,False,39.0,267.0,False,EXIT
