Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,ATH_Sales_Flag,Signal
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,551.0499877929688,False,808.0,False,True,4.99,4.64,True,10227.0,False,HOLD
SJS,S.J.S. Enterprises Limited,Consumer Cyclical,Auto Parts,2436.800048828125,True,161.07,False,True,93.98,99.66,True,398.0,True,HOLD
CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,5885.5,False,204.22,False,True,-12.8,-12.29,False,1926.0,True,EXIT
NEWGEN,Newgen Software Technologies Limited,Technology,Software - Infrastructure,535.2000122070312,False,281.65999999999997,False,False,-42.07,-42.79,False,1487.0,True,EXIT
BORORENEW,Borosil Renewables Limited,Technology,Solar,573.4500122070312,False,382.49,True,True,-6.31,-7.24,False,1476.0,True,HOLD
IXIGO,IXIGO,Consumer Cyclical,Travel Services,178.3699951171875,False,92.02,False,False,-40.15,-34.15,False,914.0,True,EXIT
ORKLAINDIA,ORKLAINDIA,Consumer Defensive,Packaged Foods,551.3499755859375,False,231.16,False,False,,,False,2395.0,True,EXIT
GAEL,Gujarat Ambuja Exports Limited,Consumer Defensive,Packaged Foods,165.36000061035156,False,416.03000000000003,False,True,60.4,54.8,True,4927.0,False,HOLD
DYNAMATECH,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,10674.0,False,32.41,False,True,49.93,55.72,True,1626.0,False,HOLD
REDTAPE,REDTAPE Limited,Consumer Cyclical,Footwear & Accessories,125.87000274658203,False,240.54999999999998,True,False,-6.72,-0.8,False,2021.0,True,EXIT
SANOFI,Sanofi India Limited,Healthcare,Drug Manufacturers - General,3243.60009765625,False,353.3,False,False,-52.53,-41.2,False,2013.0,True,EXIT
ABFRL,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,57.15999984741211,False,551.23,True,False,-33.65,-27.67,False,12418.0,False,EXIT
TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,38.16999816894531,False,1128.49,True,False,-21.17,-40.35,False,2972.0,False,EXIT
INDIAGLYCO,India Glycols Limited,Basic Materials,Chemicals,1049.4000244140625,False,292.76,False,True,17.77,17.39,True,3768.0,True,HOLD
GMRP&UI,GMR Power And Urban Infra Limited,Energy,Thermal Coal,96.7300033569336,False,1176.4399999999998,False,False,-31.32,-22.27,False,6344.0,True,EXIT
SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,1527.5999755859375,False,305.46,False,False,-71.45,-70.81,False,4920.0,True,EXIT
JYOTHYLAB,Jyothy Labs Limited,Consumer Defensive,Household & Personal Products,200.27000427246094,False,333.19,False,False,-39.77,-44.7,False,2847.0,True,EXIT
PRECWIRE,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,422.29998779296875,False,155.27,True,True,141.84,142.0,True,881.0,False,HOLD
INDIASHLTR,India Shelter Finance Corporation Limited,Financial Services,Mortgage Finance,682.75,False,383.58,False,False,-31.4,-30.92,False,,False,EXIT
KINGFA,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,5949.5,True,185.24999999999997,True,True,60.81,60.3,True,1745.0,True,ADD
RAIN,Rain Industries Limited,Basic Materials,Specialty Chemicals,209.3800048828125,False,333.34999999999997,False,True,28.84,28.43,True,21011.0,False,HOLD
ETHOSLTD,Ethos Limited,Consumer Cyclical,Luxury Goods,2790.300048828125,False,103.88,True,True,-10.26,-4.33,False,1252.0,True,HOLD
JSLL,JSLL,Healthcare,Medical Care Facilities,511.5,False,221.81,False,False,-21.2,-10.08,False,469.0,True,EXIT
SUPRIYA,Supriya Lifescience Limited,Healthcare,Biotechnology,831.0499877929688,False,209.13,False,True,11.87,22.78,True,696.0,True,HOLD
SFL,Sheela Foam Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",691.0999755859375,False,163.92000000000002,False,True,-6.65,-0.73,False,3439.0,True,EXIT
NESCO,Nesco Limited,Industrials,Conglomerates,1043.9000244140625,False,416.55999999999995,True,False,-29.38,-28.84,False,732.0,True,EXIT
UNIMECH,UNIMECH,Industrials,Aerospace & Defense,1418.5,True,63.28,False,True,24.53,24.95,True,243.0,True,HOLD
SHARDACROP,Sharda Cropchem Limited,Basic Materials,Agricultural Inputs,797.8499755859375,False,694.5799999999999,True,False,-23.17,-23.44,False,4320.0,True,EXIT
KIRLFER,Kirloskar Ferrous Industries Limited,Industrials,Metal Fabrication,438.1499938964844,False,271.53999999999996,False,False,,,False,,False,EXIT
GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,149.7899932861328,False,466.78999999999996,True,False,-9.8,-9.3,False,988.0,True,EXIT
KPIGREEN,KPI Green Energy Limited,Utilities,Utilities - Renewable,337.20001220703125,False,491.67999999999995,True,False,-27.54,-39.4,False,1735.0,True,EXIT
GALAXYSURF,Galaxy Surfactants Limited,Basic Materials,Specialty Chemicals,2022.4000244140625,False,267.38,False,True,-18.87,-19.15,False,4462.0,False,EXIT
PICCADIL,Piccadily Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,692.4000244140625,False,138.07,True,True,15.55,10.25,True,797.0,True,HOLD
DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,414.95001220703125,False,1302.36,True,False,-18.71,-18.19,False,10537.0,False,EXIT
SAFARI,Safari Industries (India) Limited,Consumer Cyclical,Footwear & Accessories,1483.5999755859375,False,165.05,False,False,-37.49,-31.5,False,1772.0,True,EXIT
KENNAMET,Kennametal India Limited,Industrials,Tools & Accessories,3572.300048828125,True,138.5,False,False,,,False,,False,EXIT
HMT,HMT Limited,Industrials,Farm & Heavy Construction Machinery,58.77000045776367,False,131.54,False,True,0.58,1.06,True,275.0,False,HOLD
SAPPHIRE,Sapphire Foods India Limited,Consumer Cyclical,Restaurants,231.74000549316406,False,33.23,False,True,-39.07,-33.07,False,2451.0,True,EXIT
INOXGREEN,Inox Green Energy Services Limited,Utilities,Utilities - Renewable,187.25,False,102.41,True,False,26.39,13.11,True,368.0,False,HOLD
EPL,EPL Limited,Consumer Cyclical,Packaging & Containers,243.63999938964844,False,388.90000000000003,True,True,-5.52,0.4,False,4213.0,True,HOLD
SUPRAJIT,Suprajit Engineering Limited,Consumer Cyclical,Auto Parts,523.4500122070312,False,182.67000000000002,True,True,8.03,13.91,True,3277.0,True,HOLD
OMNI,OMNI,Industrials,Specialty Industrial Machinery,573.3499755859375,False,49.769999999999996,False,False,,,False,343.0,True,EXIT
ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,637.2999877929688,False,401.41,False,False,12.9,12.53,True,2739.0,True,EXIT
BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,904.4000244140625,False,553.75,False,False,-34.53,-34.76,False,9656.0,False,EXIT
TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,913.6500244140625,False,450.5,True,False,-24.74,-24.21,False,4492.0,True,EXIT
BAJAJCON,Bajaj Consumer Care Limited,Consumer Defensive,Household & Personal Products,538.25,False,223.01,True,True,140.42,134.29,True,984.0,False,HOLD
JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,388.8999938964844,False,328.62,False,True,6.59,6.24,True,6718.0,True,HOLD
SUNFLAG,Sunflag Iron and Steel Company Limited,Basic Materials,Steel,359.6000061035156,False,202.35000000000002,False,True,16.79,16.41,True,3536.0,True,HOLD
JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,549.2999877929688,False,331.15,False,False,-44.62,-44.83,False,6788.0,False,EXIT
RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,Agricultural Inputs,124.11000061035156,False,427.45,False,False,-19.35,-19.63,False,21452.0,False,EXIT
GREENLAM,Greenlam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",248.5,False,87.32000000000001,False,True,-0.71,5.2,False,2569.0,True,EXIT
HNDFDS,Hindustan Foods Limited,Industrials,Conglomerates,595.25,False,144.62999999999997,True,True,9.49,9.94,True,3564.0,True,HOLD
NEPHROPLUS,NEPHROPLUS,Healthcare,Medical Care Facilities,679.1500244140625,False,107.59,False,False,,,False,756.0,True,EXIT
MBAPL,Madhya Bharat Agro Products Limited,Basic Materials,Agricultural Inputs,165.75,True,119.72999999999999,False,True,92.21,91.61,True,,False,HOLD
SPARC,Sun Pharma Advanced Research Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,202.2100067138672,False,1969.4799999999998,True,True,26.81,37.61,True,239.0,False,HOLD
BECTORFOOD,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,242.35000610351562,False,140.88,True,True,-15.18,-20.27,False,1742.0,True,HOLD
CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,219.02999877929688,False,150.08999999999997,False,False,-27.15,-21.18,False,1194.0,True,EXIT
AXISCADES,AXISCADES Technologies Limited,Industrials,Engineering & Construction,1543.4000244140625,False,71.92,False,False,22.31,22.74,True,1031.0,True,EXIT
FIEMIND,Fiem Industries Limited,Consumer Cyclical,Auto Parts,2645.89990234375,True,255.59,True,True,35.52,41.34,True,2423.0,True,ADD
RBA,Restaurant Brands Asia Limited,Consumer Cyclical,Restaurants,93.81999969482422,False,156.84,True,True,7.82,13.7,True,2551.0,True,HOLD
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,236.60000610351562,True,421.34,True,True,51.3,45.76,True,19551.0,True,ADD
POWERICA,POWERICA,Industrials,Specialty Industrial Machinery,559.3499755859375,False,0.0,False,False,,,False,2653.0,True,EXIT
STYL,STYL,Technology,Software - Infrastructure,410.8500061035156,True,263.76,False,True,,,False,1558.0,False,EXIT
IBULLSLTD,IBULLSLTD,Real Estate,Real Estate - Development,27.450000762939453,False,419.07,False,True,76.23,58.31,True,310.0,False,HOLD
BALAMINES,Balaji Amines Limited,Basic Materials,Specialty Chemicals,2080.89990234375,False,204.14000000000001,False,True,30.58,30.16,True,2346.0,False,HOLD
MAXESTATES,MAXESTATES,Real Estate,Real Estate - Development,420.6499938964844,False,29.549999999999997,False,False,3.25,-13.76,False,160.0,True,EXIT
AJAXENGG,AJAXENGG,Industrials,Farm & Heavy Construction Machinery,566.0,False,225.14999999999998,False,True,-26.79,-26.25,False,,False,EXIT
GSFC,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,Agricultural Inputs,160.69000244140625,False,672.78,False,False,-25.85,-26.11,False,11369.0,False,EXIT
KOVAI,Kovai Medical Center and Hospital Limited,Healthcare,Medical Care Facilities,5825.5,False,240.79999999999998,False,False,,,False,,False,EXIT
EMIL,Electronics Mart India Limited,Consumer Cyclical,Specialty Retail,193.61000061035156,False,107.13000000000001,False,True,48.04,53.83,True,6965.0,True,HOLD
SENCO,Senco Gold Limited,Consumer Cyclical,Luxury Goods,345.6499938964844,False,574.31,True,True,-8.55,-2.63,False,6328.0,True,HOLD
SHAKTIPUMP,Shakti Pumps (India) Limited,Industrials,Specialty Industrial Machinery,510.25,False,212.32999999999998,False,False,-44.41,-43.83,False,2516.0,True,EXIT
DBREALTY,Valor Estate Limited,Real Estate,Real Estate - Development,113.2699966430664,False,143.98,False,False,-27.22,-43.86,False,1133.0,True,EXIT
VMART,V-Mart Retail Limited,Consumer Cyclical,Department Stores,801.0999755859375,False,155.35,False,True,-3.87,2.04,False,,False,EXIT
TRANSRAILL,TRANSRAILL,Industrials,Engineering & Construction,467.04998779296875,False,403.04,False,False,-46.18,-45.6,False,5308.0,True,EXIT
GANESHHOU,Ganesh Housing Limited,Real Estate,Real Estate - Development,765.5,False,250.12,False,True,1.21,-15.78,False,959.0,True,EXIT
DODLA,Dodla Dairy Limited,Consumer Defensive,Food Distribution,1043.5999755859375,False,241.98000000000002,False,False,-19.14,-24.2,False,3720.0,True,EXIT
ACI,Archean Chemical Industries Limited,Basic Materials,Chemicals,506.04998779296875,False,96.83000000000001,False,False,-26.98,-27.24,False,1441.0,False,EXIT
PAISALO,Paisalo Digital Limited,Financial Services,Credit Services,68.75,False,237.2,True,True,123.65,123.44,True,,False,HOLD
KMEW,Knowledge Marine & Engineering Works Limited,Industrials,Marine Shipping,2599.800048828125,True,82.08,True,True,212.0,212.0,True,195.0,False,ADD
AARTIPHARM,Aarti Pharmalabs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,888.7000122070312,False,186.5,False,True,-12.16,-1.1,False,2115.0,True,EXIT
DCBBANK,DCB Bank Limited,Financial Services,Banks - Regional,188.24000549316406,False,760.85,True,True,44.98,45.11,True,,False,HOLD
SENORES,SENORES,Healthcare,Drug Manufacturers - General,1492.4000244140625,True,126.37,True,True,106.57,116.85,True,398.0,True,ADD
LATENTVIEW,Latent View Analytics Limited,Industrials,Consulting Services,290.04998779296875,False,151.01,False,False,-32.45,-31.89,False,848.0,True,EXIT
SIS,SIS Limited,Industrials,Security & Protection Services,438.79998779296875,False,414.55,True,True,15.23,15.67,True,4931.0,True,HOLD
ARVINDFASN,Arvind Fashions Limited,Consumer Cyclical,Apparel Retail,444.1499938964844,False,94.68,True,False,-24.14,-18.18,False,4644.0,False,EXIT
HAPPSTMNDS,Happiest Minds Technologies Limited,Technology,Information Technology Services,390.0,False,226.2,False,False,-36.85,-37.6,False,2061.0,True,EXIT
TIIL,Technocraft Industries (India) Limited,Industrials,Tools & Accessories,2878.300048828125,False,285.30999999999995,True,True,4.04,4.51,True,2596.0,True,HOLD
KSHINTL,KSHINTL,Industrials,Electrical Equipment & Parts,997.6500244140625,True,99.0,False,False,,,False,1928.0,True,EXIT
CORDELIA,CORDELIA,Industrials,Marine Shipping,825.5,False,28.93,False,False,,,False,,False,EXIT
FDC,FDC Limited,Healthcare,Drug Manufacturers - Specialty & Generic,353.75,False,281.42,False,False,-43.09,-31.82,False,2108.0,True,EXIT
ITDC,India Tourism Development Corporation Limited,Consumer Cyclical,Lodging,721.0499877929688,False,82.69999999999999,True,True,18.43,24.29,True,570.0,True,HOLD
PTC,PTC India Limited,Utilities,Utilities - Independent Power Producers,165.41000366210938,False,605.63,False,False,-3.69,-16.18,False,18346.0,False,EXIT
STYLAMIND,Stylam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3544.699951171875,True,169.77,True,True,102.22,107.88,True,1025.0,True,ADD
EBGNG,EBGNG,Technology,Computer Hardware,574.3499755859375,False,142.43,False,True,75.05,73.62,True,1411.0,True,HOLD
ISGEC,Isgec Heavy Engineering Limited,Industrials,Specialty Industrial Machinery,746.2999877929688,False,239.20999999999998,False,False,-34.04,-33.49,False,6422.0,True,EXIT
JAIBALAJI,Jai Balaji Industries Limited,Basic Materials,Steel,65.80999755859375,False,129.95,False,False,-41.49,-41.71,False,6414.0,False,EXIT
CCAVENUE,AvenuesAI Limited,Technology,Software - Infrastructure,16.049999237060547,False,279.03,True,False,2.89,1.9,True,3993.0,True,HOLD
PRAJIND,Praj Industries Limited,Industrials,Engineering & Construction,324.3500061035156,False,69.15,False,False,-27.01,-26.47,False,3528.0,False,EXIT
VIKRAMSOLR,VIKRAMSOLR,Technology,Solar,159.5800018310547,False,318.2,False,False,,,False,3423.0,True,EXIT
ALOKINDS,Alok Industries Limited,Consumer Cyclical,Textile Manufacturing,11.779999732971191,False,719.98,False,False,-44.5,-38.49,False,24153.0,False,EXIT
KALPATARU,KALPATARU,Real Estate,Real Estate - Development,285.6499938964844,False,282.26,True,False,-18.53,-35.27,False,3633.0,False,EXIT
TVSSCS,TVS Supply Chain Solutions Limited,Industrials,Integrated Freight & Logistics,129.02999877929688,False,114.28,True,True,-7.74,-7.24,False,9996.0,True,HOLD
GOKEX,Gokaldas Exports Limited,Consumer Cyclical,Apparel Manufacturing,762.25,False,100.12,False,True,-2.16,3.75,False,3864.0,True,EXIT
RPTECH,Rashi Peripherals Limited,Technology,Electronics & Computer Distribution,854.9000244140625,False,277.58,True,True,200.24,198.05,True,13258.0,True,HOLD
GULFOILLUB,Gulf Oil Lubricants India Limited,Basic Materials,Specialty Chemicals,1181.199951171875,False,374.91,True,True,-2.76,-3.08,False,3554.0,True,HOLD
SKIPPER,Skipper Limited,Industrials,Engineering & Construction,540.8499755859375,False,213.14,True,True,2.12,2.59,True,4624.0,True,HOLD
JUSTDIAL,Just Dial Limited,Communication Services,Internet Content & Information,687.4500122070312,False,543.8000000000001,True,True,-2.77,-22.2,False,1043.0,True,HOLD
JSFB,Jana Small Finance Bank Limited,Financial Services,Banks - Regional,546.3499755859375,False,406.65999999999997,False,True,13.52,13.79,True,,False,HOLD
CEIGALL,CEIGALL,Industrials,Engineering & Construction,319.3500061035156,False,311.88,False,True,24.5,24.92,True,3437.0,True,HOLD
JAMNAAUTO,Jamna Auto Industries Limited,Consumer Cyclical,Auto Parts,123.76000213623047,False,230.98000000000002,False,True,25.31,31.15,True,2361.0,False,HOLD
RPEL,Raghav Productivity Enhancers Limited,Basic Materials,Chemicals,1289.300048828125,True,60.53,True,True,111.18,110.53,True,200.0,True,ADD
PNCINFRA,PNC Infratech Limited,Industrials,Engineering & Construction,223.25999450683594,False,831.6600000000001,False,False,-32.66,-32.11,False,8650.0,False,EXIT
IFBIND,IFB Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1357.699951171875,False,111.64,False,True,-4.8,1.12,False,5092.0,True,EXIT
MASTEK,Mastek Limited,Technology,Information Technology Services,1819.0999755859375,False,412.43,True,False,-31.8,-32.58,False,3455.0,True,EXIT
CENTUM,Centum Electronics Limited,Technology,Electronic Components,3794.699951171875,True,72.10000000000001,True,True,49.68,48.4,True,750.0,True,ADD
SETL,Standard Engineering Technology Limited,Industrials,Specialty Industrial Machinery,300.04998779296875,True,80.05000000000001,False,True,78.91,79.21,True,614.0,True,HOLD
MOIL,MOIL Limited,Basic Materials,Other Industrial Metals & Mining,280.54998779296875,False,303.59000000000003,False,False,-18.3,-18.58,False,1438.0,False,EXIT
AEROFLEX,Aeroflex Industries Limited,Industrials,Metal Fabrication,446.54998779296875,False,60.09,False,True,140.82,140.98,True,373.0,True,HOLD
TIMEX,Timex Group India Limited,Consumer Cyclical,Luxury Goods,563.6500244140625,True,85.79,False,False,,,False,,False,EXIT
PRSMJOHNSN,Prism Johnson Limited,Basic Materials,Building Materials,106.04000091552734,False,88.85000000000001,False,False,-29.38,-29.63,False,7427.0,False,EXIT
GOLDIAM,Goldiam International Limited,Consumer Cyclical,Luxury Goods,372.8500061035156,False,170.60000000000002,True,True,25.26,31.1,True,781.0,True,HOLD
FEDFINA,Fedbank Financial Services Limited,Financial Services,Credit Services,151.83999633789062,False,302.82,True,True,11.6,11.88,True,,False,HOLD
NIRLON,Nirlon Limited,Real Estate,Real Estate Services,637.5499877929688,True,345.98,False,False,,,False,,False,EXIT
NEOGEN,Neogen Chemicals Limited,Basic Materials,Specialty Chemicals,2068.199951171875,False,35.559999999999995,False,True,38.42,37.98,True,778.0,True,HOLD
SMARTWORKS,SMARTWORKS,Real Estate,Real Estate Services,488.5,False,22.39,True,True,17.16,-0.03,False,1374.0,True,HOLD
MAPMYINDIA,C. E. Info Systems Limited,Technology,Software - Infrastructure,996.2000122070312,False,137.82,False,False,-48.49,-49.17,False,463.0,True,EXIT
KRISHANA,Krishana Phoschem Limited,Basic Materials,Agricultural Inputs,186.4499969482422,True,146.98000000000002,False,True,71.69,71.15,True,,False,HOLD
AHLUCONT,Ahluwalia Contracts (India) Limited,Industrials,Engineering & Construction,809.0999755859375,False,265.85999999999996,False,False,-19.53,-19.01,False,4099.0,True,EXIT
SURYAROSNI,Surya Roshni Limited,Basic Materials,Steel,224.5500030517578,False,285.81,False,False,-33.73,-33.97,False,7997.0,False,EXIT
MASFIN,MAS Financial Services Limited,Financial Services,Credit Services,302.8500061035156,False,389.33,True,False,-5.96,-5.6,False,,False,EXIT
CYIENTDLM,Cyient DLM Limited,Industrials,Aerospace & Defense,688.9500122070312,False,57.410000000000004,False,True,55.05,55.4,True,1520.0,True,HOLD
TFCILTD,Tourism Finance Corporation of India Limited,Financial Services,Credit Services,115.12999725341797,True,154.12,True,True,95.74,95.65,True,,False,ADD
LUMAXIND,Lumax Industries Limited,Consumer Cyclical,Auto Parts,5966.0,False,172.48000000000002,True,True,67.85,73.59,True,3400.0,True,HOLD
ENTERO,Entero Healthcare Solutions Limited,Healthcare,Medical Distribution,1420.300048828125,False,115.04,True,True,4.33,15.28,True,409.0,True,HOLD
SUBROS,Subros Limited,Consumer Cyclical,Auto Parts,764.1500244140625,False,165.64999999999998,True,False,-16.22,-10.27,False,3368.0,True,EXIT
INNOVACAP,Innova Captab Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1012.2000122070312,False,140.92,False,True,-4.8,6.21,False,1244.0,True,EXIT
SHARDAMOTR,Sharda Motor Industries Limited,Consumer Cyclical,Auto Parts,880.5499877929688,False,339.93,True,False,-26.24,-20.27,False,2837.0,True,EXIT
BALUFORGE,Balu Forge Industries Limited,Industrials,Metal Fabrication,463.0,False,258.9,True,False,-24.69,-24.16,False,924.0,True,EXIT
SAATVIKGL,Saatvik Green Energy Limited,Technology,Solar,435.3500061035156,False,337.28,False,True,,,False,2158.0,True,EXIT
HCC,Hindustan Construction Company Limited,Industrials,Engineering & Construction,20.040000915527344,False,117.73999999999998,False,False,-26.87,-26.33,False,10668.0,False,EXIT
CSBBANK,CSB Bank Limited,Financial Services,Banks - Regional,319.20001220703125,False,664.62,False,False,-26.75,-26.3,False,,False,EXIT
INDIGOPNTS,Indigo Paints Limited,Basic Materials,Specialty Chemicals,1122.0999755859375,False,177.63,True,True,-2.47,-2.8,False,1277.0,True,HOLD
SBCL,Shivalik Bimetal Controls Limited,Industrials,Metal Fabrication,1026.6500244140625,False,95.86000000000001,True,True,99.59,99.85,True,509.0,False,HOLD
SHILCTECH,Shilchar Technologies Limited,Industrials,Electrical Equipment & Parts,3854.300048828125,False,112.22,False,False,,,False,623.0,True,EXIT
CARERATING,CARE Ratings Limited,Financial Services,Financial Data & Stock Exchanges,1687.5999755859375,False,171.17999999999998,True,True,-2.31,-1.96,False,402.0,True,HOLD
CRAMC,CRAMC,Financial Services,Asset Management,258.3999938964844,False,230.68999999999997,False,False,,,False,,False,EXIT
BANSALWIRE,BANSALWIRE,Basic Materials,Steel,323.0,False,143.08,False,True,-16.53,-16.82,False,3507.0,True,EXIT
SOTL,Savita Oil Technologies Limited,Basic Materials,Specialty Chemicals,695.9000244140625,False,181.83,False,True,66.11,65.59,True,3813.0,True,HOLD
VADILALIND,Vadilal Industries Limited,Consumer Defensive,Packaged Foods,7246.5,True,155.42000000000002,True,True,47.53,42.02,True,1238.0,True,ADD
TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,242.24000549316406,False,257.32,False,False,-28.67,-33.68,False,5689.0,True,EXIT
PDSL,PDS Limited,Industrials,Specialty Business Services,379.3999938964844,False,127.16999999999999,False,True,12.28,12.73,True,12578.0,True,HOLD
GVPIL,GE Power India Limited,Industrials,Engineering & Construction,794.0,False,252.60999999999999,True,True,129.21,129.4,True,3343.0,False,HOLD
DATAMATICS,Datamatics Global Services Limited,Technology,Information Technology Services,862.9500122070312,False,175.82999999999998,False,True,-22.52,-23.36,False,1723.0,True,EXIT
ORCHPHARMA,Orchid Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1063.300048828125,False,57.019999999999996,False,True,24.36,35.18,True,1948.0,False,HOLD
BLISSGVS,Bliss GVS Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,489.54998779296875,False,129.14,True,True,165.33,175.22,True,899.0,False,HOLD
KISSHT,KISSHT,Financial Services,Credit Services,292.75,False,154.82,False,False,,,False,,False,EXIT
PURVA,Puravankara Limited,Real Estate,Real Estate - Development,212.5500030517578,False,283.39,True,False,-6.61,-23.5,False,2185.0,False,EXIT
OPTIEMUS,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution,558.25,False,66.01,False,True,-6.49,-7.42,False,4106.0,False,EXIT
GOODLUCK,Goodluck India Limited,Basic Materials,Steel,1305.5999755859375,False,180.43,True,True,30.03,29.61,True,3936.0,True,HOLD
YASHO,Yasho Industries Limited,Basic Materials,Specialty Chemicals,4213.0,True,57.669999999999995,False,True,138.67,137.95,True,672.0,False,HOLD
MPSLTD,MPS Limited,Communication Services,Publishing,2871.89990234375,True,188.37,True,True,36.53,16.57,True,727.0,True,ADD
GUJALKALI,Gujarat Alkalies and Chemicals Limited,Basic Materials,Chemicals,672.4500122070312,False,106.25,False,True,15.55,15.17,True,4516.0,False,HOLD
IOLCP,IOL Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,158.4199981689453,False,137.64,False,True,60.22,70.8,True,2217.0,False,HOLD
VRLLOG,VRL Logistics Limited,Industrials,Trucking,300.8999938964844,False,267.46000000000004,False,True,1.77,2.25,True,,False,HOLD
THOMASCOOK,Thomas Cook (India) Limited,Consumer Cyclical,Travel Services,107.08000183105469,False,218.7,False,False,-42.99,-36.99,False,11248.0,False,EXIT
ICRA,ICRA Limited,Financial Services,Financial Data & Stock Exchanges,5131.5,False,189.87,True,False,-21.27,-20.84,False,498.0,True,EXIT
UNIVCABLES,Universal Cables Limited,Industrials,Electrical Equipment & Parts,1708.9000244140625,True,163.1,True,True,127.64,127.83,True,2407.0,True,ADD
LXCHEM,Laxmi Organic Industries Limited,Basic Materials,Specialty Chemicals,172.85000610351562,False,136.06,False,True,-9.8,-10.1,False,3084.0,False,EXIT
LGBBROSLTD,L.G. Balakrishnan & Bros Limited,Consumer Cyclical,Auto Parts,1602.4000244140625,False,309.17,True,False,16.07,21.94,True,2578.0,True,HOLD
SSWL,Steel Strips Wheels Limited,Consumer Cyclical,Auto Parts,312.5,True,212.43000000000004,False,True,34.84,40.66,True,4429.0,True,HOLD
FCL,Fineotex Chemical Limited,Basic Materials,Specialty Chemicals,42.650001525878906,False,122.34999999999998,False,True,82.66,82.09,True,569.0,False,HOLD
PILANIINVS,Pilani Investment and Industries Corporation Limited,Financial Services,Asset Management,4365.0,False,67.87,False,False,-15.75,-15.34,False,305.0,True,EXIT
RUSTOMJEE,Keystone Realtors Limited,Real Estate,Real Estate - Development,374.29998779296875,False,117.49,False,False,-26.87,-43.51,False,2222.0,False,EXIT
SWSOLAR,Sterling and Wilson Renewable Energy Limited,Technology,Solar,202.5399932861328,False,223.53,False,False,-30.93,-31.72,False,8210.0,False,EXIT
EPIGRAL,Epigral Limited,Basic Materials,Chemicals,1101.0,False,271.02,False,False,-45.33,-45.53,False,2550.0,True,EXIT
DEEDEV,DEEDEV,Industrials,Metal Fabrication,638.7000122070312,False,195.54,True,True,115.59,115.81,True,827.0,True,HOLD
KDDL,KDDL Limited,Consumer Cyclical,Luxury Goods,3850.60009765625,True,88.10999999999999,False,True,40.83,46.64,True,1648.0,True,HOLD
RENUKA,Shree Renuka Sugars Limited,Consumer Defensive,Confectioners,21.989999771118164,False,515.1,False,False,-22.0,-27.05,False,11844.0,False,EXIT
RTNPOWER,RattanIndia Power Limited,Utilities,Utilities - Independent Power Producers,8.449999809265137,False,156.06,False,False,-21.88,-33.88,False,3364.0,False,EXIT
QUESS,Quess Corp Limited,Industrials,Staffing & Employment Services,334.20001220703125,False,251.93,False,True,16.02,16.46,True,19100.0,False,HOLD
GREAVESCOT,Greaves Cotton Limited,Industrials,Specialty Industrial Machinery,193.75999450683594,False,106.9,False,True,-14.79,-14.28,False,2918.0,True,EXIT
MHRIL,Mahindra Holidays & Resorts India Limited,Consumer Cyclical,Resorts & Casinos,224.8800048828125,False,60.31999999999999,False,False,-47.86,-41.84,False,1400.0,True,EXIT
