Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA200_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,Signal
TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,1625.699951171875,False,142.66,False,False,-16.18,-15.84,False,1639.0,EXIT
TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,847.4500122070312,False,169.75,False,True,-5.56,-5.25,False,3868.0,EXIT
PVRINOX,PVR INOX Limited,Communication Services,Entertainment,1156.0,False,392.9,True,True,22.51,3.81,True,6107.0,HOLD
JWL,Jupiter Wagons Limited,Industrials,Railroads,260.0,False,171.07999999999998,False,False,-28.09,-27.73,False,3871.0,EXIT
MGL,Mahanagar Gas Limited,Utilities,Utilities - Regulated Gas,1139.5999755859375,False,842.77,False,True,-8.04,-16.23,False,7264.0,EXIT
ZEEL,Zee Entertainment Enterprises Limited,Communication Services,Broadcasting,94.19000244140625,False,589.8000000000001,False,True,-4.0,-22.35,False,8637.0,EXIT
VIYASH,Viyash Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,277.0,False,119.6,False,True,44.1,53.82,True,1551.0,HOLD
SIGMAADV,Sigma Advanced Systems Limited,Industrials,Aerospace & Defense,700.9500122070312,True,266.27,True,True,477.86,477.07,True,103.0,ADD
PGHL,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,6144.5,False,326.91,False,True,-17.28,-7.15,False,,EXIT
EDELWEISS,Edelweiss Financial Services Limited,Financial Services,Financial Conglomerates,118.54000091552734,False,546.63,False,True,17.68,17.81,True,11078.0,HOLD
CANFINHOME,Can Fin Homes Limited,Financial Services,Mortgage Finance,811.2999877929688,False,1102.1399999999999,False,False,4.67,4.86,True,,EXIT
RATEGAIN,RateGain Travel Technologies Limited,Technology,Software - Application,949.1500244140625,True,194.38,False,True,111.99,111.6,True,1077.0,HOLD
OLECTRA,Olectra Greentech Limited,Industrials,Farm & Heavy Construction Machinery,1385.0,False,177.5,True,True,-9.15,-8.83,False,1802.0,HOLD
JLHL,Jupiter Life Line Hospitals Limited,Healthcare,Medical Care Facilities,320.20001220703125,False,194.48999999999998,False,True,0.53,10.54,True,1262.0,HOLD
BLUEJET,Blue Jet Healthcare Limited,Healthcare,Biotechnology,593.9000244140625,False,305.78,False,True,-38.51,-28.25,False,538.0,EXIT
AAVAS,Aavas Financiers Limited,Financial Services,Mortgage Finance,1371.5,False,686.9200000000001,True,False,-23.29,-22.97,False,,EXIT
KTKBANK,The Karnataka Bank Limited,Financial Services,Banks - Regional,310.0,True,1437.3700000000001,True,True,74.16,74.03,True,,ADD
GODREJAGRO,Godrej Agrovet Limited,Consumer Defensive,Packaged Foods,542.8499755859375,False,450.97,False,False,-32.64,-37.63,False,9561.0,EXIT
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,1722.4000244140625,False,278.86,True,True,55.17,61.27,True,3637.0,HOLD
SANOFICONR,SANOFICONR,Healthcare,Drug Manufacturers - General,4514.2001953125,False,266.0,False,False,-27.54,-17.35,False,,EXIT
IIFLCAPS,IIFL Capital Services Limited,Financial Services,Capital Markets,334.1499938964844,False,570.11,False,True,6.13,6.31,True,2520.0,HOLD
E2E,E2E Networks Limited,Technology,Software - Infrastructure,575.4500122070312,True,69.48,False,True,172.27,171.51,True,,HOLD
SHREEJISPG,SHREEJISPG,Industrials,Marine Shipping,672.7999877929688,True,164.72,True,True,,,False,731.0,HOLD
BBTC,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,1504.0999755859375,False,1242.67,True,False,-19.15,-24.22,False,18298.0,EXIT
ASKAUTOLTD,ASKAUTOLTD,Consumer Cyclical,Auto Parts,634.9500122070312,False,275.14,False,True,24.77,30.94,True,3601.0,HOLD
VARROC,Varroc Engineering Limited,Consumer Cyclical,Auto Parts,811.2000122070312,False,245.63,False,True,35.78,41.93,True,12036.0,HOLD
SANDUMA,The Sandur Manganese & Iron Ores Limited,Basic Materials,Steel,205.3699951171875,False,657.11,False,False,23.39,22.68,True,3135.0,EXIT
WEWORK,WEWORK,Real Estate,Real Estate Services,755.4000244140625,True,86.56,False,True,,,False,1949.0,EXIT
FIRSTCRY,FIRSTCRY,Consumer Cyclical,Internet Retail,214.1999969482422,False,140.22,True,False,-52.44,-46.08,False,7660.0,EXIT
TIMETECHNO,Time Technoplast Limited,Consumer Cyclical,Packaging & Containers,204.8800048828125,False,468.72,True,True,-19.66,-13.38,False,5457.0,HOLD
RITES,RITES Limited,Industrials,Engineering & Construction,234.24000549316406,False,410.27,False,True,-11.45,-11.13,False,2662.0,EXIT
WHIRLPOOL,Whirlpool of India Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",813.1500244140625,False,371.62,False,False,-48.03,-41.68,False,7919.0,EXIT
MANORAMA,Manorama Industries Limited,Consumer Defensive,Packaged Foods,1636.199951171875,True,201.73,True,True,15.08,9.77,True,771.0,ADD
PARAS,Paras Defence and Space Technologies Limited,Industrials,Aerospace & Defense,1277.0999755859375,False,88.10000000000001,False,True,92.01,92.1,True,365.0,HOLD
AKUMS,AKUMS,Healthcare,Drug Manufacturers - Specialty & Generic,697.4500122070312,False,255.19,False,True,27.79,37.62,True,4178.0,HOLD
MANYAVAR,Vedant Fashions Limited,Consumer Cyclical,Apparel Manufacturing,516.9000244140625,False,400.07,True,True,-40.21,-33.88,False,1368.0,HOLD
RELAXO,Relaxo Footwears Limited,Consumer Cyclical,Footwear & Accessories,423.45001220703125,False,179.27,False,True,-16.73,-10.46,False,,EXIT
FINPIPE,Finolex Industries Limited,Industrials,Building Products & Equipment,164.42999267578125,False,599.05,False,False,-17.86,-17.53,False,4647.0,EXIT
VOLTAMP,Voltamp Transformers Limited,Industrials,Electrical Equipment & Parts,9965.0,False,305.38,False,True,19.31,19.57,True,,HOLD
SAREGAMA,Saregama India Limited,Communication Services,Entertainment,519.2000122070312,False,223.44,True,True,21.71,3.02,True,1171.0,HOLD
INTELLECT,Intellect Design Arena Limited,Technology,Software - Application,721.3499755859375,False,378.49,True,False,-28.79,-28.31,False,2506.0,EXIT
HCG,HealthCare Global Enterprises Limited,Healthcare,Medical Care Facilities,675.8499755859375,False,32.62,False,True,-4.21,5.83,False,2218.0,EXIT
SBFC,SBFC Finance Limited,Financial Services,Credit Services,94.25,False,471.82,True,False,-12.93,-12.66,False,,EXIT
TSFINV,TSF Investments Limited,Financial Services,Asset Management,441.95001220703125,False,521.78,False,False,-8.61,-8.37,False,291.0,EXIT
AFCONS,AFCONS,Industrials,Engineering & Construction,274.25,False,428.29999999999995,False,False,-37.66,-37.28,False,13268.0,EXIT
SKYGOLD,Sky Gold and Diamonds Limited,Consumer Cyclical,Luxury Goods,719.4000244140625,True,275.4,True,True,142.49,148.38,True,3548.0,ADD
SUDEEPPHRM,SUDEEPPHRM,Healthcare,Drug Manufacturers - Specialty & Generic,957.5499877929688,True,151.13,False,False,,,False,502.0,EXIT
BLACKBUCK,BlackBuck Limited,Technology,Software - Application,577.6500244140625,False,168.82,True,False,6.98,7.23,True,867.0,HOLD
BLS,BLS International Services Limited,Industrials,Specialty Business Services,254.3300018310547,False,686.7,True,False,-40.96,-40.57,False,2193.0,EXIT
LOTUSDEV,LOTUSDEV,Industrials,Engineering & Construction,185.8300018310547,False,297.24,True,True,-10.86,-10.54,False,548.0,HOLD
RPOWER,Reliance Power Limited,Utilities,Utilities - Independent Power Producers,24.34000015258789,False,651.11,False,False,-43.3,-50.54,False,10396.0,EXIT
SWANCORP,Swan Corp Limited,Industrials,Conglomerates,308.04998779296875,False,301.5,False,False,-32.33,-31.96,False,5017.0,EXIT
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,Specialty Industrial Machinery,1439.9000244140625,False,245.9,True,True,4.04,4.33,True,1640.0,HOLD
PGIL,Pearl Global Industries Limited,Consumer Cyclical,Apparel Manufacturing,2464.10009765625,True,277.65999999999997,True,True,78.81,84.86,True,4699.0,ADD
WAAREERTL,Waaree Renewable Technologies Limited,Industrials,Engineering & Construction,908.6500244140625,False,478.3,True,False,-16.33,-16.0,False,1598.0,EXIT
STAR,Strides Pharma Science Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1003.7999877929688,False,510.85,False,True,11.32,21.26,True,4565.0,HOLD
ELECON,Elecon Engineering Company Limited,Industrials,Specialty Industrial Machinery,437.8500061035156,False,323.78,False,False,-25.73,-25.38,False,2227.0,EXIT
MMTC,MMTC Limited,Industrials,Conglomerates,63.97999954223633,False,387.38,False,True,-5.48,-5.17,False,30000.0,EXIT
THYROCARE,Thyrocare Technologies Limited,Healthcare,Diagnostics & Research,603.25,True,128.32,False,True,19.96,29.84,True,687.0,HOLD
ALKYLAMINE,Alkyl Amines Chemicals Limited,Basic Materials,Specialty Chemicals,1893.9000244140625,False,183.09,False,True,-14.05,-14.66,False,993.0,EXIT
RAILTEL,RailTel Corporation of India Limited,Communication Services,Telecom Services,288.54998779296875,False,336.03,True,False,-5.53,-23.85,False,1964.0,EXIT
TEJASNET,Tejas Networks Limited,Technology,Communication Equipment,513.4500122070312,False,804.0000000000001,True,True,-14.85,-14.45,False,8923.0,HOLD
BANCOINDIA,Banco Products (India) Limited,Consumer Cyclical,Auto Parts,686.9500122070312,False,481.67999999999995,True,True,5.72,11.94,True,1105.0,HOLD
PNGJL,PNGJL,Consumer Cyclical,Luxury Goods,642.8499755859375,False,445.82,True,True,5.91,12.13,True,7586.0,HOLD
PCJEWELLER,PC Jeweller Limited,Consumer Cyclical,Luxury Goods,9.770000457763672,False,714.46,False,True,-40.83,-34.5,False,9610.0,EXIT
VESUVIUS,Vesuvius India Limited,Industrials,Specialty Industrial Machinery,449.1000061035156,False,260.62,False,False,-21.18,-20.83,False,,EXIT
BATAINDIA,Bata India Limited,Consumer Cyclical,Footwear & Accessories,720.5,False,166.23,False,False,-49.89,-43.54,False,3489.0,EXIT
SONATSOFTW,Sonata Software Limited,Technology,Information Technology Services,318.04998779296875,False,464.39,True,True,-13.9,-13.51,False,991.0,HOLD
TARIL,TARIL,Industrials,Electrical Equipment & Parts,297.79998779296875,False,258.56,True,False,-46.06,-45.66,False,2017.0,EXIT
NCC,NCC Limited,Industrials,Engineering & Construction,145.58999633789062,False,774.4300000000001,False,False,-39.41,-39.02,False,22199.0,EXIT
CYIENT,Cyient Limited,Industrials,Conglomerates,857.5,False,404.5,False,False,-32.62,-32.24,False,7360.0,EXIT
SGMART,SG Mart Limited,Industrials,Industrial Distribution,716.3499755859375,True,130.1,True,True,,,False,5856.0,HOLD
TTKPRESTIG,TTK Prestige Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",615.9500122070312,False,155.68,False,True,-13.61,-7.34,False,2626.0,EXIT
QPOWER,QPOWER,Industrials,Electrical Equipment & Parts,1124.0999755859375,False,121.33,False,True,39.88,40.08,True,337.0,HOLD
IXIGO,IXIGO,Consumer Cyclical,Travel Services,176.25,False,92.02,False,False,-37.52,-31.19,False,914.0,EXIT
EUREKAFORB,Eureka Forbes Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",450.54998779296875,False,162.63,False,False,-30.91,-24.6,False,2437.0,EXIT
SUVEN,Suven Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,318.3999938964844,False,276.35,True,True,6.15,16.12,True,625.0,HOLD
ESABINDIA,ESAB India Limited,Industrials,Tools & Accessories,5631.5,False,206.69,True,False,4.64,4.93,True,339.0,HOLD
LEMONTREE,Lemon Tree Hotels Limited,Consumer Cyclical,Lodging,111.01000213623047,False,227.08999999999997,True,False,-33.76,-27.44,False,1286.0,EXIT
GENUSPOWER,Genus Power Infrastructures Limited,Industrials,Electrical Equipment & Parts,306.6499938964844,False,572.63,True,True,-25.3,-24.95,False,2442.0,HOLD
RELIGARE,Religare Enterprises Limited,Financial Services,Insurance - Life,232.35000610351562,False,176.62,False,False,-13.55,-13.28,False,7385.0,EXIT
EQUITASBNK,Equitas Small Finance Bank Limited,Financial Services,Banks - Regional,75.22000122070312,False,710.08,False,True,27.58,27.66,True,,HOLD
SFL,Sheela Foam Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",677.4000244140625,False,163.92000000000002,False,True,-10.14,-3.88,False,3439.0,EXIT
GRINFRA,G R Infraprojects Limited,Industrials,Engineering & Construction,870.7000122070312,False,902.8399999999999,False,False,-33.7,-33.33,False,9482.0,EXIT
TIPSMUSIC,Tips Music Limited,Communication Services,Entertainment,645.3499755859375,False,207.26000000000002,False,True,24.71,5.98,True,,HOLD
EMBDL,Embassy Developments Limited,Real Estate,Real Estate - Diversified,63.040000915527344,False,852.3,True,False,-24.77,-40.63,False,2111.0,EXIT
PRICOLLTD,Pricol Limited,Consumer Cyclical,Auto Parts,737.9000244140625,True,253.82999999999998,True,True,61.69,67.78,True,2692.0,ADD
BSOFT,Birlasoft Limited,Technology,Information Technology Services,318.5,False,563.25,False,False,-21.53,-21.1,False,5375.0,EXIT
MAHLIFE,Mahindra Lifespace Developers Limited,Real Estate,Real Estate - Development,386.54998779296875,False,335.76,True,True,23.44,6.96,True,1086.0,HOLD
JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,Steel,92.37000274658203,False,551.9,False,True,71.6,70.76,True,6297.0,HOLD
AVL,Aditya Vision Limited,Consumer Cyclical,Specialty Retail,618.4500122070312,False,116.91999999999999,False,True,38.25,44.39,True,2260.0,HOLD
SMLMAH,SMLMAH,Consumer Cyclical,Auto Manufacturers,5554.0,False,201.07,False,True,40.72,46.86,True,,HOLD
STARCEMENT,Star Cement Limited,Basic Materials,Building Materials,201.9600067138672,False,444.64,False,False,-26.9,-27.47,False,3163.0,EXIT
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,2616.699951171875,False,363.89,True,True,-22.13,-21.78,False,5234.0,HOLD
SUDARSCHEM,Sudarshan Chemical Industries Limited,Basic Materials,Specialty Chemicals,1139.5999755859375,False,252.89999999999998,False,True,-25.78,-26.35,False,3346.0,EXIT
KRBL,KRBL Limited,Consumer Defensive,Packaged Foods,378.6499938964844,False,648.0400000000001,True,True,2.56,-2.66,False,5594.0,HOLD
WELENT,Welspun Enterprises Limited,Industrials,Engineering & Construction,588.9000244140625,False,349.88,False,True,24.32,24.56,True,3584.0,HOLD
RHIM,RHI Magnesita India Limited,Industrials,Metal Fabrication,412.79998779296875,False,653.2900000000001,True,False,-22.35,-22.0,False,2892.0,EXIT
V2RETAIL,V2 Retail Limited,Consumer Cyclical,Apparel Retail,219.44000244140625,False,161.47,True,True,18.87,25.06,True,1884.0,HOLD
ICIL,Indo Count Industries Limited,Consumer Cyclical,Textile Manufacturing,426.6000061035156,True,125.44999999999999,False,True,66.23,72.31,True,3772.0,HOLD
INDIASHLTR,India Shelter Finance Corporation Limited,Financial Services,Mortgage Finance,691.9000244140625,False,383.58,False,False,-25.14,-24.82,False,,EXIT
CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,6062.0,False,204.22,False,True,-7.71,-7.39,False,1926.0,EXIT
GAEL,Gujarat Ambuja Exports Limited,Consumer Defensive,Packaged Foods,169.22000122070312,False,304.28000000000003,False,True,62.65,57.03,True,4927.0,HOLD
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Medical Care Facilities,870.5,True,176.15,True,True,11.61,21.55,True,860.0,ADD
BORORENEW,Borosil Renewables Limited,Technology,Solar,548.6500244140625,False,382.49,True,True,-13.34,-12.95,False,1476.0,HOLD
WESTLIFE,Westlife Foodworld Limited,Consumer Cyclical,Restaurants,594.8499755859375,False,5.22,False,True,-23.8,-17.51,False,2491.0,EXIT
KIRLFER,Kirloskar Ferrous Industries Limited,Industrials,Metal Fabrication,445.1000061035156,False,271.53999999999996,False,False,,,False,,EXIT
NEWGEN,Newgen Software Technologies Limited,Technology,Software - Infrastructure,551.0,False,281.65999999999997,False,False,-44.06,-43.49,False,1487.0,EXIT
IMFA,Indian Metals and Ferro Alloys Limited,Basic Materials,Other Industrial Metals & Mining,1472.199951171875,False,374.12,False,True,100.29,99.36,True,2780.0,HOLD
TTML,Tata Teleservices (Maharashtra) Limited,Communication Services,Telecom Services,39.369998931884766,False,1128.49,True,False,-17.41,-35.57,False,2972.0,EXIT
CLEAN,Clean Science and Technology Limited,Basic Materials,Specialty Chemicals,795.1500244140625,False,248.3,False,False,-37.5,-38.03,False,936.0,EXIT
TANLA,Tanla Platforms Limited,Technology,Software - Application,613.5499877929688,False,526.27,True,True,-9.27,-8.91,False,4028.0,HOLD
GMRP&UI,GMR Power And Urban Infra Limited,Energy,Thermal Coal,97.48999786376953,False,1176.4399999999998,False,False,-28.03,-19.33,False,6344.0,EXIT
INDIAGLYCO,India Glycols Limited,Basic Materials,Chemicals,1143.5999755859375,True,292.76,False,True,25.59,24.87,True,3768.0,HOLD
KRN,KRN,Technology,Electronic Components,1208.4000244140625,False,73.31,True,True,32.16,32.26,True,430.0,HOLD
SJS,S.J.S. Enterprises Limited,Consumer Cyclical,Auto Parts,2446.10009765625,True,161.07,False,True,97.96,103.96,True,398.0,HOLD
SANOFI,Sanofi India Limited,Healthcare,Drug Manufacturers - General,3349.39990234375,False,353.3,False,False,-50.16,-39.82,False,2013.0,EXIT
SAFARI,Safari Industries (India) Limited,Consumer Cyclical,Footwear & Accessories,1486.5999755859375,False,167.79,False,False,-38.48,-32.16,False,1772.0,EXIT
ORKLAINDIA,ORKLAINDIA,Consumer Defensive,Packaged Foods,566.8499755859375,False,231.16,False,False,,,False,2395.0,EXIT
CELLO,Cello World Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",373.1499938964844,False,312.44,False,False,-46.28,-39.93,False,2136.0,EXIT
MAHSEAMLES,Maharashtra Seamless Limited,Basic Materials,Steel,589.7000122070312,False,818.05,False,True,-15.24,-15.84,False,5716.0,EXIT
NESCO,Nesco Limited,Industrials,Conglomerates,1047.0999755859375,False,416.55999999999995,True,False,-28.76,-28.4,False,732.0,EXIT
RAIN,Rain Industries Limited,Basic Materials,Specialty Chemicals,222.8800048828125,False,333.34999999999997,False,True,32.7,31.97,True,21011.0,HOLD
GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,Chemicals,535.5,False,808.0,False,True,2.57,1.92,True,10227.0,HOLD
ELANTAS,ELANTAS Beck India Limited,Basic Materials,Specialty Chemicals,12312.0,True,109.73999999999998,False,False,,,False,,EXIT
MIDHANI,Mishra Dhatu Nigam Limited,Basic Materials,Steel,435.1499938964844,False,131.47,False,True,7.28,6.62,True,1074.0,HOLD
SHARDACROP,Sharda Cropchem Limited,Basic Materials,Agricultural Inputs,814.0499877929688,False,694.5799999999999,True,False,-22.04,-22.62,False,4320.0,EXIT
HMT,HMT Limited,Industrials,Farm & Heavy Construction Machinery,60.310001373291016,False,131.54,False,True,4.15,4.44,True,275.0,HOLD
KPIGREEN,KPI Green Energy Limited,Utilities,Utilities - Renewable,370.70001220703125,False,491.67999999999995,True,False,-24.44,-32.19,False,1735.0,EXIT
ABFRL,Aditya Birla Fashion and Retail Limited,Consumer Cyclical,Apparel Manufacturing,63.33000183105469,False,551.23,True,False,-27.59,-21.29,False,12418.0,EXIT
REDTAPE,REDTAPE Limited,Consumer Cyclical,Footwear & Accessories,139.97000122070312,False,240.54999999999998,True,True,2.23,8.46,True,2021.0,HOLD
SKFINDIA,SKF India Limited,Industrials,Tools & Accessories,1534.300048828125,False,305.46,False,False,-71.35,-70.89,False,4920.0,EXIT
JYOTHYLAB,Jyothy Labs Limited,Consumer Defensive,Household & Personal Products,206.47000122070312,False,333.19,False,False,-36.47,-41.43,False,2847.0,EXIT
JSLL,JSLL,Healthcare,Medical Care Facilities,598.0999755859375,False,221.81,False,False,-11.63,-1.54,False,469.0,EXIT
GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,151.6300048828125,False,466.78999999999996,True,False,-5.5,-5.19,False,988.0,EXIT
KWIL,KWIL,Consumer Defensive,Packaged Foods,34.86000061035156,False,285.5,False,False,,,False,,EXIT
PICCADIL,Piccadily Agro Industries Limited,Consumer Defensive,Beverages - Wineries & Distilleries,743.1500244140625,False,138.07,True,True,16.91,11.6,True,797.0,HOLD
OMNI,OMNI,Industrials,Specialty Industrial Machinery,578.3499755859375,False,49.769999999999996,False,False,,,False,343.0,EXIT
GARFIBRES,Garware Technical Fibres Limited,Consumer Cyclical,Textile Manufacturing,811.8499755859375,False,198.56,False,True,-16.71,-10.43,False,1540.0,EXIT
TCI,Transport Corporation of India Limited,Industrials,Integrated Freight & Logistics,916.3499755859375,False,450.5,True,False,-24.79,-24.44,False,4492.0,EXIT
EPL,EPL Limited,Consumer Cyclical,Packaging & Containers,224.72000122070312,False,388.90000000000003,True,True,-10.26,-4.0,False,4213.0,HOLD
KINGFA,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,5549.5,True,185.24999999999997,True,True,54.94,54.14,True,1745.0,ADD
JKPAPER,JK Paper Limited,Basic Materials,Paper & Paper Products,387.04998779296875,False,328.62,False,True,5.76,5.1,True,6718.0,HOLD
RCF,Rashtriya Chemicals and Fertilizers Limited,Basic Materials,Agricultural Inputs,126.91999816894531,False,427.45,False,False,-16.3,-16.89,False,21452.0,EXIT
DYNAMATECH,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,11401.0,False,32.41,False,True,64.76,70.83,True,1626.0,HOLD
MBAPL,Madhya Bharat Agro Products Limited,Basic Materials,Agricultural Inputs,158.08999633789062,True,119.72999999999999,False,True,84.17,83.29,True,,HOLD
JKLAKSHMI,JK Lakshmi Cement Limited,Basic Materials,Building Materials,565.0,False,331.15,False,False,-42.41,-42.93,False,6788.0,EXIT
SUPRIYA,Supriya Lifescience Limited,Healthcare,Biotechnology,923.4500122070312,False,209.13,False,True,25.22,35.06,True,696.0,HOLD
DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,448.95001220703125,False,1302.36,True,True,-9.68,-9.36,False,10537.0,HOLD
HNDFDS,Hindustan Foods Limited,Industrials,Conglomerates,576.2000122070312,False,144.62999999999997,True,True,1.88,2.17,True,3564.0,HOLD
SUPRAJIT,Suprajit Engineering Limited,Consumer Cyclical,Auto Parts,521.7999877929688,False,182.67000000000002,True,True,8.23,14.44,True,3277.0,HOLD
BALAMINES,Balaji Amines Limited,Basic Materials,Specialty Chemicals,2029.5999755859375,False,204.14000000000001,False,True,28.23,27.51,True,2346.0,HOLD
GALAXYSURF,Galaxy Surfactants Limited,Basic Materials,Specialty Chemicals,2066.699951171875,False,267.38,False,True,-19.43,-20.02,False,4462.0,EXIT
ETHOSLTD,Ethos Limited,Consumer Cyclical,Luxury Goods,2782.10009765625,False,94.77,True,True,-11.98,-5.72,False,1252.0,HOLD
BIRLACORPN,Birla Corporation Limited,Basic Materials,Building Materials,914.3499755859375,False,553.75,False,False,-30.87,-31.42,False,9656.0,EXIT
NEPHROPLUS,NEPHROPLUS,Healthcare,Medical Care Facilities,694.1500244140625,False,107.59,False,False,,,False,756.0,EXIT
BAJAJCON,Bajaj Consumer Care Limited,Consumer Defensive,Household & Personal Products,537.4500122070312,False,223.01,True,True,140.59,134.44,True,984.0,HOLD
INOXGREEN,Inox Green Energy Services Limited,Utilities,Utilities - Renewable,179.42999267578125,False,102.41,True,False,19.04,10.12,True,368.0,HOLD
PRECWIRE,Precision Wires India Limited,Industrials,Electrical Equipment & Parts,413.79998779296875,False,155.27,True,True,133.56,133.55,True,881.0,HOLD
CAMPUS,Campus Activewear Limited,Consumer Cyclical,Footwear & Accessories,224.3699951171875,False,150.08999999999997,False,False,-25.22,-18.93,False,1194.0,EXIT
TRANSRAILL,TRANSRAILL,Industrials,Engineering & Construction,473.3999938964844,False,403.04,False,False,-44.54,-44.14,False,5308.0,EXIT
ASHAPURMIN,Ashapura Minechem Limited,Basic Materials,Other Industrial Metals & Mining,738.3499755859375,False,401.41,False,True,38.3,37.55,True,2739.0,HOLD
POWERICA,POWERICA,Industrials,Specialty Industrial Machinery,533.2000122070312,False,0.0,False,False,,,False,2653.0,EXIT
SPARC,Sun Pharma Advanced Research Company Limited,Healthcare,Drug Manufacturers - Specialty & Generic,213.2100067138672,False,1969.4799999999998,True,True,31.79,41.59,True,239.0,HOLD
FDC,FDC Limited,Healthcare,Drug Manufacturers - Specialty & Generic,369.79998779296875,False,281.42,False,False,-37.21,-26.95,False,2108.0,EXIT
GOKULAGRO,Gokul Agro Resources Limited,Consumer Defensive,Packaged Foods,228.8000030517578,False,421.34,True,True,56.08,50.5,True,19551.0,HOLD
AJAXENGG,AJAXENGG,Industrials,Farm & Heavy Construction Machinery,565.4000244140625,False,225.14999999999998,False,True,-21.52,-21.17,False,,EXIT
AXISCADES,AXISCADES Technologies Limited,Industrials,Engineering & Construction,1598.5,False,71.92,False,True,12.51,12.78,True,1031.0,HOLD
SENCO,Senco Gold Limited,Consumer Cyclical,Luxury Goods,388.79998779296875,False,574.31,True,True,3.27,9.5,True,6328.0,HOLD
SUNFLAG,Sunflag Iron and Steel Company Limited,Basic Materials,Steel,389.3999938964844,False,202.35000000000002,False,True,30.31,29.58,True,3536.0,HOLD
LATENTVIEW,Latent View Analytics Limited,Industrials,Consulting Services,297.20001220703125,False,153.45,False,False,-30.26,-29.9,False,848.0,EXIT
ACI,Archean Chemical Industries Limited,Basic Materials,Chemicals,506.6499938964844,False,96.83000000000001,False,False,-23.14,-23.72,False,1441.0,EXIT
PAISALO,Paisalo Digital Limited,Financial Services,Credit Services,68.68000030517578,False,237.2,True,True,119.62,119.3,True,,HOLD
MAPMYINDIA,C. E. Info Systems Limited,Technology,Software - Infrastructure,1014.2999877929688,False,134.16000000000003,False,False,-47.18,-46.59,False,463.0,EXIT
KOVAI,Kovai Medical Center and Hospital Limited,Healthcare,Medical Care Facilities,5843.5,False,240.79999999999998,False,False,,,False,,EXIT
VIKRAMSOLR,VIKRAMSOLR,Technology,Solar,164.33999633789062,False,318.2,False,False,,,False,3423.0,EXIT
MAXESTATES,MAXESTATES,Real Estate,Real Estate - Development,397.1000061035156,False,29.549999999999997,False,False,0.09,-16.09,False,160.0,EXIT
GREENLAM,Greenlam Industries Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",273.70001220703125,False,87.32000000000001,False,True,11.74,17.94,True,2569.0,HOLD
SHAKTIPUMP,Shakti Pumps (India) Limited,Industrials,Specialty Industrial Machinery,516.2999877929688,False,212.32999999999998,False,False,-45.64,-45.24,False,2516.0,EXIT
BECTORFOOD,Mrs. Bectors Food Specialities Limited,Consumer Defensive,Packaged Foods,224.39999389648438,False,140.88,True,True,-24.66,-29.7,False,1742.0,HOLD
GSFC,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,Agricultural Inputs,161.22000122070312,False,672.78,False,False,-22.87,-23.45,False,11369.0,EXIT
PNCINFRA,PNC Infratech Limited,Industrials,Engineering & Construction,224.3800048828125,False,831.6600000000001,False,False,-31.87,-31.5,False,8650.0,EXIT
UNIMECH,UNIMECH,Industrials,Aerospace & Defense,1446.699951171875,True,63.28,False,True,25.53,25.77,True,243.0,HOLD
DODLA,Dodla Dairy Limited,Consumer Defensive,Food Distribution,1041.5999755859375,False,241.98000000000002,False,False,-20.39,-25.46,False,3720.0,EXIT
KENNAMET,Kennametal India Limited,Industrials,Tools & Accessories,3309.89990234375,True,138.5,False,False,,,False,,EXIT
VMART,V-Mart Retail Limited,Consumer Cyclical,Department Stores,799.3499755859375,False,155.35,False,True,-6.96,-0.71,False,,EXIT
GANESHHOU,Ganesh Housing Limited,Real Estate,Real Estate - Development,760.75,False,250.12,False,True,-1.94,-18.1,False,959.0,EXIT
