Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA200_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,Signal
ASAHIINDIA,Asahi India Glass Limited,Consumer Cyclical,Auto Parts,898.0,False,380.55999999999995,True,False,1.13,4.54,True,4594.0,HOLD
AFFLE,Affle 3i Limited,Communication Services,Advertising Agencies,1683.300048828125,False,447.39,True,True,2.77,-15.67,False,2266.0,HOLD
PFOCUS,Prime Focus Limited,Communication Services,Entertainment,302.79998779296875,False,218.75,False,True,112.78,92.87,True,4644.0,HOLD
KIOCL,KIOCL Limited,Basic Materials,Steel,391.29998779296875,False,126.47,False,True,-0.88,-3.33,False,3006.0,EXIT
PFIZER,Pfizer Limited,Healthcare,Drug Manufacturers - General,4862.10009765625,False,735.15,True,True,-13.9,-6.56,False,678.0,HOLD
KPIL,Kalpataru Projects International Limited,Industrials,Engineering & Construction,1279.699951171875,False,1025.41,True,True,12.35,10.14,True,22316.0,HOLD
EMMVEE,EMMVEE,Technology,Solar,323.5,False,1274.17,False,False,,,False,2336.0,EXIT
CESC,CESC Limited,Utilities,Utilities - Regulated Electric,164.75999450683594,False,1485.0,True,False,6.66,-3.04,False,9584.0,EXIT
AADHARHFC,AADHARHFC,Financial Services,Mortgage Finance,492.79998779296875,False,1095.88,False,True,-4.93,-5.09,False,,EXIT
RAMCOCEM,The Ramco Cements Limited,Basic Materials,Building Materials,945.9000244140625,False,648.7199999999999,False,False,-20.48,-22.88,False,9376.0,EXIT
IGL,Indraprastha Gas Limited,Utilities,Utilities - Regulated Gas,153.92999267578125,False,1549.6299999999999,False,False,-20.0,-28.98,False,14928.0,EXIT
SANSERA,Sansera Engineering Limited,Consumer Cyclical,Auto Parts,3508.699951171875,True,324.09000000000003,True,True,162.03,165.05,True,3017.0,ADD
FSL,Firstsource Solutions Limited,Technology,Information Technology Services,330.70001220703125,False,655.5799999999999,True,True,-7.56,-7.47,False,7980.0,HOLD
IFCI,IFCI Limited,Financial Services,Credit Services,75.9000015258789,False,211.35000000000002,False,True,28.5,28.19,True,,HOLD
SUNDRMFAST,Sundram Fasteners Limited,Consumer Cyclical,Auto Parts,992.8499755859375,False,564.75,True,True,-4.75,-1.33,False,5955.0,HOLD
CUB,City Union Bank Limited,Financial Services,Banks - Regional,201.47000122070312,False,1074.29,False,False,20.45,20.17,True,,EXIT
EIHOTEL,EIH Limited,Consumer Cyclical,Lodging,327.1000061035156,False,628.28,False,False,-20.44,-16.98,False,2743.0,EXIT
GRANULES,Granules India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,825.7000122070312,False,662.35,True,True,71.47,78.24,True,4512.0,HOLD
AETHER,Aether Industries Limited,Basic Materials,Specialty Chemicals,1578.300048828125,True,235.20000000000002,True,True,104.51,101.76,True,839.0,ADD
SAGILITY,Sagility Limited,Healthcare,Health Information Services,44.09000015258789,False,890.76,True,False,-14.21,-6.88,False,5570.0,EXIT
CARBORUNIV,Carborundum Universal Limited,Industrials,Conglomerates,1078.5,False,184.54000000000002,False,True,16.14,13.92,True,2828.0,HOLD
ASTRAZEN,AstraZeneca Pharma India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,8210.5,False,187.51999999999998,False,False,-19.34,-11.97,False,,EXIT
SUNTV,Sun TV Network Limited,Communication Services,Broadcasting,502.3500061035156,False,1439.5100000000002,False,False,3.66,-14.8,False,4282.0,EXIT
HBLENGINE,HBLENGINE,Industrials,Electrical Equipment & Parts,729.2000122070312,False,814.89,True,False,18.13,15.91,True,2209.0,HOLD
ATUL,Atul Ltd,Basic Materials,Specialty Chemicals,6793.5,False,743.96,True,True,2.08,-0.38,False,5075.0,HOLD
CAMS,Computer Age Management Services Limited,Technology,Information Technology Services,809.4000244140625,False,361.06000000000006,False,True,2.88,2.91,True,1334.0,HOLD
HATSUN,Hatsun Agro Product Limited,Consumer Defensive,Packaged Foods,891.4000244140625,False,380.34999999999997,True,False,1.77,-5.08,False,8700.0,EXIT
DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited,Basic Materials,Chemicals,1599.0999755859375,False,1014.09,True,True,2.31,-0.15,False,4243.0,HOLD
SHRIPISTON,SPR Auto Technologies Limited,Consumer Cyclical,Auto Parts,4402.7001953125,True,559.5,True,True,75.99,79.22,True,3550.0,ADD
GESHIP,The Great Eastern Shipping Company Limited,Industrials,Marine Shipping,1434.9000244140625,False,2942.52,True,True,52.88,50.58,True,4835.0,HOLD
CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2571.89990234375,True,629.36,True,True,17.29,24.41,True,1937.0,ADD
TRITURBINE,Triveni Turbine Limited,Industrials,Specialty Industrial Machinery,618.7999877929688,False,349.7,True,True,3.38,1.19,True,2006.0,HOLD
BAYERCROP,Bayer CropScience Limited,Basic Materials,Agricultural Inputs,4331.0,False,689.2,True,False,-31.98,-34.34,False,727.0,EXIT
BRIGADE,Brigade Enterprises Limited,Real Estate,Real Estate - Development,580.2000122070312,False,481.89,False,False,-8.22,-25.12,False,5074.0,EXIT
URBANCO,Urban Company Limited,Technology,Software - Application,141.88999938964844,False,192.2,False,True,,,False,1144.0,EXIT
KAJARIACER,Kajaria Ceramics Limited,Industrials,Building Products & Equipment,1197.800048828125,False,394.96999999999997,False,True,-0.78,-2.96,False,4635.0,EXIT
ERIS,Eris Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1373.0,False,643.9100000000001,False,False,-34.96,-27.48,False,2894.0,EXIT
CHENNPETRO,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,1325.699951171875,True,3494.89,True,True,95.91,100.61,True,76271.0,ADD
SAMMAANCAP,Sammaan Capital Limited,Financial Services,Mortgage Finance,160.27999877929688,False,9073.83,True,True,23.33,23.04,True,,HOLD
ONESOURCE,ONESOURCE,Healthcare,Biotechnology,1530.5999755859375,False,128.78,True,False,-31.27,-23.82,False,1445.0,EXIT
JYOTICNC,Jyoti CNC Automation Limited,Industrials,Specialty Industrial Machinery,847.9000244140625,False,336.0,True,True,-19.14,-21.28,False,1818.0,HOLD
ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,550.2000122070312,False,501.70000000000005,True,True,37.22,30.13,True,2709.0,HOLD
CHOICEIN,Choice International Limited,Financial Services,Capital Markets,824.7999877929688,True,225.57000000000002,True,True,6.22,6.01,True,921.0,ADD
CASTROLIND,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,187.05999755859375,False,964.3100000000001,False,True,-26.53,-18.43,False,,EXIT
SARDAEN,Sarda Energy & Minerals Limited,Basic Materials,Steel,509.3999938964844,False,1105.9,True,False,-4.02,-6.46,False,4643.0,EXIT
ELGIEQUIP,Elgi Equipments Limited,Industrials,Specialty Industrial Machinery,591.2000122070312,False,430.20000000000005,True,True,3.53,1.34,True,3510.0,HOLD
GMDCLTD,Gujarat Mineral Development Corporation Limited,Energy,Thermal Coal,556.0,False,956.67,False,False,25.82,32.46,True,3498.0,EXIT
JSWCEMENT,JSWCEMENT,Basic Materials,Building Materials,131.91000366210938,False,634.0699999999999,True,True,,,False,6002.0,HOLD
CHALET,Chalet Hotels Limited,Consumer Cyclical,Lodging,825.6500244140625,False,576.38,True,False,-15.11,-11.66,False,1718.0,EXIT
CENTURYPLY,Century Plyboards (India) Limited,Basic Materials,Lumber & Wood Production,769.5,False,262.71,False,True,0.94,-1.52,False,4528.0,EXIT
AARTIIND,Aarti Industries Limited,Basic Materials,Specialty Chemicals,481.75,False,468.0,False,True,20.82,18.3,True,7271.0,HOLD
ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,1835.4000244140625,True,192.96000000000004,True,True,88.55,88.05,True,1044.0,ADD
TDPOWERSYS,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,1127.5,False,231.6,True,True,119.0,116.54,True,1279.0,HOLD
MTARTECH,MTAR Technologies Limited,Industrials,Specialty Industrial Machinery,6312.5,False,140.01,True,True,335.41,332.47,True,676.0,HOLD
CHAMBLFERT,Chambal Fertilisers and Chemicals Limited,Basic Materials,Agricultural Inputs,454.6000061035156,False,1828.24,True,True,-15.79,-18.2,False,27773.0,HOLD
PGEL,PG Electroplast Limited,Technology,Electronic Components,612.0,False,196.56,False,True,-26.3,-26.09,False,4870.0,EXIT
EMAMILTD,Emami Limited,Consumer Defensive,Household & Personal Products,391.79998779296875,False,775.27,False,False,-32.94,-39.56,False,3809.0,EXIT
ABDL,ABDL,Consumer Defensive,Beverages - Wineries & Distilleries,622.8499755859375,False,213.23000000000002,True,True,21.12,14.13,True,3520.0,HOLD
INOXINDIA,INOX India Limited,Industrials,Specialty Industrial Machinery,1901.4000244140625,False,262.57,False,True,60.53,58.21,True,1296.0,HOLD
POLYMED,Poly Medicure Limited,Healthcare,Medical Instruments & Supplies,1724.5,False,320.89000000000004,False,True,-25.0,-17.59,False,1669.0,EXIT
LMW,LMW Limited,Industrials,Specialty Industrial Machinery,16064.0,False,145.34,False,True,3.01,0.82,True,4719.0,HOLD
J&KBANK,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,157.80999755859375,False,2293.38,False,True,50.4,49.99,True,,HOLD
TATACHEM,Tata Chemicals Limited,Basic Materials,Chemicals,668.2999877929688,False,2494.0,False,False,-32.61,-34.97,False,17204.0,EXIT
TRAVELFOOD,TRAVELFOOD,Consumer Cyclical,Restaurants,1366.0999755859375,True,452.1,False,True,27.31,30.66,True,1688.0,HOLD
OLAELEC,OLAELEC,Consumer Cyclical,Auto Manufacturers,38.56999969482422,False,2285.0,True,True,-12.65,-9.21,False,5010.0,HOLD
DIACABS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,316.3999938964844,False,158.17000000000002,True,True,90.12,87.73,True,3153.0,HOLD
ECLERX,eClerx Services Limited,Technology,Information Technology Services,1919.199951171875,False,523.02,True,True,-9.83,-9.72,False,3366.0,HOLD
VTL,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,598.0499877929688,False,868.05,False,True,36.5,39.82,True,10137.0,HOLD
MEDPLUS,MedPlus Health Services Limited,Healthcare,Pharmaceutical Retailers,684.0499877929688,False,197.32999999999998,False,False,-36.71,-29.23,False,6136.0,EXIT
CROMPTON,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",263.1000061035156,False,924.01,True,True,-26.67,-23.2,False,7028.0,HOLD
ARE&M,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,921.0,False,780.8499999999999,False,True,-5.28,-7.45,False,12846.0,EXIT
GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,Specialty Chemicals,7326.0,True,338.22999999999996,True,True,118.01,115.22,True,2109.0,ADD
RATNAMANI,Ratnamani Metals & Tubes Limited,Basic Materials,Steel,2374.300048828125,False,482.54,False,False,-6.46,-8.89,False,5186.0,EXIT
THELEELA,Leela Palaces Hotels & Resorts Limited,Consumer Cyclical,Lodging,500.1000061035156,True,445.92999999999995,True,True,10.56,13.94,True,1301.0,ADD
MINDACORP,Minda Corporation Limited,Consumer Cyclical,Auto Parts,722.2000122070312,True,327.65,True,True,38.55,41.87,True,5056.0,ADD
PSB,Punjab & Sind Bank,Financial Services,Banks - Regional,23.8700008392334,False,1358.92,False,False,-21.15,-21.23,False,,EXIT
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,917.0,False,1418.5,False,False,-12.85,-5.52,False,4430.0,EXIT
JINDALSAW,Jindal Saw Limited,Basic Materials,Steel,264.3999938964844,False,821.46,False,True,24.49,21.96,True,20958.0,HOLD
TBOTEK,TBOTEK,Consumer Cyclical,Travel Services,1603.199951171875,False,260.12,False,True,7.66,11.06,True,1737.0,HOLD
KPITTECH,KPIT Technologies Limited,Technology,Software - Infrastructure,625.5999755859375,False,582.62,False,False,-52.6,-52.22,False,5842.0,EXIT
COHANCE,COHANCE,Healthcare,Drug Manufacturers - Specialty & Generic,424.8999938964844,False,179.17,False,False,-66.99,-59.3,False,1340.0,EXIT
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,4717.5,False,378.23999999999995,False,True,141.01,144.09,True,,HOLD
KFINTECH,KFin Technologies Limited,Technology,Software - Application,948.9500122070312,False,325.61,True,False,-19.36,-19.19,False,1056.0,EXIT
FIVESTAR,Five-Star Business Finance Limited,Financial Services,Credit Services,544.75,False,1084.02,False,True,-13.45,-13.57,False,,EXIT
NIVABUPA,Niva Bupa Health Insurance Company Limited,Financial Services,Insurance - Life,87.30999755859375,False,642.01,False,True,3.04,2.85,True,,HOLD
BIKAJI,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,647.9000244140625,False,258.27,False,False,-9.91,-16.68,False,2622.0,EXIT
PINELABS,PINELABS,Technology,Software - Infrastructure,151.19000244140625,False,126.11000000000001,True,False,,,False,2274.0,EXIT
DCMSHRIRAM,DCM Shriram Limited,Industrials,Conglomerates,1026.699951171875,False,1388.1600000000003,True,False,-26.95,-29.07,False,12077.0,EXIT
KANSAINER,Kansai Nerolac Paints Limited,Basic Materials,Specialty Chemicals,198.9199981689453,False,563.0,False,False,-19.7,-22.1,False,7823.0,EXIT
GPIL,Godawari Power & Ispat Limited,Basic Materials,Steel,244.7100067138672,False,800.74,False,False,23.49,20.97,True,5745.0,EXIT
BASF,BASF India Limited,Basic Materials,Specialty Chemicals,3947.10009765625,False,420.1,False,True,-18.29,-20.7,False,15260.0,EXIT
ABREL,Aditya Birla Real Estate Limited,Real Estate,Real Estate Services,1424.0999755859375,False,240.17,False,False,-13.21,-30.04,False,7645.0,EXIT
NAVA,Nava Limited,Industrials,Conglomerates,571.7000122070312,False,786.66,False,False,-9.21,-11.38,False,3984.0,EXIT
APLLTD,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,809.4000244140625,False,646.9399999999999,False,True,-27.37,-19.94,False,6672.0,EXIT
CLEANMAX,CLEANMAX,Utilities,Utilities - Renewable,1326.699951171875,False,77.43,False,False,,,False,2776.0,EXIT
HAPPYFORGE,HAPPYFORGE,Industrials,Metal Fabrication,1703.4000244140625,True,295.81,False,True,78.04,75.68,True,1409.0,HOLD
JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,659.7000122070312,False,208.35000000000002,True,True,-2.08,1.34,False,5472.0,HOLD
SYNGENE,Syngene International Limited,Healthcare,Diagnostics & Research,410.20001220703125,False,258.6,False,False,-53.02,-45.42,False,3373.0,EXIT
CIEINDIA,CIE Automotive India Limited,Consumer Cyclical,Auto Parts,410.6000061035156,False,892.8199999999999,False,False,-5.94,-2.51,False,9406.0,EXIT
RAINBOW,Rainbow Children's Medicare Limited,Healthcare,Medical Care Facilities,1579.0,False,285.39,False,True,-5.83,1.45,False,1516.0,EXIT
CCL,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,1122.0,False,404.11999999999995,True,True,24.33,17.33,True,3106.0,HOLD
PARADEEP,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,144.94000244140625,False,1046.95,False,True,-37.89,-40.23,False,13820.0,EXIT
IGIL,International Gemological Institute Limited,Basic Materials,Other Precious Metals & Mining,362.1000061035156,False,615.86,True,True,-5.34,-7.79,False,1229.0,HOLD
AGARWALEYE,AGARWALEYE,Healthcare,Medical Instruments & Supplies,493.5,False,103.5,True,True,-2.52,4.74,False,1711.0,HOLD
FINCABLES,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,993.25,False,713.72,True,True,12.2,10.0,True,5319.0,HOLD
USHAMART,Usha Martin Limited,Basic Materials,Steel,503.6000061035156,True,498.26,True,True,36.02,33.46,True,3746.0,ADD
AEQUS,AEQUS,Industrials,Aerospace & Defense,230.7899932861328,False,170.22,True,False,,,False,965.0,EXIT
KSB,KSB Limited,Industrials,Specialty Industrial Machinery,856.9500122070312,False,258.70000000000005,False,True,1.97,-0.22,False,2696.0,EXIT
MAHSCOOTER,Maharashtra Scooters Ltd.,Financial Services,Asset Management,13833.0,False,11.45,False,True,-11.85,-11.98,False,,EXIT
CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,1420.0,False,259.55,False,True,-27.69,-20.27,False,1200.0,EXIT
KIRLOSBROS,Kirloskar Brothers Limited,Industrials,Specialty Industrial Machinery,1891.699951171875,False,439.6,True,True,0.38,-1.8,False,4492.0,HOLD
GALLANTT,Gallantt Ispat Limited,Basic Materials,Steel,629.2000122070312,False,513.3399999999999,True,True,-21.07,-23.46,False,4293.0,HOLD
JUBLPHARMA,Jubilant Pharmova Limited,Healthcare,Drug Manufacturers - Specialty & Generic,932.75,False,431.80000000000007,False,False,-29.75,-22.31,False,9111.0,EXIT
AZAD,AZAD,Industrials,Specialty Industrial Machinery,2374.39990234375,True,125.47999999999999,False,True,56.95,54.64,True,457.0,HOLD
FINEORG,Fine Organic Industries Limited,Basic Materials,Specialty Chemicals,4929.5,False,417.07000000000005,False,True,-7.84,-10.28,False,3023.0,EXIT
WELSPUNLIV,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,160.72999572753906,False,204.44,False,True,19.82,23.19,True,10545.0,HOLD
SOBHA,Sobha Limited,Real Estate,Real Estate - Development,1358.4000244140625,False,171.74,False,False,0.01,-16.99,False,4039.0,EXIT
HONASA,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,459.3999938964844,False,199.94,False,True,76.82,69.47,True,2067.0,HOLD
ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,1683.4000244140625,False,168.51000000000002,False,True,11.05,8.84,True,974.0,HOLD
VENTIVE,VENTIVE,Consumer Cyclical,Lodging,626.7000122070312,False,425.65,False,False,-25.75,-22.27,False,1605.0,EXIT
BEML,BEML Limited,Industrials,Conglomerates,1690.5999755859375,False,553.86,True,False,-16.63,-18.78,False,4337.0,EXIT
APOLLO,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,398.20001220703125,False,95.81,True,True,129.25,126.77,True,562.0,HOLD
LTFOODS,LT Foods Limited,Consumer Defensive,Packaged Foods,417.3999938964844,False,644.97,True,True,-10.93,-17.7,False,8681.0,HOLD
ALIVUS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1335.800048828125,True,594.54,False,True,27.64,34.69,True,1885.0,HOLD
SHADOWFAX,SHADOWFAX,Industrials,Integrated Freight & Logistics,248.14999389648438,True,65.69,True,False,,,False,2485.0,EXIT
PRIVISCL,Privi Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,3660.5,True,255.89999999999998,True,True,60.16,57.53,True,2101.0,ADD
SHAILY,Shaily Engineering Plastics Limited,Basic Materials,Specialty Chemicals,3075.699951171875,True,169.92,True,True,83.79,81.1,True,787.0,ADD
DEVYANI,Devyani International Limited,Consumer Cyclical,Restaurants,119.75,False,38.769999999999996,False,False,-34.05,-30.56,False,3349.0,EXIT
AMAGI,AMAGI,Technology,Software - Application,674.7000122070312,True,44.86,False,False,,,False,1163.0,EXIT
FRACTAL,FRACTAL,Technology,Software - Infrastructure,797.7999877929688,False,263.8,False,False,,,False,2765.0,EXIT
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,70.3499984741211,True,887.45,False,True,56.88,56.44,True,,HOLD
CANHLIFE,CANHLIFE,Financial Services,Insurance - Life,148.66000366210938,True,113.94,False,False,,,False,,EXIT
VOGL,Vedanta Oil and Gas Limited,Basic Materials,Other Industrial Metals & Mining,37.79999923706055,False,1048.0,False,False,,,False,,EXIT
CEATLTD,CEAT Limited,Consumer Cyclical,Auto Parts,3611.199951171875,False,515.62,False,False,4.23,7.63,True,13172.0,EXIT
VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,1385.0999755859375,True,164.31,False,True,16.72,23.85,True,681.0,HOLD
ANURAS,Anupam Rasayan India Ltd,Basic Materials,Specialty Chemicals,1214.4000244140625,False,155.84,False,False,6.42,3.94,True,1602.0,EXIT
VGUARD,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,313.3500061035156,False,373.28999999999996,True,False,-16.9,-19.04,False,5578.0,EXIT
DOMS,DOMS Industries Limited,Industrials,Business Equipment & Supplies,2253.10009765625,False,230.19,False,False,-6.21,-8.38,False,1913.0,EXIT
INGERRAND,Ingersoll-Rand (India) Limited,Industrials,Specialty Industrial Machinery,4401.39990234375,False,256.03,False,True,15.61,13.39,True,,HOLD
PRUDENT,Prudent Corporate Advisory Services Limited,Financial Services,Asset Management,3300.60009765625,False,243.28,False,True,23.54,23.25,True,1133.0,HOLD
SCI,The Shipping Corporation of India Limited,Industrials,Marine Shipping,300.8999938964844,False,1352.9,True,True,40.95,38.67,True,5794.0,HOLD
SKFINDUS,SKFINDUS,Industrials,Tools & Accessories,2771.89990234375,True,290.37,False,False,,,False,,EXIT
VINATIORGA,Vinati Organics Limited,Basic Materials,Specialty Chemicals,1319.5999755859375,False,437.74,True,False,-26.89,-29.27,False,2248.0,EXIT
EIDPARRY,E.I.D.- Parry (India) Limited,Basic Materials,Agricultural Inputs,803.0999755859375,False,1236.14,True,False,-33.85,-36.2,False,3168.0,EXIT
INOXWIND,Inox Wind Limited,Industrials,Specialty Industrial Machinery,79.20999908447266,False,406.25,False,False,-49.9,-51.96,False,4445.0,EXIT
TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,856.7999877929688,True,1431.5499999999997,False,True,92.59,91.99,True,,HOLD
VEDPOWER,Vedanta Power Limited,Utilities,Utilities - Independent Power Producers,35.619998931884766,False,511.0,False,False,,,False,,EXIT
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,547.3499755859375,False,413.94000000000005,True,True,66.38,69.64,True,7723.0,HOLD
BBOX,Black Box Limited,Technology,Software - Application,750.0499877929688,False,217.52,True,True,42.51,42.29,True,6288.0,HOLD
SPLPETRO,Supreme Petrochem Limited,Basic Materials,Specialty Chemicals,716.7999877929688,False,518.26,True,True,-13.31,-15.73,False,1613.0,HOLD
JSWDULUX,JSW Dulux Limited,Unknown,Unknown,2992.60009765625,False,399.4,False,False,-8.39,-23.23,False,,EXIT
CARTRADE,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,2805.39990234375,False,214.57999999999998,False,True,18.14,21.51,True,641.0,HOLD
APTUS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,260.6000061035156,False,923.42,False,False,-29.24,-29.29,False,,EXIT
SWANDEF,SWANDEF,Industrials,Aerospace & Defense,2528.800048828125,False,226.29000000000002,False,True,648.97,645.31,True,2534.0,HOLD
NAZARA,Nazara Technologies Limited,Communication Services,Electronic Gaming & Multimedia,349.5,True,154.54000000000002,False,True,17.66,-0.99,False,1624.0,EXIT
GRAPHITE,Graphite India Limited,Industrials,Electrical Equipment & Parts,710.0499877929688,False,383.0,False,True,33.34,31.08,True,6737.0,HOLD
ACE,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,1098.5999755859375,False,444.53,True,True,-2.04,-4.22,False,3327.0,HOLD
HEG,HEG Limited,Industrials,Electrical Equipment & Parts,678.9500122070312,False,586.4100000000001,False,True,26.66,24.41,True,6591.0,HOLD
PARKHOSPS,PARKHOSPS,Healthcare,Medical Care Facilities,283.95001220703125,False,212.07000000000002,True,False,,,False,109.93,EXIT
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,Specialty Industrial Machinery,92.72000122070312,True,189.88,True,True,29.39,27.15,True,846.0,ADD
VISL,VISL,Basic Materials,Steel,35.54999923706055,False,264.0,False,False,,,False,,EXIT
NSLNISP,NMDC Steel Limited,Basic Materials,Steel,44.0099983215332,False,776.2199999999999,False,True,17.92,15.41,True,,HOLD
TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,24.969999313354492,False,395.24,False,False,-19.9,-16.44,False,6998.0,EXIT
JPPOWER,Jaiprakash Power Ventures Limited,Utilities,Utilities - Independent Power Producers,18.84000015258789,False,764.1099999999999,False,True,2.83,-6.77,False,6763.0,EXIT
PCBL,PCBL Chemical Limited,Basic Materials,Specialty Chemicals,322.54998779296875,False,291.3,False,True,-20.79,-23.18,False,8404.0,EXIT
ENGINERSIN,Engineers India Limited,Industrials,Engineering & Construction,224.88999938964844,False,691.59,True,True,5.06,2.87,True,3330.0,HOLD
JSWHL,JSW Holdings Limited,Financial Services,Asset Management,12175.0,False,79.47,False,False,-39.75,-39.75,False,407.0,EXIT
KEC,KEC International Limited,Industrials,Engineering & Construction,474.1000061035156,False,605.6,True,False,-44.65,-46.73,False,21847.0,EXIT
BLUESTONE,BLUESTONE,Consumer Cyclical,Luxury Goods,848.75,True,144.12,True,True,,,False,1770.0,HOLD
HOMEFIRST,Home First Finance Company India Limited,Financial Services,Mortgage Finance,1169.699951171875,False,568.38,False,True,-10.42,-10.56,False,,EXIT
BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,658.7000122070312,True,378.46,False,True,18.81,11.84,True,5594.0,HOLD
INDGN,INDGN,Healthcare,Health Information Services,553.75,False,415.20000000000005,False,True,-16.74,-9.38,False,2839.0,EXIT
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,1951.4000244140625,False,370.6,True,True,23.83,21.6,True,3457.0,HOLD
INDIACEM,The India Cements Limited,Basic Materials,Building Materials,391.3999938964844,False,221.93,False,False,7.12,4.64,True,5628.0,EXIT
NUVOCO,Nuvoco Vistas Corporation Limited,Basic Materials,Building Materials,348.6000061035156,False,323.02,False,True,-20.3,-22.7,False,10733.0,EXIT
AVANTIFEED,Avanti Feeds Limited,Consumer Defensive,Packaged Foods,893.4000244140625,False,604.55,True,False,37.19,30.1,True,5612.0,HOLD
BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,5364.5,False,221.16,False,True,-8.95,-11.11,False,5720.0,EXIT
SOUTHBANK,The South Indian Bank Limited,Financial Services,Banks - Regional,46.86000061035156,True,1481.71,True,True,58.96,58.52,True,,ADD
LLOYDSENT,Lloyds Enterprises Limited,Basic Materials,Steel,81.1500015258789,False,299.15999999999997,True,True,-4.26,-6.7,False,1488.0,HOLD
AVALON,Avalon Technologies Limited,Technology,Electronic Components,1805.4000244140625,True,112.94,False,True,103.52,102.93,True,1098.0,HOLD
METROPOLIS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,584.5,False,137.35,False,True,3.73,10.94,True,1331.0,HOLD
JAINREC,JAINREC,Basic Materials,Other Industrial Metals & Mining,323.45001220703125,False,303.45,False,False,,,False,7126.0,EXIT
SHILPAMED,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,644.6500244140625,True,243.32999999999998,True,True,41.01,47.98,True,1281.0,ADD
RKFORGE,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,688.7000122070312,False,125.88,False,True,17.41,15.19,True,4034.0,HOLD
SEDEMAC,SEDEMAC,Consumer Cyclical,Auto Parts,2795.89990234375,True,91.07000000000001,False,False,,,False,,EXIT
IRCON,Ircon International Limited,Industrials,Engineering & Construction,131.92999267578125,False,595.47,False,False,-27.38,-29.5,False,12514.0,EXIT
ATLANTAELE,ATLANTAELE,Industrials,Electrical Equipment & Parts,1614.0,False,217.47,False,True,,,False,1244.0,EXIT
GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,1658.5999755859375,False,389.2,True,False,-9.57,-11.73,False,3869.0,EXIT
IEX,Indian Energy Exchange Limited,Financial Services,Capital Markets,129.1999969482422,False,504.34,True,False,-7.05,-7.2,False,535.0,EXIT
