Symbol,Company,Sector,Industry,Current_Price,ATH_Price_Flag,TTM_Net_Profit,ATH_Profit_Flag,Above_MA212_Flag,RS_vs_Sector,RS_vs_Benchmark,Outperformance_Flag,ATH_Sales,ATH_Sales_Flag,Signal
ATUL,Atul Ltd,Basic Materials,Specialty Chemicals,6850.0,False,743.96,True,True,-1.23,-1.05,False,5075.0,True,HOLD
IFCI,IFCI Limited,Financial Services,Credit Services,75.69999694824219,False,211.35000000000002,False,True,37.56,37.72,True,,False,HOLD
TDPOWERSYS,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,1275.5999755859375,False,231.6,True,True,149.84,150.36,True,1279.0,True,HOLD
CAPLIPOINT,Caplin Point Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2629.60009765625,True,629.36,True,True,8.24,20.13,True,1937.0,True,ADD
CAMS,Computer Age Management Services Limited,Technology,Information Technology Services,788.0,False,379.99,False,True,-1.31,-0.89,False,1334.0,True,EXIT
DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited,Basic Materials,Chemicals,1498.0,False,1014.09,True,True,-3.28,-3.09,False,4243.0,False,HOLD
SHRIPISTON,SPR Auto Technologies Limited,Consumer Cyclical,Auto Parts,4419.10009765625,True,557.4000000000001,True,True,69.06,76.17,True,3550.0,True,ADD
FSL,Firstsource Solutions Limited,Technology,Information Technology Services,279.6000061035156,False,655.5799999999999,True,False,-28.87,-28.29,False,7980.0,True,EXIT
DIACABS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,362.0,False,158.17000000000002,True,True,123.99,124.57,True,3153.0,False,HOLD
SUNTV,Sun TV Network Limited,Communication Services,Broadcasting,483.70001220703125,False,1439.5100000000002,False,False,-1.16,-19.46,False,4282.0,False,EXIT
EIHOTEL,EIH Limited,Consumer Cyclical,Lodging,302.3500061035156,False,628.28,False,False,-27.9,-20.56,False,2743.0,True,EXIT
ERIS,Eris Lifesciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1390.300048828125,False,643.9100000000001,False,False,-36.14,-23.95,False,2894.0,True,EXIT
GESHIP,The Great Eastern Shipping Company Limited,Industrials,Marine Shipping,1292.5999755859375,False,3746.8599999999997,True,False,31.09,31.89,True,4835.0,False,HOLD
CASTROLIND,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,186.82000732421875,False,1078.55,False,False,-26.54,-15.92,False,,False,EXIT
CHENNPETRO,Chennai Petroleum Corporation Limited,Energy,Oil & Gas Refining & Marketing,1426.0999755859375,True,3494.89,False,True,104.76,111.74,True,76271.0,False,HOLD
BRIGADE,Brigade Enterprises Limited,Real Estate,Real Estate - Development,605.0999755859375,False,481.89,False,True,-4.68,-20.7,False,5074.0,True,EXIT
TRAVELFOOD,TRAVELFOOD,Consumer Cyclical,Restaurants,1389.0,True,452.1,False,True,16.63,23.86,True,1688.0,True,HOLD
BAYERCROP,Bayer CropScience Limited,Basic Materials,Agricultural Inputs,4116.10009765625,False,689.2,True,False,-31.8,-31.53,False,727.0,True,EXIT
SAMMAANCAP,Sammaan Capital Limited,Financial Services,Mortgage Finance,163.39999389648438,False,9073.83,True,True,37.34,37.5,True,,False,HOLD
CHOICEIN,Choice International Limited,Financial Services,Capital Markets,822.4000244140625,True,225.57000000000002,True,True,2.5,2.81,True,921.0,True,ADD
ELGIEQUIP,Elgi Equipments Limited,Industrials,Specialty Industrial Machinery,573.8499755859375,False,430.20000000000005,True,True,7.28,8.13,True,3510.0,True,HOLD
GMDCLTD,Gujarat Mineral Development Corporation Limited,Energy,Thermal Coal,603.0,False,956.3299999999999,False,True,30.48,39.53,True,3498.0,False,HOLD
INDIACEM,The India Cements Limited,Basic Materials,Building Materials,383.79998779296875,False,221.93,False,False,2.68,2.85,True,5628.0,False,EXIT
KAJARIACER,Kajaria Ceramics Limited,Industrials,Building Products & Equipment,1225.5999755859375,False,521.9100000000001,True,True,-11.9,-11.01,False,4635.0,True,HOLD
AARTIIND,Aarti Industries Limited,Basic Materials,Specialty Chemicals,505.29998779296875,False,468.0,False,True,30.06,30.15,True,7271.0,True,HOLD
OLAELEC,OLAELEC,Consumer Cyclical,Auto Manufacturers,39.65999984741211,False,2285.0,True,True,-12.39,-5.08,False,5010.0,False,HOLD
JSWCEMENT,JSWCEMENT,Basic Materials,Building Materials,131.52000427246094,False,634.0699999999999,True,True,,,False,6002.0,False,HOLD
ONESOURCE,ONESOURCE,Healthcare,Biotechnology,1598.9000244140625,False,128.78,True,False,-32.38,-20.22,False,1445.0,True,EXIT
PGEL,PG Electroplast Limited,Technology,Electronic Components,616.0,False,196.56,False,True,16.81,17.11,True,4870.0,True,HOLD
CHAMBLFERT,Chambal Fertilisers and Chemicals Limited,Basic Materials,Agricultural Inputs,444.3500061035156,False,1828.24,True,False,-19.78,-19.55,False,27773.0,False,EXIT
EMAMILTD,Emami Limited,Consumer Defensive,Household & Personal Products,402.29998779296875,False,748.36,False,False,-31.06,-35.62,False,3809.0,True,EXIT
HAPPYFORGE,HAPPYFORGE,Industrials,Metal Fabrication,1907.800048828125,True,319.64,False,True,91.46,92.12,True,1409.0,True,HOLD
JYOTICNC,Jyoti CNC Automation Limited,Industrials,Specialty Industrial Machinery,805.0,False,336.0,True,False,-17.31,-16.4,False,1818.0,True,EXIT
PINELABS,PINELABS,Technology,Software - Infrastructure,167.5800018310547,False,126.11000000000001,True,False,,,False,2274.0,True,EXIT
LMW,LMW Limited,Industrials,Specialty Industrial Machinery,17323.0,False,145.34,False,True,11.34,12.18,True,4719.0,False,HOLD
INOXINDIA,INOX India Limited,Industrials,Specialty Industrial Machinery,1938.0,False,255.13,False,True,68.67,69.39,True,1296.0,True,HOLD
BASF,BASF India Limited,Basic Materials,Specialty Chemicals,4037.199951171875,False,642.99,True,True,-17.05,-16.83,False,15260.0,True,HOLD
VTL,Vardhman Textiles Limited,Consumer Cyclical,Textile Manufacturing,596.0,False,868.05,False,True,40.92,48.09,True,10137.0,False,HOLD
J&KBANK,Jammu and Kashmir Bank Limited,Financial Services,Banks - Regional,156.86000061035156,False,2293.38,False,True,45.38,45.5,True,,False,HOLD
SARDAEN,Sarda Energy & Minerals Limited,Basic Materials,Steel,495.8500061035156,False,1129.79,True,False,-15.77,-15.55,False,4643.0,True,EXIT
ASTRAMICRO,Astra Microwave Products Limited,Technology,Communication Equipment,1703.699951171875,False,192.96000000000004,True,True,66.41,66.42,True,1044.0,True,HOLD
CENTURYPLY,Century Plyboards (India) Limited,Basic Materials,Lumber & Wood Production,776.4000244140625,False,291.15,False,True,0.67,0.85,True,4528.0,True,HOLD
AGARWALEYE,AGARWALEYE,Healthcare,Medical Instruments & Supplies,542.0,True,118.68,True,True,4.93,16.84,True,1711.0,True,ADD
JINDALSAW,Jindal Saw Limited,Basic Materials,Steel,273.54998779296875,False,925.6300000000001,False,True,29.81,29.9,True,20958.0,False,HOLD
THELEELA,Leela Palaces Hotels & Resorts Limited,Consumer Cyclical,Lodging,512.25,True,377.21999999999997,True,True,7.91,15.17,True,1301.0,True,ADD
TBOTEK,TBOTEK,Consumer Cyclical,Travel Services,1639.699951171875,False,260.12,False,True,5.67,12.93,True,1737.0,True,HOLD
KANSAINER,Kansai Nerolac Paints Limited,Basic Materials,Specialty Chemicals,212.25999450683594,False,686.12,False,False,-14.53,-14.31,False,7823.0,True,EXIT
POLYMED,Poly Medicure Limited,Healthcare,Medical Instruments & Supplies,1863.9000244140625,False,320.89000000000004,False,True,-22.31,-10.21,False,1669.0,True,EXIT
TATACHEM,Tata Chemicals Limited,Basic Materials,Chemicals,668.75,False,2494.0,False,False,-34.69,-34.41,False,17204.0,False,EXIT
KPITTECH,KPIT Technologies Limited,Technology,Software - Infrastructure,627.0,False,582.62,False,False,-53.07,-52.34,False,5842.0,True,EXIT
COHANCE,COHANCE,Healthcare,Drug Manufacturers - Specialty & Generic,463.95001220703125,False,154.47,False,False,-67.75,-55.35,False,1340.0,False,EXIT
ARE&M,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,970.25,False,780.8499999999999,False,True,-3.93,-3.05,False,12846.0,True,EXIT
ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,506.1000061035156,False,501.70000000000005,True,True,30.68,25.71,True,2709.0,True,HOLD
MINDACORP,Minda Corporation Limited,Consumer Cyclical,Auto Parts,721.4500122070312,True,327.65,True,True,45.16,52.33,True,5056.0,True,ADD
PSB,Punjab & Sind Bank,Financial Services,Banks - Regional,23.739999771118164,False,1358.92,False,False,-20.65,-20.24,False,,False,EXIT
MEDPLUS,MedPlus Health Services Limited,Healthcare,Pharmaceutical Retailers,679.1500244140625,False,197.32999999999998,False,False,-35.06,-22.88,False,6136.0,True,EXIT
ABDL,ABDL,Consumer Defensive,Beverages - Wineries & Distilleries,619.7999877929688,False,213.23000000000002,True,True,27.14,22.2,True,3520.0,True,HOLD
DEVYANI,Devyani International Limited,Consumer Cyclical,Restaurants,142.7899932861328,False,38.769999999999996,False,True,-18.88,-11.56,False,3349.0,True,EXIT
NAVA,Nava Limited,Industrials,Conglomerates,569.1500244140625,False,786.66,False,False,-14.59,-13.69,False,3984.0,True,EXIT
NATCOPHARM,NATCO Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,907.0,False,1418.5,False,False,-15.88,-3.83,False,4430.0,True,EXIT
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,Luxury Goods,5228.0,False,378.23999999999995,False,True,154.83,161.74,True,,False,HOLD
ALIVUS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1393.5999755859375,True,594.54,False,True,33.92,45.64,True,1885.0,True,HOLD
APLLTD,Alembic Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,838.8499755859375,False,663.12,False,True,-28.42,-16.28,False,6672.0,True,EXIT
ECLERX,eClerx Services Limited,Technology,Information Technology Services,1795.5999755859375,False,545.6800000000001,True,False,-17.74,-17.23,False,3366.0,True,EXIT
AEQUS,AEQUS,Industrials,Aerospace & Defense,240.72999572753906,False,170.22,True,False,,,False,965.0,False,EXIT
SYNGENE,Syngene International Limited,Healthcare,Diagnostics & Research,407.25,False,258.6,False,False,-53.55,-41.25,False,3373.0,True,EXIT
GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,Specialty Chemicals,7020.5,False,338.22999999999996,True,True,142.6,142.37,True,2109.0,True,HOLD
KFINTECH,KFin Technologies Limited,Technology,Software - Application,935.0,False,325.61,False,False,-19.48,-18.96,False,1056.0,True,EXIT
CROMPTON,Crompton Greaves Consumer Electricals Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",245.39999389648438,False,924.01,True,False,-34.78,-27.42,False,7028.0,True,EXIT
AZAD,AZAD,Industrials,Specialty Industrial Machinery,2472.10009765625,True,125.47999999999999,False,True,61.01,61.74,True,457.0,True,HOLD
FIVESTAR,Five-Star Business Finance Limited,Financial Services,Credit Services,546.25,False,1084.02,False,True,-10.3,-9.93,False,,False,EXIT
NIVABUPA,Niva Bupa Health Insurance Company Limited,Financial Services,Insurance - Life,85.47000122070312,False,642.01,False,True,2.37,2.68,True,,False,HOLD
FINEORG,Fine Organic Industries Limited,Basic Materials,Specialty Chemicals,5120.7001953125,False,417.07000000000005,False,True,-0.09,0.09,False,3023.0,False,EXIT
RAINBOW,Rainbow Children's Medicare Limited,Healthcare,Medical Care Facilities,1504.0999755859375,False,285.39,False,True,-16.67,-4.62,False,1516.0,True,EXIT
MAHSCOOTER,Maharashtra Scooters Ltd.,Financial Services,Asset Management,13786.0,False,11.45,False,True,-12.32,-11.94,False,,False,EXIT
DCMSHRIRAM,DCM Shriram Limited,Industrials,Conglomerates,1007.0,False,1388.1600000000003,True,False,-31.92,-30.98,False,12077.0,True,EXIT
USHAMART,Usha Martin Limited,Basic Materials,Steel,509.8999938964844,True,498.26,True,True,45.51,45.56,True,3746.0,False,ADD
FINCABLES,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,1207.8499755859375,False,713.72,True,True,37.38,38.16,True,5319.0,True,HOLD
GPIL,Godawari Power & Ispat Limited,Basic Materials,Steel,232.17999267578125,False,800.74,False,False,13.35,13.49,True,5745.0,False,EXIT
BIKAJI,Bikaji Foods International Limited,Consumer Defensive,Packaged Foods,619.8499755859375,False,258.51,False,False,-14.1,-18.77,False,2622.0,True,EXIT
CIEINDIA,CIE Automotive India Limited,Consumer Cyclical,Auto Parts,413.0,False,892.8199999999999,False,False,-7.97,-0.68,False,9406.0,True,EXIT
HONASA,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,467.29998779296875,False,199.94,False,True,76.09,70.82,True,2067.0,True,HOLD
CLEANMAX,CLEANMAX,Utilities,Utilities - Renewable,1272.199951171875,False,143.39999999999998,False,False,,,False,2776.0,False,EXIT
PARADEEP,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,151.8000030517578,False,1046.95,False,True,-38.32,-38.03,False,13820.0,True,EXIT
WELSPUNLIV,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,159.66000366210938,False,204.44,False,True,28.75,35.95,True,10545.0,True,HOLD
ZENTEC,Zen Technologies Limited,Industrials,Aerospace & Defense,1819.800048828125,False,168.51000000000002,False,True,21.75,22.57,True,974.0,True,HOLD
RATNAMANI,Ratnamani Metals & Tubes Limited,Basic Materials,Steel,2255.0,False,482.54,False,False,-7.77,-7.57,False,5186.0,True,EXIT
IGIL,International Gemological Institute Limited,Basic Materials,Other Precious Metals & Mining,347.20001220703125,False,615.86,True,True,0.65,0.82,True,1229.0,True,HOLD
JBMA,JBM Auto Limited,Consumer Cyclical,Auto Parts,643.9000244140625,False,208.35000000000002,True,True,-3.41,3.87,False,5472.0,True,HOLD
ABREL,Aditya Birla Real Estate Limited,Real Estate,Real Estate Services,1400.800048828125,False,240.17,False,False,-13.17,-29.08,False,7645.0,False,EXIT
KIRLOSBROS,Kirloskar Brothers Limited,Industrials,Specialty Industrial Machinery,1955.9000244140625,False,369.09999999999997,False,True,-1.11,-0.24,False,4492.0,True,EXIT
CCL,CCL Products (India) Limited,Consumer Defensive,Packaged Foods,1123.5999755859375,False,404.11999999999995,True,True,29.98,25.02,True,3106.0,True,HOLD
CEATLTD,CEAT Limited,Consumer Cyclical,Auto Parts,3750.199951171875,False,515.62,False,True,8.32,15.58,True,13172.0,True,HOLD
APOLLO,Apollo Micro Systems Limited,Industrials,Aerospace & Defense,388.70001220703125,False,95.81,True,True,103.4,104.04,True,562.0,True,HOLD
BEML,BEML Limited,Industrials,Conglomerates,1902.300048828125,False,553.86,True,True,-9.28,-8.4,False,4337.0,False,HOLD
SHILPAMED,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,819.7000122070312,True,243.32999999999998,True,True,71.74,83.21,True,1281.0,True,ADD
LTFOODS,LT Foods Limited,Consumer Defensive,Packaged Foods,419.29998779296875,False,644.97,True,True,-10.26,-14.96,False,8681.0,True,HOLD
JUBLPHARMA,Jubilant Pharmova Limited,Healthcare,Drug Manufacturers - Specialty & Generic,965.0,False,431.80000000000007,False,False,-29.3,-17.16,False,9111.0,False,EXIT
ARVIND,Arvind Limited,Consumer Cyclical,Textile Manufacturing,567.6500244140625,True,413.94000000000005,True,True,80.03,87.11,True,7723.0,False,ADD
GALLANTT,Gallantt Ispat Limited,Basic Materials,Steel,593.5,False,513.3399999999999,False,False,-28.32,-28.06,False,4293.0,True,EXIT
SHAILY,Shaily Engineering Plastics Limited,Basic Materials,Specialty Chemicals,3457.89990234375,True,169.92,True,True,102.54,102.43,True,787.0,True,ADD
CANHLIFE,CANHLIFE,Financial Services,Insurance - Life,149.35000610351562,True,113.94,False,True,,,False,,False,EXIT
EIDPARRY,E.I.D.- Parry (India) Limited,Basic Materials,Agricultural Inputs,788.5,False,1236.14,True,False,-36.25,-35.97,False,3168.0,True,EXIT
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,Specialty Industrial Machinery,93.04000091552734,True,189.88,True,True,34.13,34.92,True,846.0,True,ADD
SOBHA,Sobha Limited,Real Estate,Real Estate - Development,1342.0999755859375,False,171.74,False,False,0.14,-15.94,False,4039.0,True,EXIT
CONCORDBIO,Concord Biotech Limited,Healthcare,Biotechnology,1428.9000244140625,False,273.19,False,True,-27.68,-15.55,False,1200.0,True,EXIT
JNPR,JNPR,Utilities,Utilities - Renewable,255.91000366210938,True,0.0,False,False,,,False,,False,EXIT
PRIVISCL,Privi Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,3586.699951171875,True,255.89999999999998,True,True,37.48,37.55,True,2101.0,True,ADD
SWANDEF,SWANDEF,Industrials,Aerospace & Defense,2573.800048828125,False,226.29000000000002,False,True,621.95,621.41,True,2534.0,False,HOLD
SCI,The Shipping Corporation of India Limited,Industrials,Marine Shipping,293.95001220703125,False,1352.9,True,True,39.86,40.63,True,5794.0,False,HOLD
SHADOWFAX,SHADOWFAX,Industrials,Integrated Freight & Logistics,249.02999877929688,True,142.27,True,False,,,False,2485.0,True,EXIT
FRACTAL,FRACTAL,Technology,Software - Infrastructure,828.2999877929688,False,263.8,False,False,,,False,2765.0,True,EXIT
VENTIVE,VENTIVE,Consumer Cyclical,Lodging,596.75,False,479.46,False,False,-31.35,-24.0,False,1605.0,True,EXIT
AMAGI,AMAGI,Technology,Software - Application,659.5,True,44.86,False,False,,,False,1163.0,True,EXIT
VGUARD,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,324.29998779296875,False,373.28999999999996,True,False,-16.16,-15.25,False,5578.0,True,EXIT
PRUDENT,Prudent Corporate Advisory Services Limited,Financial Services,Asset Management,3401.39990234375,True,243.28,False,True,23.48,23.7,True,1133.0,True,HOLD
VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,1428.199951171875,True,164.31,False,True,19.57,31.39,True,681.0,True,HOLD
TMB,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,867.0,True,1431.5499999999997,False,True,97.7,97.59,True,,False,HOLD
GRAPHITE,Graphite India Limited,Industrials,Electrical Equipment & Parts,730.8499755859375,False,421.0,False,True,34.24,35.03,True,6737.0,False,HOLD
VEDPOWER,Vedanta Power Limited,Utilities,Utilities - Independent Power Producers,36.61000061035156,False,511.0,False,False,,,False,,False,EXIT
ANURAS,Anupam Rasayan India Ltd,Basic Materials,Specialty Chemicals,1209.300048828125,False,155.84,False,False,1.46,1.64,True,1602.0,False,EXIT
VISL,VISL,Basic Materials,Steel,38.810001373291016,False,264.0,False,False,,,False,,False,EXIT
VINATIORGA,Vinati Organics Limited,Basic Materials,Specialty Chemicals,1315.300048828125,False,437.74,True,False,-24.32,-24.07,False,2248.0,True,EXIT
DOMS,DOMS Industries Limited,Industrials,Business Equipment & Supplies,2231.800048828125,False,217.4,False,False,-16.37,-15.47,False,1913.0,True,EXIT
JSWDULUX,JSW Dulux Limited,Unknown,Unknown,3157.0,False,399.4,False,True,17.36,-13.2,False,,False,EXIT
UJJIVANSFB,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,70.13999938964844,True,887.45,False,True,59.23,59.29,True,,False,HOLD
KSB,KSB Limited,Industrials,Specialty Industrial Machinery,811.8499755859375,False,245.5,False,True,-3.44,-2.56,False,2696.0,True,EXIT
INGERRAND,Ingersoll-Rand (India) Limited,Industrials,Specialty Industrial Machinery,4309.39990234375,False,256.03,False,True,12.69,13.52,True,,False,HOLD
VOGL,Vedanta Oil and Gas Limited,Basic Materials,Other Industrial Metals & Mining,39.66999816894531,False,1048.0,False,False,,,False,,False,EXIT
SKFINDUS,SKFINDUS,Industrials,Tools & Accessories,2730.0,False,290.37,False,False,,,False,,False,EXIT
NAZARA,Nazara Technologies Limited,Communication Services,Electronic Gaming & Multimedia,355.3999938964844,True,166.07,False,True,15.32,-3.19,False,1624.0,True,EXIT
ENGINERSIN,Engineers India Limited,Industrials,Engineering & Construction,242.99000549316406,False,691.59,True,True,14.22,15.05,True,3330.0,False,HOLD
CARTRADE,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,2763.60009765625,False,214.57999999999998,False,True,13.01,20.25,True,641.0,True,HOLD
INOXWIND,Inox Wind Limited,Industrials,Specialty Industrial Machinery,74.4000015258789,False,406.25,False,False,-53.11,-52.13,False,4445.0,False,EXIT
BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,627.7999877929688,False,378.46,False,True,14.0,9.14,True,5594.0,False,HOLD
JSWHL,JSW Holdings Limited,Financial Services,Asset Management,11941.0,False,79.47,False,False,-38.38,-37.88,False,407.0,False,EXIT
INDGN,INDGN,Healthcare,Health Information Services,567.5999755859375,False,415.20000000000005,False,True,-17.49,-5.42,False,2839.0,True,EXIT
RKFORGE,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,751.3499755859375,False,125.88,False,True,23.85,24.66,True,4034.0,True,HOLD
BBOX,Black Box Limited,Technology,Software - Application,743.3499755859375,False,217.52,True,True,43.98,44.12,True,6288.0,False,HOLD
SPLPETRO,Supreme Petrochem Limited,Basic Materials,Specialty Chemicals,685.25,False,518.26,True,False,-11.35,-11.14,False,1613.0,True,EXIT
AVALON,Avalon Technologies Limited,Technology,Electronic Components,1938.300048828125,True,112.94,False,True,112.61,112.33,True,1098.0,True,HOLD
APTUS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,256.70001220703125,False,977.3299999999999,False,False,-28.39,-27.94,False,,False,EXIT
ACE,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,1073.300048828125,False,444.53,True,True,0.92,1.79,True,3327.0,True,HOLD
HEG,HEG Limited,Industrials,Electrical Equipment & Parts,678.25,False,586.4100000000001,False,True,28.73,29.53,True,6591.0,False,HOLD
NSLNISP,NMDC Steel Limited,Basic Materials,Steel,44.150001525878906,False,776.2199999999999,False,True,17.61,17.74,True,,False,HOLD
TRIDENT,Trident Limited,Consumer Cyclical,Textile Manufacturing,24.829999923706055,False,395.24,False,False,-21.99,-14.67,False,6998.0,False,EXIT
KEC,KEC International Limited,Industrials,Engineering & Construction,450.75,False,605.6,True,False,-49.27,-48.3,False,21847.0,True,EXIT
LLOYDSENT,Lloyds Enterprises Limited,Basic Materials,Steel,80.4800033569336,False,299.15999999999997,True,True,7.38,7.54,True,1488.0,True,HOLD
PCBL,PCBL Chemical Limited,Basic Materials,Specialty Chemicals,322.1499938964844,False,291.3,False,True,-17.53,-17.3,False,8404.0,True,EXIT
PARKHOSPS,PARKHOSPS,Healthcare,Medical Care Facilities,282.54998779296875,False,212.07000000000002,True,False,,,False,109.93,False,EXIT
GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,1784.5,False,389.2,True,True,-6.15,-5.27,False,3869.0,True,HOLD
MANYAVAR,Vedant Fashions Limited,Consumer Cyclical,Apparel Manufacturing,522.0,False,400.07,False,True,-42.13,-34.75,False,1368.0,True,EXIT
ASKAUTOLTD,ASKAUTOLTD,Consumer Cyclical,Auto Parts,654.25,True,302.65000000000003,False,True,28.85,36.05,True,3601.0,True,HOLD
HOMEFIRST,Home First Finance Company India Limited,Financial Services,Mortgage Finance,1176.0,False,568.38,False,True,-13.29,-12.91,False,,False,EXIT
BLUESTONE,BLUESTONE,Consumer Cyclical,Luxury Goods,837.8499755859375,True,144.12,True,True,,,False,1770.0,False,HOLD
SEDEMAC,SEDEMAC,Consumer Cyclical,Auto Parts,3096.199951171875,True,91.07000000000001,False,False,,,False,,False,EXIT
MARKSANS,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,278.95001220703125,False,417.9,True,True,16.32,28.15,True,2623.0,True,HOLD
TECHNOE,Techno Electric & Engineering Company Limited,Industrials,Engineering & Construction,1058.050048828125,False,473.86,True,False,-29.89,-28.96,False,2269.0,True,EXIT
VARROC,Varroc Engineering Limited,Consumer Cyclical,Auto Parts,842.1500244140625,False,245.63,False,True,49.44,56.59,True,12036.0,False,HOLD
ATLANTAELE,ATLANTAELE,Industrials,Electrical Equipment & Parts,1586.300048828125,False,217.47,False,True,,,False,1244.0,True,EXIT
SIGMAADV,Sigma Advanced Systems Limited,Industrials,Aerospace & Defense,701.4500122070312,True,266.27,True,True,506.67,506.39,True,103.0,False,ADD
AVANTIFEED,Avanti Feeds Limited,Consumer Defensive,Packaged Foods,859.7999877929688,False,604.55,True,False,34.76,29.77,True,5612.0,True,HOLD
NUVOCO,Nuvoco Vistas Corporation Limited,Basic Materials,Building Materials,331.25,False,482.78,True,False,-30.57,-30.31,False,10733.0,False,EXIT
SOUTHBANK,The South Indian Bank Limited,Financial Services,Banks - Regional,45.810001373291016,False,1481.71,True,True,50.56,50.66,True,,False,HOLD
IRCON,Ircon International Limited,Industrials,Engineering & Construction,128.13999938964844,False,595.47,False,False,-29.52,-28.58,False,12514.0,False,EXIT
JPPOWER,Jaiprakash Power Ventures Limited,Utilities,Utilities - Independent Power Producers,17.75,False,764.1099999999999,False,True,-1.57,-12.95,False,6763.0,False,EXIT
WABAG,VA Tech Wabag Limited,Industrials,Engineering & Construction,1950.0999755859375,False,370.6,True,True,22.19,23.0,True,3457.0,False,HOLD
TEGA,Tega Industries Limited,Industrials,Specialty Industrial Machinery,1647.0999755859375,False,142.66,False,False,-14.82,-13.92,False,1639.0,True,EXIT
JMFINANCIL,JM Financial Limited,Financial Services,Capital Markets,126.16999816894531,False,1223.89,True,False,-26.21,-25.77,False,4786.0,False,EXIT
TI,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,520.75,True,204.59,False,True,10.46,5.63,True,1434.0,True,HOLD
VIYASH,Viyash Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,261.45001220703125,False,119.6,False,True,31.49,43.22,True,1551.0,True,HOLD
BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,5092.5,False,254.5,False,False,-18.82,-17.91,False,5720.0,True,EXIT
UTLSOLAR,UTLSOLAR,Technology,Solar,394.6499938964844,True,292.41,False,False,,,False,1541.0,True,EXIT
E2E,E2E Networks Limited,Technology,Software - Infrastructure,627.4000244140625,True,69.48,False,True,205.42,204.57,True,,False,HOLD
LUMAXTECH,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,2076.300048828125,True,278.86,True,True,87.32,94.38,True,3637.0,True,ADD
KTKBANK,The Karnataka Bank Limited,Financial Services,Banks - Regional,302.8500061035156,True,1437.3700000000001,True,True,71.25,71.25,True,,False,ADD
METROPOLIS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,566.25,False,148.95999999999998,False,True,-5.77,6.22,False,1331.0,True,EXIT
JUBLINGREA,Jubilant Ingrevia Limited,Basic Materials,Specialty Chemicals,733.0999755859375,False,314.26,False,True,0.43,0.6,True,4949.0,False,HOLD
UTIAMC,UTI Asset Management Company Limited,Financial Services,Asset Management,905.7999877929688,False,718.39,False,False,-37.11,-36.62,False,1851.0,True,EXIT
TITAGARH,Titagarh Rail Systems Limited,Industrials,Railroads,844.7999877929688,False,169.75,False,True,3.36,4.22,True,3868.0,True,HOLD
ABLBL,ABLBL,Consumer Cyclical,Apparel Retail,91.4800033569336,False,176.61,False,False,-43.49,-36.11,False,7830.0,True,EXIT
JKTYRE,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,390.8500061035156,False,649.87,False,False,10.41,17.66,True,10313.0,False,EXIT
PGIL,Pearl Global Industries Limited,Consumer Cyclical,Apparel Manufacturing,2434.89990234375,True,277.65999999999997,True,True,77.12,84.21,True,4699.0,False,ADD
OLECTRA,Olectra Greentech Limited,Industrials,Farm & Heavy Construction Machinery,1391.5999755859375,False,177.5,True,True,-7.46,-6.58,False,1802.0,True,HOLD
