Symbol,Company Name,Sector,Industry,Market Cap,Net Profit (Cr),ROCE (%),ROE (%),Debt to Equity,Latest Quarter Profit (Cr),Last 3Q Avg Profit (Cr),Public Holding (%),Is Bank/Finance,Is PSU,Passes Criteria,Screening Date
OIL,Oil India Limited,Energy,Oil & Gas Integrated,666827882496,6550.93,4.52,11.2,0.5817,1428.83,1515.12,33.45,False,True,False,2026-01-08
JSL,Jindal Stainless Limited,Basic Materials,Steel,663877779456,2505.2,6.52,16.47,0.379,806.94,653.33,42.82,False,False,False,2026-01-08
OFSS,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,661586051072,2379.6,20.43,32.89,0.0046,641.9,587.63,27.28,False,False,True,2026-01-08
GICRE,General Insurance Corporation of India,Financial Services,Insurance - Reinsurance,648864858112,7431.85,3.39,10.28,0.0,2873.54,2235.36,17.6,True,False,True,2026-01-08
GODREJPROP,Godrej Properties Limited,Real Estate,Real Estate - Development,631057416192,1399.89,-0.75,10.36,0.8789,600.12,293.28,39.77,False,False,False,2026-01-08
MRF,MRF Limited,Consumer Cyclical,Auto Parts,630951575552,1869.29,5.26,9.99,0.1868,525.64,442.68,58.07,False,False,False,2026-01-08
FEDERALBNK,The Federal Bank Limited,Financial Services,Banks - Regional,628909277184,4158.85,1.13,11.45,0.0,918.32,1043.78,92.87,True,False,True,2026-01-08
OBEROIRLTY,Oberoi Realty Limited,Real Estate,Real Estate - Development,626459475968,2225.51,8.21,14.16,0.1808,421.25,547.0,32.01,False,False,False,2026-01-08
HDBFS,HDBFS,Financial Services,Credit Services,625234673664,2175.92,1.99,12.58,4.6827,0.0,0.0,24.65,True,False,True,2026-01-08
ATGL,Adani Total Gas Limited,Utilities,Utilities - Regulated Gas,620457885696,654.41,7.22,14.86,0.4451,165.24,160.86,20.18,False,False,False,2026-01-08
PATANJALI,Patanjali Foods Limited,Consumer Defensive,Packaged Foods,614303268864,1300.71,6.74,12.43,0.239,180.36,345.99,31.55,False,False,False,2026-01-08
NATIONALUM,National Aluminium Company Limited,Basic Materials,Aluminum,612745805824,5267.94,21.42,34.46,0.0028,1429.94,1561.01,48.66,False,True,True,2026-01-08
SAIL,Steel Authority of India Limited,Basic Materials,Steel,605946445824,2371.82,2.39,4.41,0.5776,744.58,763.35,35.03,False,False,False,2026-01-08
BERGEPAINT,Berger Paints India Limited,Basic Materials,Specialty Chemicals,605915512832,1180.4,9.71,18.17,0.1108,314.63,275.61,9.12,False,False,False,2026-01-08
ABBOTINDIA,Abbott India Limited,Healthcare,Drug Manufacturers - Specialty & Generic,602205192192,1414.44,20.24,40.07,0.0455,415.27,364.56,24.5,False,False,True,2026-01-08
SCHAEFFLER,Schaeffler India Limited,Consumer Cyclical,Auto Parts,601925419008,938.86,0.0,0.0,0.0101,287.11,241.77,25.71,False,False,False,2026-01-08
VMM,VMM,Consumer Cyclical,Department Stores,601555664896,631.97,6.54,11.51,0.2712,152.31,194.63,42.51,False,False,False,2026-01-08
LAURUSLABS,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,594328092672,358.32,7.15,15.02,0.4483,163.02,115.27,67.22,False,False,False,2026-01-08
GLENMARK,Glenmark Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,586921213952,1047.1,13.23,11.2,0.1278,610.35,133.16,50.14,False,False,False,2026-01-08
MFSL,Max Financial Services Limited,Financial Services,Insurance - Life,585004089344,327.23,0.0,0.0,0.2245,4.12,52.34,74.13,True,False,False,2026-01-08
SUNDARMFIN,Sundaram Finance Limited,Financial Services,Credit Services,578838855680,1879.44,2.6,14.27,3.7704,475.21,481.53,64.77,True,False,True,2026-01-08
FACT,The Fertilisers and Chemicals Travancore Limited,Basic Materials,Agricultural Inputs,576638222336,41.23,1.5,7.75,2.7899,4.28,29.97,10.0,False,False,False,2026-01-08
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,Asset Management,570797064192,1286.39,23.29,31.59,0.0194,396.12,318.02,27.46,True,False,True,2026-01-08
BIOCON,Biocon Limited,Healthcare,Biotechnology,569444728832,1013.3,1.78,2.55,0.5002,84.5,133.67,37.56,False,True,False,2026-01-08
MCX,Multi Commodity Exchange of India Limited,Financial Services,Financial Data & Stock Exchanges,567820943360,560.04,11.29,25.02,0.0002,203.19,147.75,85.03,True,False,False,2026-01-08
JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,567701340160,1503.08,7.25,16.32,0.4827,384.68,403.55,13.06,False,False,False,2026-01-08
BDL,Bharat Dynamics Limited,Industrials,Aerospace & Defense,562160205824,549.65,2.62,16.46,0.0003,215.88,146.08,25.07,False,True,False,2026-01-08
COLPAL,Colgate-Palmolive (India) Limited,Consumer Defensive,Household & Personal Products,556946358272,1436.81,33.48,81.97,0.0379,320.62,357.61,48.57,False,False,True,2026-01-08
COFORGE,Coforge Limited,Technology,Information Technology Services,551813840896,812.1,8.26,15.03,0.1089,317.4,226.27,99.22,False,False,False,2026-01-08
MPHASIS,Mphasis Limited,Technology,Information Technology Services,536240160768,1702.14,9.54,19.52,0.2057,441.7,432.54,68.87,False,False,False,2026-01-08
APLAPOLLO,APL Apollo Tubes Limited,Basic Materials,Steel,531556663296,757.06,11.0,24.81,0.1553,237.17,187.96,63.98,False,False,False,2026-01-08
AIIL,Authum Investment & Infrastructure Limited,Financial Services,Capital Markets,530955567104,4241.41,23.56,27.51,0.2029,766.87,1081.67,19.53,True,False,True,2026-01-08
KALYANKJIL,Kalyan Jewellers India Limited,Consumer Cyclical,Luxury Goods,528516743168,714.8,5.94,19.19,0.9988,260.51,223.5,35.48,False,False,False,2026-01-08
IRCTC,Indian Railway Catering & Tourism Corporation Limited,Consumer Cyclical,Travel Services,525160022016,1314.9,13.47,35.25,0.0184,342.02,343.34,37.56,False,True,False,2026-01-08
TATACOMM,Tata Communications Limited,Communication Services,Telecom Services,506131513344,1836.36,4.67,61.89,4.6753,189.98,501.18,53.61,False,False,False,2026-01-08
HINDCOPPER,Hindustan Copper Limited,Basic Materials,Copper,503577739264,465.12,12.89,21.08,0.0478,183.79,128.1,34.03,False,False,False,2026-01-08
LINDEINDIA,Linde India Limited,Basic Materials,Specialty Chemicals,501300658176,454.84,7.98,13.53,0.0169,107.19,113.72,21.6,False,False,False,2026-01-08
MOTILALOFS,Motilal Oswal Financial Services Limited,Financial Services,Capital Markets,495354544128,2501.64,5.58,16.87,1.2104,1162.06,583.14,26.07,True,False,True,2026-01-08
M&MFIN,Mahindra & Mahindra Financial Services Limited,Financial Services,Credit Services,493303660544,2261.87,1.75,10.99,4.3508,527.87,588.07,45.92,True,False,True,2026-01-08
PIIND,PI Industries Limited,Basic Materials,Agricultural Inputs,492352831488,1660.2,8.12,14.85,0.0224,409.3,367.73,53.36,False,False,False,2026-01-08
VOLTAS,Voltas Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",486102761472,841.37,3.82,8.48,0.2745,34.29,171.2,72.29,False,False,False,2026-01-08
TIINDIA,Tube Investments of India Limited,Industrials,Conglomerates,485225496576,673.71,5.37,11.19,0.2772,198.87,148.97,54.72,False,False,False,2026-01-08
360ONE,360 One Wam Limited,Financial Services,Asset Management,479394332672,1015.3,7.48,16.99,1.4724,284.67,257.19,63.64,True,False,True,2026-01-08
MAHABANK,Bank of Maharashtra,Financial Services,Banks - Regional,477030219776,5541.78,1.76,22.43,0.0,1504.37,1415.56,26.39,True,False,True,2026-01-08
LTTS,L&T Technology Services Limited,Technology,Information Technology Services,468177256448,1266.7,10.82,21.52,0.1015,315.7,317.67,25.85,False,False,False,2026-01-08
JKCEMENT,J.K. Cement Limited,Basic Materials,Building Materials,460093784064,861.12,6.74,17.2,0.9956,324.42,225.27,45.71,False,False,False,2026-01-08
BALKRISIND,Balkrishna Industries Limited,Consumer Cyclical,Auto Parts,459263639552,1654.96,6.05,13.91,0.3527,288.3,388.32,41.45,False,False,False,2026-01-08
SUPREMEIND,The Supreme Industries Limited,Industrials,Building Products & Equipment,452201316352,960.88,8.62,15.38,0.0563,202.3,229.17,50.83,False,False,False,2026-01-08
HEXT,Hexaware Technologies Limited,Technology,Information Technology Services,449416691712,1176.4,11.78,24.18,0.1001,379.9,301.25,21.23,False,False,False,2026-01-08
HUDCO,Housing and Urban Development Corporation Limited,Financial Services,Credit Services,435473317888,2709.14,2.13,15.94,7.0576,709.83,697.67,24.97,True,False,True,2026-01-08
ESCORTS,Escorts Kubota Limited,Industrials,Farm & Heavy Construction Machinery,427444076544,1264.94,4.76,11.49,0.0087,1397.11,321.1,28.18,False,False,False,2026-01-08
PETRONET,Petronet LNG Limited,Energy,Oil & Gas Refining & Marketing,425029697536,3972.68,9.61,18.33,0.1187,830.3,946.16,48.69,False,False,False,2026-01-08
PIRAMALFIN,Piramal Finance Limited,Financial Services,Credit Services,424215379968,6.65,0.0,0.0,2.6115,93.98,29.37,5840.46,True,False,False,2026-01-08
KEI,KEI Industries Limited,Industrials,Electrical Equipment & Parts,421229101056,696.41,9.61,16.39,0.038,195.75,182.05,63.87,False,False,False,2026-01-08
COCHINSHIP,Cochin Shipyard Limited,Industrials,Aerospace & Defense,415772868608,827.33,4.09,13.84,0.2029,107.53,217.33,32.06,False,False,False,2026-01-08
UBL,United Breweries Limited,Consumer Defensive,Beverages - Brewers,412683567104,441.69,4.29,8.55,0.1786,183.87,89.38,20.88,False,False,False,2026-01-08
RADICO,Radico Khaitan Limited,Consumer Defensive,Beverages - Wineries & Distilleries,412396421120,345.61,9.21,16.52,0.2094,130.52,89.41,57.4,False,False,False,2026-01-08
PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Defensive,Household & Personal Products,408648220672,675.02,0.0,0.0,0.0022,156.1,187.18,29.05,False,False,False,2026-01-08
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,Drug Manufacturers - General,406354231296,927.58,19.39,56.52,0.0209,205.01,248.42,24.35,False,False,False,2026-01-08
ITCHOTELS,ITCHOTELS,Consumer Cyclical,Resorts & Casinos,403802816512,634.57,0.0,0.0,0.0072,133.1,86.53,53.36,False,False,False,2026-01-08
ASTRAL,Astral Limited,Industrials,Building Products & Equipment,396608274432,523.8,8.71,13.98,0.0677,81.1,134.47,44.64,False,False,False,2026-01-08
IREDA,Indian Renewable Energy Development Agency Limited,Financial Services,Credit Services,396607258624,1698.34,2.2,15.48,5.5484,246.88,438.22,28.24,True,True,True,2026-01-08
CONCOR,Container Corporation of India Limited,Industrials,Railroads,395012440064,1288.75,5.85,10.43,0.0702,378.7,310.57,44.94,False,False,False,2026-01-08
IPCALAB,Ipca Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,392406794240,737.68,7.5,10.05,0.1443,282.57,183.06,49.56,False,False,False,2026-01-08
3MINDIA,3M India Limited,Industrials,Conglomerates,392362393600,476.07,19.19,33.83,0.0642,177.69,106.31,23.52,False,False,False,2026-01-08
NH,Narayana Hrudayalaya Limited,Healthcare,Medical Care Facilities,388103503872,790.16,9.7,23.23,0.5761,258.37,195.6,32.98,False,False,False,2026-01-08
PAGEIND,Page Industries Limited,Consumer Cyclical,Apparel Manufacturing,387784245248,729.14,22.87,52.72,0.1903,194.76,189.82,51.53,False,False,True,2026-01-08
DALBHARAT,Dalmia Bharat Limited,Basic Materials,Building Materials,387548774400,683.0,3.51,6.43,0.3976,393.0,180.67,39.48,False,True,False,2026-01-08
FLUOROCHEM,Gujarat Fluorochemicals Limited,Basic Materials,Specialty Chemicals,383431409664,546.06,5.39,9.85,0.2248,179.0,167.02,33.47,False,False,False,2026-01-08
AIAENG,AIA Engineering Limited,Industrials,Specialty Industrial Machinery,378796703744,1060.74,8.5,16.35,0.1385,277.44,283.15,32.16,False,False,False,2026-01-08
BLUESTARCO,Blue Star Limited,Industrials,Building Products & Equipment,374008938496,591.24,6.09,18.67,0.3308,120.96,140.8,62.65,False,False,False,2026-01-08
POONAWALLA,Poonawalla Fincorp Limited,Financial Services,Credit Services,371910901760,98.34,0.59,2.44,3.6441,62.6,184.03,33.38,True,False,False,2026-01-08
PWL,Physicswallah Limited,Consumer Defensive,Education & Training Services,367413297152,215.9,0.0,0.0,0.6704,120.44,58.99,18.23,False,False,False,2026-01-08
ENDURANCE,Endurance Technologies Limited,Consumer Cyclical,Auto Parts,367298805760,836.35,7.13,15.27,0.1964,227.27,218.62,18.23,False,False,False,2026-01-08
UCOBANK,UCO Bank,Financial Services,Banks - Regional,366526070784,2467.97,0.72,8.4,0.0,665.71,600.75,8.88,True,False,False,2026-01-08
ANTHEM,ANTHEM,Healthcare,Biotechnology,362238476288,451.26,13.8,20.83,0.04,173.43,161.93,11.02,False,False,False,2026-01-08
NLCINDIA,NLC India Limited,Utilities,Utilities - Regulated Electric,359087931392,2621.36,3.48,12.38,1.0468,797.59,687.3,23.69,False,False,False,2026-01-08
TATAELXSI,Tata Elxsi Limited,Technology,Software - Application,356293050368,784.94,14.44,25.85,0.0626,144.37,200.29,55.09,False,False,False,2026-01-08
AJANTPHARM,Ajanta Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,354742534144,920.39,14.32,24.37,0.057,255.34,224.87,33.5,False,False,False,2026-01-08
CHOLAHLDNG,Cholamandalam Financial Holdings Limited,Financial Services,Credit Services,350430855168,2173.66,2.22,18.28,6.3538,549.92,559.42,52.3,True,False,True,2026-01-08
TATAINVEST,Tata Investment Corporation Limited,Financial Services,Capital Markets,347302854656,312.09,0.45,1.03,0.0,146.3,60.34,25.63,True,False,False,2026-01-08
JUBLFOOD,Jubilant FoodWorks Limited,Consumer Cyclical,Restaurants,345810599936,210.76,6.22,13.58,2.0229,186.03,60.89,56.57,False,False,False,2026-01-08
CRISIL,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,345256132608,684.07,0.0,0.0,0.1058,171.57,185.36,26.72,True,False,False,2026-01-08
THERMAX,Thermax Limited,Industrials,Conglomerates,344859246592,634.47,3.83,12.18,0.3578,119.66,158.0,28.87,False,False,False,2026-01-08
GODREJIND,Godrej Industries Limited,Industrials,Conglomerates,344753405952,981.38,2.6,10.3,2.1269,242.47,240.17,22.81,False,False,False,2026-01-08
CENTRALBK,Central Bank of India,Financial Services,Banks - Regional,337979310080,3934.21,0.96,12.72,0.0,1281.98,997.26,96.9,True,False,True,2026-01-08
GODFRYPHLP,Godfrey Phillips India Limited,Consumer Defensive,Tobacco,334799241216,1072.03,10.05,24.12,0.0301,356.31,281.16,29.82,False,False,False,2026-01-08
APARINDS,APAR Industries Limited,Industrials,Electrical Equipment & Parts,329919332352,821.3,9.4,20.97,0.145,262.91,206.09,41.94,False,False,False,2026-01-08
APOLLOTYRE,Apollo Tyres Limited,Consumer Cyclical,Auto Parts,329537781760,1121.32,4.78,5.31,0.2909,258.05,178.25,47.79,False,False,False,2026-01-08
PREMIERENE,PREMIERENE,Technology,Solar,328492351488,937.13,15.08,41.42,0.4696,307.79,246.32,24.83,False,False,False,2026-01-08
ACC,ACC Limited,Basic Materials,Building Materials,323836542976,2402.12,6.24,18.21,0.0244,375.38,680.81,37.92,False,False,False,2026-01-08
MSUMI,Motherson Sumi Wiring India Limited,Consumer Cyclical,Auto Parts,322696675328,605.9,13.85,35.46,0.1372,143.1,151.27,38.14,False,False,False,2026-01-08
MEDANTA,Global Health Limited,Healthcare,Medical Care Facilities,322633564160,481.44,9.17,16.39,0.2547,158.44,134.44,32.47,False,False,False,2026-01-08
KPITTECH,KPIT Technologies Limited,Technology,Software - Infrastructure,321113260032,839.6,11.51,26.81,0.1621,169.09,201.2,59.96,False,False,False,2026-01-08
ASTERDM,Aster DM Healthcare Limited,Healthcare,Medical Care Facilities,317956816896,5377.83,5.04,8.71,0.4379,85.52,77.55,37.2,False,False,False,2026-01-08
SJVN,SJVN Limited,Utilities,Utilities - Renewable,314855194624,819.66,2.14,3.81,2.0256,307.91,168.07,18.23,False,False,False,2026-01-08
DELHIVERY,Delhivery Limited,Industrials,Integrated Freight & Logistics,312292605952,162.11,-0.86,1.47,0.1723,91.05,35.92,78.37,False,False,False,2026-01-08
GODIGIT,GODIGIT,Financial Services,Insurance - Property & Casualty,310152626176,424.94,1.7,10.44,0.0744,138.33,107.87,26.66,True,False,False,2026-01-08
METROBRAND,Metro Brands Limited,Consumer Cyclical,Apparel Retail,307893698560,350.61,8.63,18.61,0.7787,98.51,86.29,13.76,False,False,False,2026-01-08
TVSHLTD,TVS Holdings Limited,Consumer Cyclical,Auto Parts,303522021376,1164.18,-0.42,30.38,3.1577,335.55,315.76,24.1,False,False,False,2026-01-08
NBCC,NBCC (India) Limited,Industrials,Engineering & Construction,302642987008,541.13,3.42,22.93,0.0001,153.52,148.84,38.15,False,False,False,2026-01-08
CDSL,Central Depository Services (India) Limited,Financial Services,Capital Markets,300583780352,526.64,17.71,28.14,0.0014,102.37,130.81,84.11,True,False,False,2026-01-08
EXIDEIND,Exide Industries Limited,Consumer Cyclical,Auto Parts,299918360576,795.02,3.53,5.56,0.1115,171.94,205.56,49.13,False,False,False,2026-01-08
JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,299483365376,659.58,13.09,20.47,0.0107,207.82,170.19,51.86,False,False,False,2026-01-08
HONAUT,Honeywell Automation India Limited,Industrials,Electrical Equipment & Parts,298224582656,523.6,6.02,12.97,0.0221,124.6,129.03,24.83,False,False,False,2026-01-08
NAVINFLUOR,Navin Fluorine International Limited,Basic Materials,Chemicals,295794311168,288.58,8.13,14.63,0.3268,117.16,79.13,70.43,False,True,False,2026-01-08
AWL,AWL Agri Business Limited,Consumer Defensive,Packaged Foods,295378976768,1225.81,5.18,11.51,0.1106,236.43,304.2,34.31,False,False,False,2026-01-08
GUJGASLTD,Gujarat Gas Limited,Utilities,Utilities - Regulated Gas,295003291648,1148.32,6.42,13.39,0.0174,279.81,278.84,24.93,False,False,False,2026-01-08
ITI,ITI Limited,Technology,Communication Equipment,292467245056,214.89,-0.71,-10.95,0.8714,54.36,38.95,9.74,False,False,False,2026-01-08
KPRMILL,K.P.R. Mill Limited,Consumer Cyclical,Textile Manufacturing,290405187584,815.11,11.48,16.7,0.0646,212.7,203.93,33.66,False,False,False,2026-01-08
LICHSGFIN,LIC Housing Finance Limited,Financial Services,Mortgage Finance,289195622400,5442.23,1.79,15.31,6.7925,1363.89,1378.64,54.51,True,False,True,2026-01-08
EMCURE,EMCURE,Healthcare,Drug Manufacturers - Specialty & Generic,288491503616,681.33,8.54,17.84,0.3397,243.46,183.21,13.24,False,False,False,2026-01-08
SONACOMS,Sona BLW Precision Forgings Limited,Consumer Cyclical,Auto Parts,287973212160,601.21,6.51,10.79,0.036,124.71,153.09,63.73,False,False,False,2026-01-08
GRSE,Garden Reach Shipbuilders & Engineers Limited,Industrials,Aerospace & Defense,281829441536,527.4,3.09,29.79,0.0139,120.18,146.74,24.4,False,False,False,2026-01-08
GLAND,Gland Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,279229169664,698.53,5.35,8.61,0.0316,215.48,184.92,48.16,False,False,False,2026-01-08
IKS,IKS,Healthcare,Health Information Services,276649476096,486.06,15.75,33.71,0.3419,151.54,130.19,24.24,False,False,False,2026-01-08
IIFL,IIFL Finance Limited,Financial Services,Credit Services,275274858496,378.77,1.56,7.25,4.0113,233.35,135.35,55.2,True,False,False,2026-01-08
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Consumer Cyclical,Auto Parts,274385076224,460.73,8.05,15.15,0.0181,122.38,120.43,39.72,False,False,False,2026-01-08
TATATECH,Tata Technologies Limited,Technology,Information Technology Services,268460277760,676.95,7.21,20.45,0.0692,170.28,171.64,41.8,False,False,False,2026-01-08
KARURVYSYA,The Karur Vysya Bank Limited,Financial Services,Banks - Regional,265433563136,1941.64,1.74,17.76,0.0,521.45,494.33,94.57,True,False,True,2026-01-08
PINELABS,PINELABS,Technology,Software - Infrastructure,264080588800,145.49,0.0,0.0,0.2313,4.79,27.89,43.78,False,False,False,2026-01-08
FORCEMOT,Force Motors Limited,Consumer Cyclical,Auto Manufacturers,263788773376,800.74,13.36,35.49,0.0,350.67,242.12,35.42,False,False,False,2026-01-08
NUVAMA,Nuvama Wealth Management Limited,Financial Services,Asset Management,263534149632,986.18,4.37,29.48,2.3758,263.96,253.76,39.92,True,False,False,2026-01-08
PTCIL,PTC Industries Limited,Industrials,Metal Fabrication,263374110720,61.02,1.86,4.5,0.1265,18.14,14.66,30.57,False,False,False,2026-01-08
